Unnamed: 0,xmin,ymin,xmax,ymax,Object,labels
313,188,896,205,927,|,
314,210,901,239,918,UHU,
315,246,901,276,917,ALL,
316,285,901,357,918,PURPOSE,
317,366,901,405,918,20ML,
318,413,901,465,918,40756,
319,760,897,821,927,UNIT/1,
320,896,900,921,917,40.,
321,928,900,959,917,000,
322,1036,900,1045,917,0,
323,1105,900,1119,917,"4,",
324,1127,900,1168,917,8000,
325,1309,900,1323,917,"4,",
326,1330,900,1371,917,8000,
327,1453,900,1467,917,"4,",
328,1475,900,1516,917,8000,
329,1604,900,1638,917,192.,
330,1646,900,1665,917,00,
331,1716,901,1729,918,0.,
332,1737,901,1757,918,00,
333,1834,901,1869,918,192.,
334,1876,901,1896,918,00},
335,209,932,346,949,4026700407563,
336,355,932,533,952,/(90040756/40756),
337,52,963,61,980,8,
338,92,964,165,981,[0027058,
339,186,959,203,991,|,
340,210,965,239,981,UHU,
341,246,965,276,981,ALL,
342,285,964,357,981,PURPOSE,
343,365,964,405,981,60ML,
344,760,964,810,981,UNIT/,
345,897,963,959,980,12.000,
346,1036,963,1045,980,0,
347,1105,963,1119,980,9.,
348,1126,963,1168,980,4500,
349,1309,963,1323,980,9.,
350,1330,963,1371,980,4500,
351,1453,963,1467,980,9.,
352,1475,963,1516,980,4500,
353,1604,963,1638,980,113.,
354,1646,963,1665,980,40,
355,1716,964,1757,981,0.00,
356,1834,964,1869,981,113.,
357,1876,964,1896,981,40},
358,209,995,347,1012,4026700409819,
359,355,995,533,1014,/(91040981/40981),
360,52,1026,61,1043,9,
361,187,1022,204,1053,|,
362,209,1027,239,1044,GEL,
363,247,1027,277,1043,PEN,
364,284,1027,304,1043,RX,
365,311,1027,341,1044,GEL,
366,349,1027,379,1044,COL,
367,387,1027,400,1044,0.,
368,408,1027,416,1043,7,
369,424,1027,476,1044,GREEN,
370,484,1027,546,1044,249700,
371,760,1023,821,1053,UNIT/1,
372,897,1026,921,1043,"20,",
373,928,1026,959,1043,000,
374,1036,1026,1045,1043,0,
375,1106,1026,1119,1043,"1,",
376,1127,1026,1168,1043,2250,
377,1310,1026,1323,1043,"1,",
378,1331,1026,1371,1043,2300,
379,1454,1026,1467,1043,1.,
380,1476,1026,1516,1043,2250,
381,1614,1026,1665,1043,"24,50",
382,1716,1027,1729,1044,0.,
383,1737,1027,1757,1044,00,
384,1845,1027,1869,1044,24.,
385,1877,1027,1896,1044,50),
386,209,1058,347,1075,9555684688736,
387,355,1058,447,1077,/(249700),
388,53,1089,72,1106,10,
389,187,1085,204,1117,|,
390,209,1090,239,1107,GEL,
391,247,1091,277,1107,PEN,
392,284,1091,305,1107,RX,
393,311,1090,341,1107,GEL,
394,349,1090,379,1107,COL,
395,387,1090,400,1107,0.,
396,408,1091,417,1107,7,
397,425,1090,476,1107,LILAC,
398,484,1090,545,1107,249701,
399,760,1090,810,1107,UNIT/,
400,897,1089,921,1106,20.,
401,928,1089,959,1106,000,
402,1036,1089,1045,1106,0,
403,1106,1089,1119,1106,1.,
404,1127,1089,1168,1106,2250,
405,1310,1089,1323,1106,1.,
406,1331,1089,1371,1106,2300,
407,1454,1089,1467,1106,1.,
408,1476,1089,1516,1106,2250,
409,1614,1089,1665,1106,"24,50",
410,1716,1090,1757,1107,0.00,
411,1845,1090,1869,1107,24.,
412,1877,1090,1896,1107,50,
413,209,1121,347,1138,9555684688767,
414,355,1121,447,1140,/(249701),
430,48,1191,81,1204,YOUR,
431,87,1191,155,1204,DELIVERY,
432,160,1191,192,1204,WILL,
433,199,1191,224,1204,NOT,
434,229,1191,244,1204,BE,
435,250,1191,318,1204,ACCEPTED,
436,325,1191,339,1204,IF,
437,348,1194,350,1204,:,
438,49,1216,59,1229,1.,
439,70,1216,137,1229,Purchase,
440,143,1216,183,1229,order,
441,191,1216,240,1229,number,
442,248,1215,261,1229,is,
443,268,1216,292,1229,not,
444,298,1216,348,1232,quoted,
445,354,1218,369,1229,on,
446,376,1215,443,1232,delivery,
447,442,1211,489,1236,order,
448,490,1211,559,1236,/Invoice,
449,49,1241,55,1254,2.,
450,70,1240,127,1254,Deliver,
451,135,1241,175,1254,after,
452,182,1240,283,1254,cancellation,
453,290,1241,322,1254,date,
454,49,1266,59,1279,3.,
455,70,1265,137,1282,Delivery,
456,143,1266,175,1279,does,
457,182,1266,205,1279,not,
458,212,1266,262,1282,comply,
459,268,1266,283,1279,to,
460,290,1266,357,1282,purchase,
461,363,1266,403,1279,order,
462,410,1265,477,1282,quantity,
463,48,1291,59,1305,"4,",
464,70,1291,128,1307,Payment,
465,135,1291,210,1307,according,
466,217,1292,232,1305,to,
467,238,1291,305,1307,purchase,
468,311,1291,358,1306,"order,",
469,367,1294,416,1305,excess,
470,423,1291,490,1307,quantity,
471,496,1291,572,1305,delivered,
472,578,1291,610,1304,will,
473,617,1291,640,1305,not,
474,647,1291,662,1305,be,
475,669,1291,701,1307,paid,
476,49,1316,59,1330,5.,
477,70,1316,137,1332,Delivery,
478,143,1316,253,1330,order/Invoice,
479,259,1316,292,1330,must,
480,298,1312,348,1339,attach,
481,353,1312,385,1339,with,
482,393,1316,460,1332,purchase,
483,466,1316,507,1330,order,
484,48,1480,76,1492,This,
485,83,1483,95,1492,is,
486,101,1483,107,1492,a,
487,113,1480,156,1494,system,
488,161,1481,228,1494,generated,
489,233,1480,297,1493,"document,",
490,305,1480,318,1492,No,
491,324,1480,390,1494,signature,
492,397,1483,409,1492,is,
493,415,1480,473,1494,required.,
494,1977,461,1978,1161,100000,
