Unnamed: 0,xmin,ymin,xmax,ymax,Object,labels
128,107,458,173,474,PRODUCT,
129,426,454,530,482,DESCRIPTION,
130,783,458,808,474,vOM,
131,865,456,941,484,QUANTITY,
132,983,460,1029,475,F.0.C,
133,1073,461,1110,475,UNIT,
134,1116,460,1154,475,COST,
135,1205,460,1242,475,DISC,
136,1282,460,1309,475,OLD,
137,1316,460,1353,475,COST,
138,1393,459,1420,474,NET,
139,1427,459,1464,474,UNIT,
140,1470,459,1507,474,COST,
141,1509,454,1525,483,|,
142,1532,460,1579,475,TOTAL,
143,1586,460,1613,474,NET,
144,1620,460,1657,475,COST,
145,1659,454,1679,483,|,
146,1690,458,1736,474,TOTAL,
147,1790,457,1837,472,TOTAL,
148,1844,457,1872,472,NET,
149,1920,459,1948,473,TAX,
150,124,488,160,503,CODE,
151,382,488,447,503,BARCODE,
152,455,488,462,503,/,
153,471,488,572,505,(ARTICLENO),
154,882,485,929,513,ORDER,
155,980,485,1032,513,(Unit),
156,1404,488,1451,503,AFTER,
157,1458,488,1495,503,DISC,
158,1549,489,1596,503,AFTER,
159,1603,489,1640,504,DISC,
160,1702,484,1730,511,TAX,
161,1786,486,1823,501,COST,
162,1829,486,1877,501,W/GST,
163,53,522,60,539,1,
164,92,523,165,540,0051143,
165,187,518,204,550,|,
166,210,523,283,540,POLYMER,
167,291,523,341,540,LEADS,
168,349,523,368,540,2B,
169,376,523,390,540,0.,
170,398,524,405,540,5,
171,413,523,432,540,OF,
172,440,524,449,540,4,
173,457,523,476,540,BC,
174,760,523,821,540,UNIT/1,
175,897,522,921,539,10.,
176,928,522,959,539,000,
177,1036,522,1045,539,0,
178,1106,522,1119,539,2.,
179,1127,522,1168,539,9600,
180,1309,522,1323,539,2.,
181,1330,522,1371,539,9600,
182,1454,522,1467,539,2.,
183,1475,522,1516,539,9600,
184,1614,522,1638,539,29.,
185,1646,522,1665,539,60,
186,1716,523,1757,540,0.00,
187,1845,523,1869,540,29.,
188,1877,523,1896,540,60,
189,209,554,346,571,9556089003933,
190,355,554,447,573,/(226520),
191,53,585,60,601,2,
192,92,586,166,603,0051144,
193,187,581,204,613,|,
194,210,586,283,603,POLYMER,
195,291,586,341,603,LEADS,
196,349,586,368,603,2B,
197,376,586,390,603,0.,
198,398,586,406,603,7,
199,413,586,432,603,OF,
200,440,586,449,603,4,
201,457,586,476,603,BC,
202,760,586,821,603,UNIT/1,
203,897,585,921,602,"10,",
204,928,585,959,602,000,
205,1036,585,1045,602,0,
206,1106,585,1119,602,2.,
207,1127,585,1168,602,9600,
208,1310,585,1323,602,2.,
209,1330,585,1371,602,9600,
210,1454,585,1467,602,2.,
211,1475,585,1516,602,9600,
212,1614,585,1638,602,29.,
213,1646,585,1665,602,60,
214,1716,586,1729,603,0.,
215,1737,586,1757,603,00,
216,1845,586,1869,603,29.,
217,1877,586,1896,603,60),
218,209,617,347,634,9556089003940,
219,355,617,447,636,/(226721),
220,53,648,60,665,3,
221,188,644,205,675,|,
222,210,649,250,666,ECON,
223,257,649,373,666,M/PNCL+LEAR,
224,381,649,395,666,0.,
225,404,649,411,666,5,
226,760,645,821,675,UNIT/1,
227,897,648,921,665,20.,
228,928,648,959,665,000,
229,1036,648,1045,665,0,
230,1106,648,1119,665,2.,
231,1127,648,1168,665,2700,
232,1309,648,1371,665,2.5200,
233,1454,648,1467,665,2.,
234,1476,648,1516,665,2700,
235,1613,649,1638,665,45.,
236,1646,648,1665,665,40,
237,1716,649,1757,666,0.00,
238,1844,649,1869,666,45.,
239,1876,649,1896,666,40),
240,209,680,347,697,9556089342018,
241,355,680,447,699,/(134205),
242,52,711,61,728,4,
243,92,712,165,729,(0051148,
244,184,707,206,739,|,
245,210,712,250,729,ECON,
246,257,712,374,729,M/PNCL+LEAR,
247,381,712,395,729,0.,
248,403,712,411,729,7,
249,760,712,821,729,UNIT/1,
250,897,711,921,728,10.,
251,928,711,959,728,000,
252,1036,711,1045,728,0,
253,1106,711,1119,728,2.,
254,1127,711,1168,728,2700,
255,1309,711,1371,728,2.5200,
256,1454,711,1467,728,2.,
257,1476,711,1516,728,2700,
258,1614,711,1665,728,22.70,
259,1716,712,1729,729,0.,
260,1737,712,1757,729,00,
261,1845,712,1869,729,22.,
262,1877,712,1896,729,70),
263,209,743,346,760,9556089343015,
264,355,743,447,762,/(134202),
265,53,775,60,791,5,
266,92,775,166,792,0226140,
267,184,771,204,801,|,
268,210,775,218,791,Z,
269,226,775,287,792,PENCIL,
270,295,775,309,792,0.,
271,317,775,379,792,5MM-PB,
272,386,775,405,792,OF,
273,414,775,421,791,1,
274,430,775,449,792,PC,
275,760,771,821,801,UNIT/1,
276,897,774,921,791,10.,
277,928,774,959,791,000,
278,1036,774,1045,791,0,
279,1106,774,1119,791,2.,
280,1127,774,1168,791,6500,
281,1309,774,1371,791,2.6500,
282,1454,774,1467,791,2.,
283,1475,774,1516,791,6500,
284,1614,774,1638,791,26.,
285,1647,774,1665,791,50,
286,1716,775,1757,792,0.00,
287,1845,775,1869,792,26.,
288,1877,775,1896,792,50,
289,209,806,346,823,6933256633453,
290,355,806,447,825,/(133689),
291,52,837,61,854,6,
292,92,838,165,855,0265815,
293,184,833,206,865,|,
294,210,838,292,855,FC130001,
295,301,838,353,855,SHARK,
296,359,838,400,855,MECH,
297,409,838,470,855,PENCIL,
298,478,838,492,855,0.,
299,500,839,508,855,5,
300,517,838,534,855,1S,
301,760,834,808,865,UNT/1,
302,897,837,921,854,10.,
303,928,837,959,854,000,
304,1036,837,1045,854,0,
305,1106,837,1119,854,3.,
306,1127,837,1168,854,2800,
307,1310,837,1323,854,3.,
308,1330,837,1371,854,6400,
309,1454,837,1467,854,3.,
310,1476,837,1516,854,2800,
311,1614,837,1638,854,32.,
312,1646,837,1665,854,80,
313,1716,838,1757,855,0.00,
314,1845,838,1869,855,32.,
315,1877,838,1896,855,80,
316,210,869,347,886,9555684666147,
317,355,869,362,886,/,
318,363,869,447,888,(130001),
319,53,900,61,916,7,
320,92,901,165,918,10265816,
321,188,896,205,927,|,
322,210,901,292,918,FC130002,
323,301,901,352,918,SHARK,
324,359,901,400,918,MECH,
325,409,901,470,918,PENCIL,
326,478,901,492,918,0.,
327,493,896,504,927,7,
328,517,901,534,918,1S,
329,760,897,810,927,UNT/1,
330,897,900,921,917,10.,
331,928,900,959,917,000,
332,1036,900,1045,917,0,
333,1106,900,1119,917,3.,
334,1127,900,1168,917,2800,
335,1310,900,1323,917,3.,
336,1330,900,1371,917,6400,
337,1454,900,1467,917,3.,
338,1476,900,1516,917,2800,
339,1614,900,1638,917,32.,
340,1646,900,1665,917,80,
341,1716,901,1729,918,0.,
342,1737,901,1757,918,00,
343,1845,901,1869,918,32.,
344,1877,901,1896,918,80},
345,209,932,347,949,9555684666178,
346,355,932,447,952,/(130002),
347,52,963,61,980,8,
348,92,964,165,981,|0034948,
349,186,959,203,991,|,
350,209,965,260,981,VINYL,
351,269,964,360,981,ERASERX6',
352,360,959,393,991,'S-,
353,398,959,460,991,708640,
354,760,964,821,981,UNIT/1,
355,897,963,921,980,20.,
356,928,963,959,980,000,
357,1036,963,1045,980,0,
358,1106,963,1119,980,1.,
359,1127,963,1168,980,6400,
360,1310,963,1371,980,1.6400,
361,1454,963,1467,980,1.,
362,1475,963,1516,980,6400,
363,1614,963,1638,980,32.,
364,1646,963,1665,980,80,
365,1716,964,1757,981,0.00,
366,1845,964,1869,981,32.,
367,1877,964,1896,981,80,
368,209,995,347,1012,9556089886468,
369,355,995,447,1014,/(187088),
370,52,1026,61,1043,9,
371,187,1022,204,1053,|,
372,209,1027,251,1044,DUST,
373,258,1027,298,1043,FREE,
374,307,1027,368,1044,ERASER,
375,376,1027,406,1044,B/C,
376,413,1027,432,1044,OF,
377,441,1027,481,1044,2PCS,
378,760,1023,821,1053,UNIT/1,
379,897,1026,921,1043,"10,",
380,928,1026,959,1043,000,
381,1036,1026,1045,1043,0,
382,1106,1026,1119,1043,1.,
383,1127,1026,1168,1043,7000,
384,1310,1026,1323,1043,1.,
385,1331,1026,1371,1043,7000,
386,1454,1026,1467,1043,1.,
387,1475,1026,1516,1043,7000,
388,1614,1026,1665,1043,17.00,
389,1716,1027,1729,1044,0.,
390,1737,1027,1757,1044,00,
391,1845,1027,1869,1044,17.,
392,1876,1027,1896,1044,00},
393,209,1058,346,1075,9556089885232,
394,355,1058,447,1077,/(188544),
395,53,1089,72,1106,10,
396,92,1090,166,1107,|0051114,
397,187,1085,204,1117,|,
398,209,1090,251,1107,DUST,
399,258,1091,298,1107,FREE,
400,307,1085,369,1117,ERASER,
401,376,1090,416,1107,2''S,
402,425,1099,430,1101,-,
403,436,1090,498,1107,187120,
404,760,1090,821,1107,UNIT/1,
405,897,1089,921,1106,10.,
406,928,1089,959,1106,000,
407,1036,1089,1045,1106,0,
408,1106,1089,1119,1106,2.,
409,1127,1089,1168,1106,5200,
410,1309,1089,1323,1106,2.,
411,1331,1089,1371,1106,2600,
412,1454,1089,1467,1106,2.,
413,1476,1089,1516,1106,5200,
414,1614,1089,1638,1106,25.,
415,1646,1089,1665,1106,20,
416,1716,1090,1757,1107,0.00,
417,1845,1090,1869,1107,25.,
418,1877,1090,1896,1107,20,
419,209,1121,347,1138,9556089001267,
420,355,1121,447,1140,/(187148),
436,48,1191,81,1204,YOUR,
437,87,1191,155,1204,DELIVERY,
438,160,1191,192,1204,WILL,
439,199,1191,224,1204,NOT,
440,229,1191,244,1204,BE,
441,250,1191,318,1204,ACCEPTED,
442,325,1191,339,1204,IF,
443,348,1194,350,1204,:,
444,49,1216,59,1229,1.,
445,70,1216,137,1229,Purchase,
446,143,1216,183,1229,order,
447,191,1216,240,1229,number,
448,248,1215,261,1229,is,
449,268,1216,292,1229,not,
450,298,1216,348,1232,quoted,
451,354,1218,369,1229,on,
452,376,1215,443,1232,delivery,
453,442,1211,489,1236,order,
454,490,1211,559,1236,/Invoice,
455,49,1241,55,1254,2.,
456,70,1240,127,1254,Deliver,
457,135,1241,175,1254,after,
458,182,1240,283,1254,cancellation,
459,290,1241,322,1254,date,
460,49,1266,59,1279,3.,
461,70,1265,137,1282,Delivery,
462,143,1266,175,1279,does,
463,182,1266,205,1279,not,
464,212,1266,262,1282,comply,
465,268,1266,283,1279,to,
466,290,1266,357,1282,purchase,
467,363,1266,403,1279,order,
468,410,1265,477,1282,quantity,
469,48,1291,59,1305,"4,",
470,70,1291,128,1307,Payment,
471,135,1291,210,1307,according,
472,217,1292,232,1305,to,
473,238,1291,305,1307,purchase,
474,311,1291,358,1306,"order,",
475,367,1294,416,1305,excess,
476,423,1291,490,1307,quantity,
477,496,1291,572,1305,delivered,
478,578,1291,610,1304,will,
479,617,1291,640,1305,not,
480,647,1291,662,1305,be,
481,669,1291,701,1307,paid,
482,49,1316,59,1330,5.,
483,70,1316,137,1332,Delivery,
484,143,1316,253,1330,order/Invoice,
485,259,1316,292,1330,must,
486,298,1312,348,1339,attach,
487,353,1312,385,1339,with,
488,393,1316,460,1332,purchase,
489,466,1316,507,1330,order,
490,48,1480,76,1492,This,
491,83,1483,95,1492,is,
492,101,1483,107,1492,a,
493,113,1480,156,1494,system,
494,161,1481,228,1494,generated,
495,233,1480,297,1493,"document,",
496,305,1480,318,1492,No,
497,324,1480,390,1494,signature,
498,397,1483,409,1492,is,
499,415,1480,473,1494,required.,
500,1977,461,1978,1161,100000,
