Unnamed: 0,xmin,ymin,xmax,ymax,Object,labels
131,1217,382,1387,398,CancellationDate:,Cancellation date
132,1407,382,1501,397,21/01/2021,Cancellation date
133,1869,383,1902,398,Page,
134,1910,383,1923,396,:1,
135,1935,382,1950,396,of,
136,1963,383,1968,396,1,
137,63,414,108,432,Buyer,
138,119,418,121,429,:,
139,136,413,153,428,47,
140,239,409,333,437,STATIONERY,
141,561,416,567,423,*,
142,574,416,630,430,REMARK,
143,640,419,642,430,:,
144,59,458,76,474,NO,
145,78,454,93,482,|,
146,107,458,173,474,PRODUCT,
147,426,454,530,482,DESCRIPTION,
148,783,458,808,474,vOM,
149,865,456,941,484,QUANTITY,
150,983,460,1029,475,F.0.C,
151,1073,461,1110,475,UNIT,
152,1116,460,1154,475,COST,
153,1205,460,1242,475,DISC,
154,1282,460,1309,475,OLD,
155,1316,460,1353,475,COST,
156,1393,459,1420,474,NET,
157,1427,459,1464,474,UNIT,
158,1470,459,1507,474,COST,
159,1509,454,1525,483,|,
160,1532,460,1579,475,TOTAL,
161,1586,460,1613,474,NET,
162,1620,460,1657,475,COST,
163,1659,454,1679,483,|,
164,1690,458,1736,474,TOTAL,
165,1790,457,1837,472,TOTAL,
166,1844,457,1872,472,NET,
167,1920,459,1948,473,TAX,
168,124,488,160,503,CODE,
169,382,488,447,503,BARCODE,
170,455,488,462,503,/,
171,471,488,572,505,(ARTICLENO),
172,882,485,929,513,ORDER,
173,980,485,1032,513,(Unit),
174,1404,488,1451,503,AFTER,
175,1458,488,1495,503,DISC,
176,1549,489,1596,503,AFTER,
177,1603,488,1640,504,DISC,
178,1702,484,1730,511,TAX,
179,1786,486,1823,501,COST,
180,1829,486,1877,501,W/GST,
181,53,522,60,539,1,
182,92,523,165,540,0300562,
183,187,518,204,550,|,
184,208,523,325,540,WATERCOLOUR,
185,333,523,395,540,PENCIL,
186,403,524,465,540,REFILL,
187,473,523,514,540,PACK,
188,522,523,550,540,24L,
189,559,523,621,540,114570,
190,760,523,789,540,U/1,
191,897,522,921,539,24.,
192,928,522,959,539,000,
193,1036,522,1045,539,0,
194,1095,522,1119,539,18.,
195,1127,522,1168,539,9800,
196,1299,522,1323,539,18.,
197,1331,522,1372,539,9800,
198,1444,522,1467,539,18.,
199,1475,522,1516,539,9800,
200,1603,523,1638,539,"455,",
201,1647,522,1665,539,52,
202,1716,523,1757,540,0.00,
203,1833,524,1869,540,455.,
204,1877,523,1895,540,52,
205,209,554,347,571,9555684689184,
206,355,554,447,573,/(114570),
207,53,585,60,601,2,
208,92,586,166,603,0269074,
209,187,581,204,613,|,
210,209,586,283,603,CLASSIC,
211,290,586,352,603,PENCIL,
212,360,586,389,603,48L,
213,399,586,417,603,IN,
214,425,586,466,603,SLIM,
215,473,586,523,603,FLEXI,
216,532,586,572,603,CASE,
217,760,586,821,603,UNIT/1,
218,897,585,959,602,"72,000",
219,1036,585,1045,602,0,
220,1095,585,1119,602,31.,
221,1127,585,1168,602,2400,
222,1299,585,1323,602,31.,
223,1331,585,1372,602,2400,
224,1443,585,1467,602,"31,",
225,1476,585,1516,602,2400,
226,1593,585,1638,602,2249.,
227,1646,585,1665,602,28,
228,1716,586,1729,603,0.,
229,1737,586,1757,603,00,
230,1823,586,1869,603,2249.,
231,1877,586,1896,603,28,
232,209,617,346,634,9555684680082,
233,355,617,447,636,/(115899),
234,48,1191,81,1204,YOUR,
235,87,1191,155,1204,DELIVERY,
236,160,1191,192,1204,WILL,
237,199,1191,224,1204,NOT,
238,229,1191,244,1204,BE,
239,250,1191,318,1204,ACCEPTED,
240,325,1191,339,1204,IF,
241,348,1194,350,1204,:,
242,1433,1191,1485,1208,TOTAL,
243,1493,1191,1513,1207,RM,
244,1596,1191,1641,1207,2704.,
245,1649,1191,1669,1207,80,
246,1722,1191,1736,1207,0.,
247,1744,1191,1763,1207,00,
248,1825,1191,1870,1207,2704.,
249,1878,1191,1898,1207,80,
250,49,1216,59,1229,1.,
251,70,1216,137,1229,Purchase,
252,143,1216,183,1229,order,
253,191,1216,240,1229,number,
254,248,1215,261,1229,is,
255,268,1216,292,1229,not,
256,298,1216,348,1232,quoted,
257,354,1218,369,1229,on,
258,376,1215,443,1232,delivery,
259,449,1211,489,1239,order,
260,490,1211,559,1239,/Invoice,
261,49,1241,55,1254,2.,
262,70,1240,127,1254,Deliver,
263,135,1241,175,1254,after,
264,182,1240,283,1254,cancellation,
265,290,1241,322,1254,date,
266,1420,1232,1461,1275,Gam,
267,1611,1231,1661,1264,Amount,
268,1830,1235,1855,1249,Tax,
269,49,1266,59,1279,3.,
270,70,1265,137,1282,Delivery,
271,143,1266,175,1279,does,
272,182,1266,205,1279,not,
273,212,1266,262,1282,comply,
274,268,1266,283,1279,to,
275,290,1266,357,1282,purchase,
276,363,1266,403,1279,order,
277,410,1265,477,1282,quantity,
278,48,1291,59,1305,"4,",
279,70,1291,128,1307,Payment,
280,135,1291,210,1307,according,
281,217,1291,232,1305,to,
282,238,1291,305,1307,purchase,
283,311,1291,358,1306,"order,",
284,367,1294,416,1305,excess,
285,423,1291,490,1307,quantity,
286,496,1291,572,1305,delivered,
287,578,1291,610,1304,will,
288,617,1291,640,1305,not,
289,647,1291,662,1305,be,
290,669,1291,701,1307,paid,
291,49,1316,59,1330,5.,
292,70,1316,137,1332,Delivery,
293,143,1316,253,1330,order/Invoice,
294,259,1316,292,1330,must,
295,298,1312,348,1339,attach,
296,353,1312,385,1339,with,
297,393,1316,460,1332,purchase,
298,466,1316,507,1330,order,
299,49,1366,133,1392,STATIONERY,
300,574,1375,598,1389,CHU,
301,605,1375,629,1389,ENG,
302,635,1375,668,1389,HUAT,
303,49,1407,98,1421,ISSUED,
304,104,1407,120,1420,BY,
305,574,1407,641,1421,APPROVED,
306,648,1407,663,1420,BY,
307,1101,1407,1167,1421,SUPPLIER,
308,1174,1407,1206,1420,NAME,
309,48,1438,80,1451,DATE,
310,83,1433,97,1458,:,
311,107,1437,191,1451,02/12/2020,
312,208,1438,285,1454,Wednesday,
313,574,1438,606,1451,DATE,
314,609,1433,623,1458,:,
315,633,1437,717,1451,03/12/2020,
316,749,1438,817,1454,‘Thursday,
317,1100,1433,1132,1458,DATE,
318,1290,1438,1329,1451,NAME:,
319,48,1480,76,1492,This,
320,83,1483,95,1492,is,
321,101,1483,107,1492,a,
322,113,1480,156,1494,system,
323,161,1481,228,1494,generated,
324,233,1480,297,1493,"document,",
325,305,1480,318,1492,No,
326,324,1480,390,1494,signature,
327,397,1483,409,1492,is,
328,415,1480,473,1494,required.,
329,1975,461,1980,1265,100000,
