Unnamed: 0,xmin,ymin,xmax,ymax,Object,labels
130,783,458,808,474,vOM,
131,865,456,941,484,QUANTITY,
132,983,460,1029,475,F.0.C,
133,1073,461,1110,475,UNIT,
134,1116,460,1154,475,COST,
135,1205,460,1242,475,DISC,
136,1282,460,1309,475,OLD,
137,1316,460,1353,475,COST,
138,1393,459,1420,474,NET,
139,1427,459,1464,474,UNIT,
140,1470,459,1507,474,COST,
141,1509,454,1525,483,|,
142,1532,460,1579,475,TOTAL,
143,1586,460,1613,474,NET,
144,1620,460,1657,475,COST,
145,1659,454,1679,483,|,
146,1690,458,1736,474,TOTAL,
147,1790,457,1837,472,TOTAL,
148,1844,457,1872,472,NET,
149,1920,459,1948,473,TAX,
150,124,488,160,503,CODE,
151,382,488,447,503,BARCODE,
152,455,488,462,503,/,
153,471,488,572,505,(ARTICLENO),
154,882,485,929,513,ORDER,
155,980,485,1032,513,(Unit),
156,1404,488,1451,503,AFTER,
157,1458,488,1495,503,DISC,
158,1549,489,1596,503,AFTER,
159,1603,489,1640,504,DISC,
160,1702,484,1730,511,TAX,
161,1786,486,1823,501,COST,
162,1829,486,1877,501,W/GST,
163,53,522,60,539,1,
164,92,523,165,540,0300576,
165,187,518,204,550,|,
166,209,523,260,540,K-ONE,
167,268,524,309,540,BALL,
168,317,524,347,540,PEN,
169,354,523,368,540,0.,
170,377,524,384,540,5,
171,393,523,432,540,3PCS,
172,440,524,480,540,BLUE,
173,491,523,571,543,(642001),
174,760,523,789,540,U/1,
175,897,522,921,539,10.,
176,928,522,959,539,000,
177,1036,522,1045,539,0,
178,1106,522,1119,539,2.,
179,1127,522,1168,539,1100,
180,1309,522,1323,539,0.,
181,1330,522,1371,539,0000,
182,1454,522,1467,539,2.,
183,1476,522,1516,539,1100,
184,1614,522,1665,539,21.10,
185,1716,523,1757,540,0.00,
186,1845,523,1869,540,21.,
187,1877,523,1896,540,10),
188,209,554,347,571,9555684689504,
189,355,554,447,573,/(642001),
190,53,585,60,601,2,
191,92,586,165,603,0300577,
192,187,581,204,613,|,
193,209,586,260,603,K-ONE,
194,268,586,309,603,BALL,
195,317,586,347,603,PEN,
196,354,586,368,603,0.,
197,377,586,384,603,5,
198,393,586,432,603,3PCS,
199,440,586,492,603,BLACK,
200,502,586,581,606,(642002),
201,760,586,778,603,U/,
202,897,585,921,602,"10,",
203,928,585,959,602,000,
204,1036,585,1045,602,0,
205,1106,585,1119,602,2.,
206,1127,585,1168,602,1100,
207,1309,585,1323,602,0.,
208,1330,585,1371,602,0000,
209,1454,585,1467,602,"2,",
210,1476,585,1516,602,1100,
211,1614,585,1665,602,21.10,
212,1716,586,1757,603,0.00,
213,1845,586,1896,603,21.10,
214,209,617,346,634,9555684689535,
215,355,617,447,636,/(642002),
216,53,648,60,665,3,
217,92,649,165,666,|0300578,
218,188,644,205,675,|,
219,209,649,260,666,K-ONE,
220,268,649,309,665,BALL,
221,317,649,347,665,PEN,
222,354,649,368,666,0.,
223,377,649,384,666,5,
224,393,649,432,666,2BLU,
225,441,649,481,665,1BLK,
226,491,649,571,668,(642003),
227,760,649,789,666,U/L,
228,897,648,921,665,10.,
229,928,648,959,665,000,
230,1036,648,1045,665,0,
231,1106,648,1119,665,2.,
232,1127,648,1168,665,1100,
233,1309,648,1323,665,0.,
234,1330,648,1371,665,0000,
235,1454,648,1467,665,2.,
236,1476,648,1516,665,1100,
237,1614,648,1665,665,21.10,
238,1716,649,1757,666,0.00,
239,1845,649,1869,666,21.,
240,1877,649,1896,666,10},
241,209,680,347,697,9555684689566,
242,355,680,447,699,/(642003),
243,52,711,61,728,4,
244,186,707,203,739,|,
245,209,712,260,729,K-ONE,
246,268,712,298,729,GEL,
247,307,713,336,729,PEN,
248,344,712,357,729,0.,
249,366,712,373,729,5,
250,382,712,421,729,3PCS,
251,430,712,470,729,BLUE,
252,480,712,560,732,(248901),
253,760,712,778,729,U/,
254,897,711,921,728,10.,
255,928,711,959,728,000,
256,1036,711,1045,728,0,
257,1106,711,1119,728,3.,
258,1127,711,1168,728,2700,
259,1309,711,1323,728,0.,
260,1330,711,1371,728,0000,
261,1454,711,1467,728,3.,
262,1476,711,1516,728,2700,
263,1614,711,1665,728,32.70,
264,1716,712,1729,729,0.,
265,1737,712,1757,729,00,
266,1845,712,1869,729,32.,
267,1877,712,1896,729,70},
268,209,743,346,760,9555684689405,
269,355,743,447,762,/(248901),
270,53,775,60,791,5,
271,92,775,166,792,|0300580,
272,183,771,205,802,|,
273,209,775,260,792,K-ONE,
274,268,775,298,792,GEL,
275,307,775,336,791,PEN,
276,344,775,357,792,0.,
277,366,775,373,792,5,
278,382,775,421,792,3PCS,
279,430,775,481,792,BLACK,
280,491,775,571,794,(248902),
281,760,775,789,792,U/L,
282,897,774,921,791,10.,
283,928,774,959,791,000,
284,1036,774,1045,791,0,
285,1106,774,1119,791,3.,
286,1127,774,1168,791,2700,
287,1309,774,1323,791,0.,
288,1330,774,1371,791,0000,
289,1454,774,1467,791,3.,
290,1476,774,1516,791,2700,
291,1614,774,1665,791,32.70,
292,1716,775,1757,792,0.00,
293,1845,775,1869,792,32.,
294,1877,775,1896,792,70},
295,209,806,347,823,9555684689436,
296,355,806,447,825,/(248902),
297,52,837,61,854,6,
298,92,838,165,855,(0300581,
299,186,833,203,865,|,
300,209,838,260,855,K-ONE,
301,268,838,298,855,GEL,
302,307,839,336,855,PEN,
303,344,838,357,855,0.,
304,366,839,373,855,5,
305,382,838,422,855,2BLU,
306,430,838,471,855,1BLK,
307,480,838,560,858,(248903),
308,760,838,778,855,U/,
309,897,837,921,854,10.,
310,928,837,959,854,000,
311,1036,837,1045,854,0,
312,1106,837,1119,854,3.,
313,1127,837,1168,854,2700,
314,1309,837,1323,854,0.,
315,1330,837,1371,854,0000,
316,1454,837,1467,854,3.,
317,1476,837,1516,854,2700,
318,1614,837,1665,854,32.70,
319,1716,838,1757,855,0.00,
320,1845,838,1869,855,32.,
321,1877,838,1896,855,70],
322,210,869,347,886,9555684689467,
323,355,869,362,886,/,
324,363,869,447,888,(248903),
325,53,900,61,916,7,
326,92,901,165,918,10300582,
327,188,896,205,927,|,
328,210,901,325,918,EXAMINATION,
329,333,901,364,918,SET,
330,373,901,452,920,(570883),
331,760,901,789,918,U/L,
332,897,900,921,917,10.,
333,928,900,959,917,000,
334,1036,900,1045,917,0,
335,1105,900,1119,917,6.,
336,1126,900,1168,917,4900,
337,1309,900,1323,917,0.,
338,1330,900,1371,917,0000,
339,1453,900,1467,917,6.,
340,1475,900,1516,917,4900,
341,1614,900,1638,917,64.,
342,1646,900,1665,917,90,
343,1716,901,1729,918,0.,
344,1737,901,1757,918,00,
345,1844,901,1869,918,64.,
346,1877,901,1896,918,90,
347,209,932,347,949,9555684690449,
348,355,932,447,952,/(570883),
349,52,963,61,980,8,
350,92,964,165,981,0300583,
351,184,959,206,991,|,
352,210,964,303,981,LADYBIRDS,
353,311,964,353,981,GIFT,
354,360,964,390,981,SET,
355,399,964,479,984,(570882),
356,760,964,778,981,U/,
357,908,963,921,980,5.,
358,928,963,959,980,000,
359,1036,963,1045,980,0,
360,1095,963,1119,980,16.,
361,1126,963,1168,980,0100,
362,1299,963,1323,980,16.,
363,1331,963,1372,980,0100,
364,1444,963,1467,980,16.,
365,1475,963,1516,980,0100,
366,1614,963,1665,980,80.05,
367,1716,964,1757,981,0.00,
368,1844,964,1869,981,80.,
369,1876,964,1895,981,05,
370,209,995,346,1012,9555684690425,
371,355,995,447,1014,/(570882),
372,52,1026,61,1043,9,
373,92,1027,166,1044,|0300584,
374,187,1022,204,1053,|,
375,210,1027,271,1044,ERASER,
376,280,1027,319,1044,SIZE,
377,327,1027,347,1044,48,
378,355,1027,395,1044,10F2,
379,405,1027,485,1047,(187047),
380,760,1027,789,1044,U/L,
381,897,1026,921,1043,"10,",
382,928,1026,959,1043,000,
383,1036,1026,1045,1043,0,
384,1106,1026,1119,1043,2.,
385,1127,1026,1168,1043,6200,
386,1309,1026,1323,1043,0.,
387,1330,1026,1371,1043,0000,
388,1454,1026,1467,1043,2.,
389,1475,1026,1516,1043,6200,
390,1614,1026,1638,1043,26.,
391,1646,1026,1665,1043,20,
392,1716,1027,1729,1044,0.,
393,1737,1027,1757,1044,00,
394,1845,1027,1869,1044,26.,
395,1877,1027,1896,1044,20),
396,209,1058,347,1075,9555684690357,
397,355,1058,447,1077,/(187047),
398,53,1089,72,1106,10,
399,92,1090,165,1107,|0300585,
400,187,1085,204,1117,|,
401,210,1090,229,1107,FC,
402,235,1091,287,1107,VALUE,
403,296,1090,369,1107,STARTER,
404,376,1090,407,1107,SET,
405,413,1090,427,1107,0.,
406,436,1091,443,1107,5,
407,453,1090,533,1110,(570914),
408,760,1090,778,1107,U/,
409,897,1089,921,1106,10.,
410,928,1089,959,1106,000,
411,1036,1089,1045,1106,0,
412,1106,1089,1119,1106,5.,
413,1126,1089,1168,1106,0600,
414,1309,1089,1323,1106,0.,
415,1330,1089,1371,1106,0000,
416,1454,1089,1467,1106,5.,
417,1475,1089,1516,1106,0600,
418,1614,1089,1638,1106,50.,
419,1646,1089,1665,1106,60,
420,1716,1090,1757,1107,0.00,
421,1845,1090,1869,1107,50.,
422,1877,1090,1896,1107,60},
423,209,1121,347,1138,9555684690586,
424,355,1121,447,1140,/(570914),
440,48,1191,81,1204,YOUR,
441,87,1191,155,1204,DELIVERY,
442,160,1191,192,1204,WILL,
443,199,1191,224,1204,NOT,
444,229,1191,244,1204,BE,
445,250,1191,318,1204,ACCEPTED,
446,325,1191,339,1204,IF,
447,348,1194,350,1204,:,
448,49,1216,59,1229,1.,
449,70,1216,137,1229,Purchase,
450,143,1216,183,1229,order,
451,191,1216,240,1229,number,
452,248,1215,261,1229,is,
453,268,1216,292,1229,not,
454,298,1216,348,1232,quoted,
455,354,1218,369,1229,on,
456,376,1215,443,1232,delivery,
457,442,1211,489,1236,order,
458,490,1211,559,1236,/Invoice,
459,49,1241,55,1254,2.,
460,70,1240,127,1254,Deliver,
461,135,1241,175,1254,after,
462,182,1240,283,1254,cancellation,
463,290,1241,322,1254,date,
464,49,1266,59,1279,3.,
465,70,1265,137,1282,Delivery,
466,143,1266,175,1279,does,
467,182,1266,205,1279,not,
468,212,1266,262,1282,comply,
469,268,1266,283,1279,to,
470,290,1266,357,1282,purchase,
471,363,1266,403,1279,order,
472,410,1265,477,1282,quantity,
473,48,1291,59,1305,"4,",
474,70,1291,128,1307,Payment,
475,135,1291,210,1307,according,
476,217,1292,232,1305,to,
477,238,1291,305,1307,purchase,
478,311,1291,358,1306,"order,",
479,367,1294,416,1305,excess,
480,423,1291,490,1307,quantity,
481,496,1291,572,1305,delivered,
482,578,1291,610,1304,will,
483,617,1291,640,1305,not,
484,647,1291,662,1305,be,
485,669,1291,701,1307,paid,
486,49,1316,59,1330,5.,
487,70,1316,137,1332,Delivery,
488,143,1316,253,1330,order/Invoice,
489,259,1316,292,1330,must,
490,298,1312,348,1339,attach,
491,353,1312,385,1339,with,
492,393,1316,460,1332,purchase,
493,466,1316,507,1330,order,
494,48,1480,76,1492,This,
495,83,1483,95,1492,is,
496,101,1483,107,1492,a,
497,113,1480,156,1494,system,
498,161,1481,228,1494,generated,
499,233,1480,297,1493,"document,",
500,305,1480,318,1492,No,
501,324,1480,390,1494,signature,
502,397,1483,409,1492,is,
503,415,1480,473,1494,required.,
504,1977,461,1978,1161,100000,
