Unnamed: 0,xmin,ymin,xmax,ymax,Object,labels
146,783,458,808,474,vOM,
147,865,456,941,484,QUANTITY,
148,983,460,1029,475,F.0.C,
149,1073,461,1110,475,UNIT,
150,1116,460,1154,475,COST,
151,1205,460,1242,475,DISC,
152,1282,460,1309,475,OLD,
153,1316,460,1353,475,COST,
154,1393,459,1420,474,NET,
155,1427,459,1464,474,UNIT,
156,1470,459,1507,474,COST,
157,1509,454,1525,483,|,
158,1532,460,1579,475,TOTAL,
159,1586,460,1613,474,NET,
160,1620,460,1657,475,COST,
161,1659,454,1679,483,|,
162,1690,458,1736,474,TOTAL,
163,1790,457,1837,472,TOTAL,
164,1844,457,1872,472,NET,
165,1920,459,1948,473,TAX,
166,124,488,160,503,CODE,
167,382,488,447,503,BARCODE,
168,455,488,462,503,/,
169,471,488,572,505,(ARTICLENO),
170,882,485,929,513,ORDER,
171,980,485,1032,513,(Unit),
172,1404,488,1451,503,AFTER,
173,1458,488,1495,503,DISC,
174,1549,489,1596,503,AFTER,
175,1603,488,1640,504,DISC,
176,1702,484,1730,511,TAX,
177,1786,486,1823,501,COST,
178,1829,486,1877,501,W/GST,
179,53,522,60,539,1,
180,92,523,165,540,0300562,
181,187,518,204,550,|,
182,208,523,325,540,WATERCOLOUR,
183,333,523,395,540,PENCIL,
184,403,524,465,540,REFILL,
185,473,523,514,540,PACK,
186,522,523,550,540,24L,
187,559,523,621,540,114570,
188,760,523,789,540,U/1,
189,907,522,921,539,6.,
190,928,522,959,539,000,
191,1036,522,1045,539,0,
192,1095,522,1119,539,18.,
193,1127,522,1168,539,9800,
194,1309,522,1323,539,0.,
195,1330,522,1371,539,0000,
196,1444,522,1467,539,18.,
197,1475,522,1516,539,9800,
198,1604,522,1638,539,113.,
199,1646,522,1665,539,88,
200,1716,523,1757,540,0.00,
201,1834,523,1869,540,113.,
202,1877,523,1896,540,88},
203,209,554,347,571,9555684689184,
204,355,554,447,573,/(114570),
205,53,585,60,601,2,
206,92,586,166,603,0269074,
207,187,581,204,613,|,
208,209,586,283,603,CLASSIC,
209,290,586,352,603,PENCIL,
210,360,586,389,603,48L,
211,399,586,417,603,IN,
212,425,586,466,603,SLIM,
213,473,586,523,603,FLEXI,
214,532,586,572,603,CASE,
215,760,586,821,603,UNIT/1,
216,908,585,959,602,3.000,
217,1036,585,1045,602,0,
218,1095,585,1119,602,31.,
219,1127,585,1168,602,2400,
220,1299,585,1323,602,33.,
221,1331,585,1372,602,0800,
222,1443,585,1467,602,"31,",
223,1476,585,1516,602,2400,
224,1614,585,1665,602,93.72,
225,1716,586,1757,603,0.00,
226,1844,586,1869,603,93.,
227,1877,586,1895,603,72,
228,209,617,346,634,9555684680082,
229,355,617,447,636,/(115899),
230,53,648,60,665,3,
231,92,649,166,666,|0253950,
232,188,644,205,675,|,
233,209,649,292,666,TRI-GRIP,
234,301,649,320,665,2B,
235,327,649,368,666,GOLD,
236,376,649,406,666,BOX,
237,413,649,432,666,OF,
238,441,649,459,665,12,
239,760,645,821,675,UNIT/1,
240,897,648,921,665,12.,
241,928,648,959,665,000,
242,1036,648,1045,665,0,
243,1105,648,1119,665,6.,
244,1126,648,1168,665,4300,
245,1309,648,1323,665,6.,
246,1330,648,1371,665,4300,
247,1453,648,1467,665,6.,
248,1475,648,1516,665,4300,
249,1614,648,1665,665,"77,16",
250,1716,649,1757,666,0.00,
251,1845,649,1896,666,"77,16",
252,209,680,347,697,9555684662446,
253,355,680,447,699,/(311802),
254,48,1191,81,1204,YOUR,
255,87,1191,155,1204,DELIVERY,
256,160,1191,192,1204,WILL,
257,199,1191,224,1204,NOT,
258,229,1191,244,1204,BE,
259,250,1191,318,1204,ACCEPTED,
260,325,1191,339,1204,IF,
261,348,1194,350,1204,:,
262,1433,1191,1485,1208,TOTAL,
263,1493,1191,1513,1207,RM,
264,1607,1191,1641,1207,284.,
265,1650,1191,1669,1207,76,
266,1722,1191,1736,1207,0.,
267,1744,1191,1763,1207,00,
268,1835,1191,1870,1207,284.,
269,1878,1191,1897,1207,76,
270,49,1216,59,1229,1.,
271,70,1216,137,1229,Purchase,
272,143,1216,183,1229,order,
273,191,1216,240,1229,number,
274,248,1215,261,1229,is,
275,268,1216,292,1229,not,
276,298,1216,348,1232,quoted,
277,354,1218,369,1229,on,
278,376,1215,443,1232,delivery,
279,449,1211,489,1239,order,
280,490,1211,559,1239,/Invoice,
281,49,1241,55,1254,2.,
282,70,1240,127,1254,Deliver,
283,135,1241,175,1254,after,
284,182,1240,283,1254,cancellation,
285,290,1241,322,1254,date,
286,1420,1232,1461,1275,Gam,
287,1611,1231,1661,1264,Amount,
288,1830,1235,1855,1249,Tax,
289,49,1266,59,1279,3.,
290,70,1265,137,1282,Delivery,
291,143,1266,175,1279,does,
292,182,1266,205,1279,not,
293,212,1266,262,1282,comply,
294,268,1266,283,1279,to,
295,290,1266,357,1282,purchase,
296,363,1266,403,1279,order,
297,410,1265,477,1282,quantity,
298,48,1291,59,1305,"4,",
299,70,1291,128,1307,Payment,
300,135,1291,210,1307,according,
301,217,1291,232,1305,to,
302,238,1291,305,1307,purchase,
303,311,1291,358,1306,"order,",
304,367,1294,416,1305,excess,
305,423,1291,490,1307,quantity,
306,496,1291,572,1305,delivered,
307,578,1291,610,1304,will,
308,617,1291,640,1305,not,
309,647,1291,662,1305,be,
310,669,1291,701,1307,paid,
311,49,1316,59,1330,5.,
312,70,1316,137,1332,Delivery,
313,143,1316,253,1330,order/Invoice,
314,259,1316,292,1330,must,
315,298,1312,348,1339,attach,
316,353,1312,385,1339,with,
317,393,1316,460,1332,purchase,
318,466,1316,507,1330,order,
319,49,1366,133,1392,STATIONERY,
320,574,1375,598,1388,TAN,
321,604,1375,637,1389,MING,
322,644,1375,666,1388,PET,
323,49,1407,98,1421,ISSUED,
324,104,1407,120,1420,BY,
325,574,1407,641,1421,APPROVED,
326,648,1407,663,1420,BY,
327,1101,1407,1167,1421,SUPPLIER,
328,1174,1407,1206,1420,NAME,
329,48,1438,80,1451,DATE,
330,83,1433,97,1458,:,
331,107,1437,191,1451,03/12/2020,
332,209,1438,276,1454,Thursday,
333,574,1438,606,1451,DATE,
334,609,1433,623,1458,:,
335,633,1437,717,1451,03/12/2020,
336,749,1438,817,1454,‘Thursday,
337,1100,1433,1132,1458,DATE,
338,1290,1438,1329,1451,NAME:,
339,48,1480,76,1492,This,
340,83,1483,95,1492,is,
341,101,1483,107,1492,a,
342,113,1480,156,1494,system,
343,161,1481,228,1494,generated,
344,233,1480,297,1493,"document,",
345,305,1480,318,1492,No,
346,324,1480,390,1494,signature,
347,397,1483,409,1492,is,
348,415,1480,473,1494,required.,
349,1975,461,1980,1265,100000,
