Unnamed: 0,xmin,ymin,xmax,ymax,Object,labels
99,263,284,281,297,TF,Shipping Address
100,289,284,397,297,VALUE-MART,Shipping Address
101,404,284,436,297,SDN,Shipping Address
102,445,284,478,297,BHD,Shipping Address
103,576,284,615,297,Term,
104,647,283,673,297,120,
105,897,273,971,304,Supplier,
106,976,283,1015,297,Code,
107,1026,283,1171,297,A091,
108,1065,273,1076,304,-,
109,1078,283,1169,297,A.W.FABER,
110,1180,283,1322,299,CASTELL(,
111,1261,273,1285,304,M),
112,1287,273,1327,304,SDN,
113,1331,284,1364,297,BHD,
114,1649,275,1671,313,Kil,
115,1682,275,1707,313,WAM,
116,1757,275,1811,313,WAMU,
117,102,311,159,339,Remark,
118,909,316,930,330,PO,
119,939,316,972,330,Date,
120,979,316,1043,331,25/05/20,Issuer Date
121,1051,316,1081,330,Mon,Issuer Date
122,1089,311,1155,339,Deliver,
123,1160,319,1176,330,on,
124,1184,316,1248,331,05/06/20,Deliver Date
125,1255,316,1272,329,Fri,Deliver Date
126,1294,316,1339,333,Expiry,
127,1345,319,1362,330,on,
128,1370,316,1433,331,19/06/20,Expiry Date
129,1440,316,1458,329,Fri,Expiry Date
130,1679,317,1834,332,KLMPO20051003,
131,60,382,76,393,No,
132,80,365,91,397,|,
133,117,374,171,386,temcode,
134,177,374,224,387,/Article,
135,230,375,247,386,No,
136,261,374,309,386,Product,
137,507,365,583,400,Description,
138,768,374,824,386,Packsize|,
139,852,375,913,386,UnitPrice,
140,924,365,940,396,|,
141,1017,365,1033,396,|,
142,1049,374,1099,386,BillDisc,
143,1110,365,1126,396,|,
144,1130,375,1191,386,UnitPrice,
145,1196,374,1227,386,After],
146,1258,374,1311,386,UnitTax,
147,1329,365,1338,396,|},
148,1354,375,1415,386,UnitPrice,
149,1504,365,1567,400,Quantity,
150,1656,374,1688,386,Total,
151,1693,375,1744,386,Amount,
152,1745,365,1756,396,|,
153,1760,374,1792,386,Total,
154,1797,375,1821,386,Tax,
155,1826,375,1876,386,Amount,
156,1876,365,1888,396,|,
157,1898,374,1930,386,Total,
158,1935,375,1985,386,Amount,
159,175,383,237,414,Barcode,
160,773,392,795,405,etn,
161,801,393,819,407,qty,
162,823,383,834,414,|,
163,846,392,887,404,Before,
164,893,392,919,404,Disc,
165,926,383,943,414,|,
166,958,392,1008,404,Amount,
167,1017,383,1033,414,|,
168,1047,392,1101,404,Prorated,
169,1141,383,1207,414,Discount,
170,1259,392,1310,404,Amount,
171,1322,383,1338,414,|,
172,1348,392,1393,404,Include,
173,1398,392,1422,404,Tax,
174,1661,392,1710,404,Exclude,
175,1716,392,1740,404,Tax,
176,1905,392,1950,404,Include,
177,1955,392,1979,404,Tax,
178,63,424,77,436,25,
179,77,412,93,443,|,
180,98,421,176,433,5150555701,
181,97,420,201,455,536080435092,
182,348,428,394,440,142593,
183,400,428,416,439,BP,
184,423,428,470,440,SUPER,
185,478,428,518,440,CLICK,
186,814,428,819,439,1,
187,881,419,924,450,2.5900,
188,1180,428,1223,440,2.5900,
189,1282,428,1325,440,0.0000,
190,1386,419,1429,450,2.5900,
191,1491,428,1505,440,30,
192,1514,428,1544,440,each,
193,1706,428,1741,440,77.10,
194,1839,419,1872,450,0.00,
195,1953,428,1987,439,77.10,
196,63,465,77,476,26,
197,77,452,93,483,|,
198,98,461,176,473,5150555601,
199,348,468,394,480,142595,
200,400,469,416,480,BP,
201,423,468,470,480,SUPER,
202,478,468,518,480,CLICK,
203,814,469,819,480,1,
204,881,459,924,490,2.5900,
205,1180,468,1223,480,2.5900,
206,1282,468,1325,480,0.0000,
207,1386,459,1429,490,2.5900,
208,1491,468,1505,480,20,
209,1514,468,1544,480,each,
210,1706,468,1741,480,51.80,
211,1839,459,1872,490,0.00,
212,1953,468,1987,480,51.80,
213,63,505,77,517,27,
214,77,492,93,523,|,
215,98,502,176,514,5151441601,
216,348,509,367,522,FIC,
217,375,509,396,521,Gel,
218,402,509,425,521,Pen,
219,432,509,455,521,Eco,
220,461,509,482,521,Gel,
221,488,509,506,521,0.5,
222,512,509,528,521,Bk,
223,533,509,579,521,247802,
224,814,509,819,521,1,
225,871,500,924,531,2.1700,
226,1180,509,1223,521,2.1700,
227,1282,509,1325,521,0.0000,
228,1386,500,1429,531,2.1700,
229,1491,509,1505,521,30,
230,1514,509,1544,521,each,
231,1706,509,1741,521,65.10,
232,1839,500,1872,531,0.00,
233,1953,509,1987,521,65.10,
234,63,546,77,558,2g,
235,77,533,93,564,|,
236,98,543,176,554,5131368001,
237,580,556,583,558,7,
238,154,561,201,573,685000,
239,348,550,506,562,F/CASTELL547307GRIP,
240,513,550,529,561,X5,
241,535,550,601,561,0.5MM-PB,
242,608,550,625,561,OF,
243,633,550,690,561,3P-BLUE,
244,814,550,819,561,1,
245,881,540,924,571,3.0500,
246,1180,550,1223,561,3.0500,
247,1282,550,1325,561,0.0000,
248,1386,540,1429,571,3.0500,
249,1491,550,1505,561,30,
250,1514,549,1544,561,each,
251,1706,550,1741,561,91.50,
252,1839,540,1872,571,0.00,
253,1952,550,1987,561,91.50,
254,63,586,77,598,29,
255,77,574,93,605,|,
256,98,583,176,595,5131368201,
257,564,597,567,598,1,
258,634,597,637,598,.,
259,105,602,201,614,eames,
260,348,590,490,603,F/CASTELLS473GRIP,
261,497,591,513,602,X5,
262,519,590,585,602,0.5MM-PB,
263,592,590,609,602,OF,
264,617,590,686,603,3P-2B/1BK,
265,814,591,819,602,1,
266,881,581,924,612,3.0500,
267,1180,590,1223,602,3.0500,
268,1282,590,1325,602,0.0000,
269,1386,581,1429,612,3.0500,
270,1491,591,1505,602,10,
271,1514,590,1544,602,each,
272,1706,590,1741,602,30.50,
273,1839,581,1872,612,0.00,
274,1953,590,1987,602,30.50,
275,63,627,77,639,30,
276,77,615,93,646,|,
277,98,624,176,636,5131368301,
278,548,638,551,639,1,
279,87,623,201,658,9585684642509,
280,348,631,474,644,F/CASTELLS4GRIP,
281,481,631,497,643,X5,
282,503,631,569,643,0.5MM-PB,
283,576,631,593,643,OF,
284,601,631,689,644,3P-B/BK/RED,
285,814,631,819,643,1,
286,881,631,924,643,3.0500,
287,1180,631,1223,643,3.0500,
288,1282,631,1325,643,0.0000,
289,1386,631,1429,643,3.0500,
290,1491,631,1505,643,30,
291,1514,631,1544,643,each,
292,1706,631,1741,643,91.50,
293,1846,631,1872,643,0.00,
294,1952,631,1987,643,91.50,
295,63,668,77,680,31,
296,79,660,92,695,|,
297,98,664,176,676,5131368501,
298,348,671,506,684,F/CASTELLS47406GRIP,
299,513,672,529,683,X7,
300,535,671,601,683,0.7MM-PB,
301,608,671,625,683,OF,
302,633,671,690,683,3P-BLAC,
303,814,672,819,683,1,
304,874,660,924,694,3.0500,
305,1180,671,1223,683,3.0500,
306,1282,671,1325,683,0.0000,
307,1379,660,1429,694,3.0500,
308,1491,671,1505,683,30,
309,1514,671,1544,683,each,
310,1706,671,1741,683,91.50,
311,1839,659,1872,693,0.00,
312,1952,671,1987,683,91.50,
313,97,683,201,695,9555684642561,
314,63,708,77,720,32,
315,77,696,93,727,|,
316,98,705,176,717,5131368601,
317,348,712,525,725,F/CASTELL547407GRIPX7,
318,531,712,597,724,0.7MM-PB,
319,604,712,621,724,OF,
320,629,712,688,725,3P-2B/1B,
321,814,713,819,724,1,
322,881,703,924,734,3.0500,
323,1180,712,1223,724,3.0500,
324,1282,712,1325,724,0.0000,
325,1386,703,1429,734,3.0500,
326,1491,712,1505,724,10,
327,1514,712,1544,724,each,
328,1706,712,1741,724,30.50,
329,1839,703,1872,734,0.00,
330,1953,712,1987,724,30.50,
331,63,749,77,761,33,
332,77,736,93,767,|,
333,98,746,176,757,5131368701,
334,552,759,555,761,5,
335,622,759,625,761,7,
336,97,746,201,780,9555684635112,
337,348,753,423,766,F/CASTELL,
338,429,753,477,765,54GRIP,
339,485,753,501,764,X7,
340,507,753,573,764,0.7MM-PB,
341,580,753,597,765,OF,
342,604,753,683,766,3P-B/B/RED,
343,814,753,819,764,1,
344,881,744,924,775,3.0500,
345,1180,753,1223,765,3.0500,
346,1282,753,1325,765,0.0000,
347,1386,744,1429,775,3.0500,
348,1491,753,1505,765,30,
349,1514,753,1544,765,each,
350,1706,753,1741,765,91.50,
351,1839,744,1872,775,0.00,
352,1952,753,1987,765,91.50,
353,63,790,77,801,34,
354,77,777,93,808,|,
355,98,786,176,798,5151396801,
356,87,785,193,821,9585684655707,
357,348,794,367,806,F/C,
358,375,793,397,805,Ball,
359,404,794,427,805,Pen,
360,434,794,468,805,NX23,
361,474,794,492,805,0.5,
362,498,793,517,805,Blu,
363,523,794,555,805,4xPB,
364,814,794,819,805,1,
365,881,784,924,815,2.5900,
366,1180,794,1223,805,2.5900,
367,1282,794,1325,805,0.0000,
368,1386,784,1429,815,2.5900,
369,1492,794,1505,805,10,
370,1514,793,1544,805,each,
371,1706,794,1741,805,25.90,
372,1839,784,1872,815,0.00,
373,1953,794,1987,805,25.90,
374,63,830,77,842,35,
375,77,818,93,849,|,
376,98,827,176,839,5151396601,
377,157,826,184,861,tea,
378,348,834,367,847,F/C,
379,375,834,397,846,Ball,
380,404,834,427,846,Pen,
381,434,834,468,846,NX23,
382,474,834,492,846,0.5,
383,497,825,525,856,Asst,
384,530,825,562,856,4xPB,
385,814,834,819,846,1,
386,881,825,924,856,2.5900,
387,1180,834,1223,846,2.5900,
388,1282,834,1325,846,0.0000,
389,1386,825,1429,856,2.5900,
390,1491,834,1505,846,20,
391,1514,834,1544,846,each,
392,1706,834,1741,846,51.80,
393,1839,825,1872,856,0.00,
394,1953,834,1987,846,51.80,
395,63,871,77,883,36,
396,77,864,93,895,|,
397,98,868,176,879,5151397901,
398,348,875,367,887,F/C,
399,375,874,397,886,Ball,
400,404,875,427,886,Pen,
401,434,875,468,886,NX23,
402,474,875,492,886,0.7,
403,498,874,517,886,Blu,
404,523,875,555,886,4xPB,
405,814,875,819,886,1,
406,872,866,924,896,2.5900,
407,1180,875,1223,886,2.5900,
408,1282,875,1325,886,0.0000,
409,1377,866,1429,896,2.5900,
410,1491,875,1505,886,20,
411,1514,874,1544,886,each,
412,1706,875,1741,886,51.80,
413,1837,865,1872,895,0.00,
414,1953,875,1987,886,51.80,
415,97,886,201,898,9555684655912,
416,63,911,77,923,37,
417,77,899,93,930,|,
418,98,908,176,920,5151398001,
419,97,907,201,943,9555604655943,
420,348,915,367,928,F/C,
421,375,915,397,927,Ball,
422,404,916,427,927,Pen,
423,434,915,468,927,NX23,
424,474,915,492,927,0.7,
425,498,915,517,927,Bik,
426,522,916,554,927,4xPB,
427,814,916,819,927,1,
428,881,906,924,937,2.5900,
429,1180,915,1223,927,2.5900,
430,1282,915,1325,927,0.0000,
431,1386,906,1429,937,2.5900,
432,1491,915,1505,927,20,
433,1514,915,1544,927,each,
434,1706,915,1741,927,51.80,
435,1839,906,1872,937,0.00,
436,1953,915,1987,927,51.80,
437,63,952,77,964,3g,
438,77,940,93,971,|,
439,98,949,176,961,5151398101,
440,348,956,367,969,F/C,
441,375,956,397,968,Ball,
442,404,956,427,968,Pen,
443,434,956,562,968,NX23,
444,468,946,492,977,0.7,
445,491,946,525,977,Asst,
446,527,946,567,977,4xPB,
447,814,956,819,967,1,
448,881,947,924,978,2.5900,
449,1180,947,1223,978,2.5900,
450,1282,947,1325,978,0.0000,
451,1386,947,1429,978,2.5900,
452,1491,956,1505,968,10,
453,1514,956,1544,968,each,
454,1696,947,1741,978,25.90,
455,1839,947,1872,978,0.00,
456,1953,956,1987,968,25.90,
457,63,993,77,1004,39,
458,77,980,93,1011,|,
459,98,989,176,1001,5131377901,
460,87,988,201,1024,9555604646673,
461,348,996,423,1009,F/CASTELL,
462,429,996,476,1008,249902,
463,482,996,509,1008,GEL,
464,515,997,542,1008,PEN,
465,550,997,567,1008,RX,
466,573,996,621,1008,GELO.5,
467,627,997,652,1008,BLK,
468,659,996,693,1008,2XPB,
469,814,997,819,1008,1,
470,881,987,924,1018,2.2400,
471,1180,996,1223,1008,2.2400,
472,1282,996,1325,1008,0.0000,
473,1386,987,1429,1018,2.2400,
474,1491,996,1505,1008,20,
475,1514,996,1544,1008,each,
476,1706,996,1741,1008,"44,80",
477,1839,987,1872,1018,0.00,
478,1952,996,1987,1008,44.80,
479,63,1033,77,1045,40,
480,77,1021,93,1052,|,
481,98,1030,176,1042,5131378001,
482,87,1029,201,1065,9555604646903,
483,348,1037,423,1050,F/CASTELL,
484,429,1037,476,1049,249903,
485,482,1037,509,1049,GEL,
486,515,1037,542,1049,PEN,
487,550,1037,567,1049,RX,
488,573,1037,621,1049,GELO.5,
489,627,1037,692,1050,B/BLK2XP,
490,814,1037,819,1049,1,
491,881,1028,924,1059,2.2400,
492,1180,1037,1223,1049,2.2400,
493,1282,1037,1325,1049,0.0000,
494,1386,1028,1429,1059,2.2400,
495,1491,1037,1505,1049,30,
496,1514,1037,1544,1049,each,
497,1706,1037,1741,1049,67.20,
498,1839,1028,1872,1059,0.00,
499,1953,1037,1987,1049,67.20,
500,63,1074,77,1086,41,
501,77,1061,93,1092,|,
502,98,1071,176,1082,5131378201,
503,150,1089,201,1101,asd,
504,348,1078,423,1091,F/CASTELL,
505,429,1078,476,1089,249602,
506,482,1078,509,1090,GEL,
507,515,1078,542,1089,PEN,
508,550,1078,567,1089,RX,
509,573,1078,621,1090,GELO.7,
510,627,1078,652,1089,BLK,
511,659,1078,693,1089,2XPB,
512,814,1078,819,1089,1,
513,871,1068,924,1099,2.2400,
514,1180,1078,1223,1090,2.2400,
515,1282,1078,1325,1089,0.0000,
516,1386,1068,1429,1099,2.2400,
517,1492,1078,1505,1089,10,
518,1514,1078,1544,1089,each,
519,1706,1078,1741,1089,22.40,
520,1839,1068,1872,1099,0.00,
521,1953,1078,1987,1089,22.40,
522,63,1114,77,1126,42,
523,79,1102,91,1133,|,
524,98,1111,176,1123,5151458301,
525,97,1117,201,1146,9555684658906,
526,348,1119,367,1131,FIC,
527,375,1119,392,1130,CX,
528,399,1118,425,1130,Plus,
529,432,1119,450,1130,0.5,
530,456,1118,483,1130,Blue,
531,489,1119,510,1132,P/B,
532,517,1119,534,1130,OF,
533,541,1119,600,1130,2541112,
534,814,1119,819,1130,1,
535,872,1113,924,1140,2.0300,
536,1180,1119,1223,1130,2.0300,
537,1282,1119,1325,1130,0.0000,
538,1377,1113,1429,1140,2.0300,
539,1491,1119,1505,1130,10,
540,1514,1118,1544,1130,each,
541,1706,1119,1741,1130,20.30,
542,1837,1112,1872,1139,0.00,
543,1953,1119,1987,1130,20.30,
544,63,1155,77,1167,43,
545,77,1143,93,1174,|,
546,98,1152,176,1164,5151458201,
547,97,1152,201,1186,9555684658937,
548,348,1159,367,1172,FIC,
549,375,1159,393,1171,CX,
550,399,1159,425,1171,Plus,
551,432,1159,450,1171,0.5,
552,456,1159,490,1171,Black,
553,496,1159,516,1172,P/B,
554,523,1159,540,1171,OF,
555,548,1159,607,1171,2541113,
556,814,1159,819,1171,1,
557,881,1150,924,1181,2.0300,
558,1180,1159,1223,1171,2.0300,
559,1282,1159,1325,1171,0.0000,
560,1386,1150,1429,1181,2.0300,
561,1491,1159,1505,1171,20,
562,1514,1159,1544,1171,each,
563,1706,1159,1741,1171,40.60,
564,1839,1150,1872,1181,0.00,
565,1952,1159,1987,1171,40.60,
566,63,1196,77,1207,aq,
567,77,1183,93,1214,|,
568,98,1192,176,1204,5151456601,
569,97,1211,201,1223,9555684658968,
570,348,1200,367,1212,FIC,
571,375,1200,392,1211,CX,
572,399,1199,425,1211,Plus,
573,432,1200,450,1211,0.5,
574,456,1200,495,1213,BL/BK,
575,502,1200,522,1213,P/B,
576,529,1200,546,1211,OF,
577,553,1200,612,1211,2541114,
578,814,1200,819,1211,1,
579,872,1194,924,1221,2.0300,
580,1180,1200,1223,1211,2.0300,
581,1282,1200,1325,1211,0.0000,
582,1377,1194,1429,1221,2.0300,
583,1491,1200,1505,1211,10,
584,1514,1199,1544,1211,each,
585,1706,1200,1741,1211,20.30,
586,1837,1193,1872,1221,0.00,
587,1953,1200,1987,1211,20.30,
588,63,1237,77,1248,45,
589,77,1224,93,1255,|,
590,98,1233,176,1245,5151456501,
591,87,1232,201,1268,9555684658999,
592,348,1240,367,1253,F/C,
593,375,1240,393,1252,CX,
594,399,1240,425,1252,Plus,
595,432,1240,450,1252,0.5,
596,456,1240,502,1253,BL/Red,
597,509,1241,529,1253,P/B,
598,536,1240,553,1252,OF,
599,561,1240,619,1252,"2541115,",
600,814,1241,819,1252,1,
601,881,1231,924,1262,2.0300,
602,1180,1240,1223,1252,2.0300,
603,1282,1240,1325,1252,0.0000,
604,1386,1231,1429,1262,2.0300,
605,1491,1240,1505,1252,10,
606,1514,1240,1544,1252,each,
607,1706,1240,1741,1252,20.30,
608,1839,1231,1872,1262,0.00,
609,1953,1240,1987,1252,20.30,
610,63,1277,77,1289,46,
611,77,1265,93,1296,|,
612,98,1274,176,1286,5151455001,
613,348,1281,367,1294,F/C,
614,375,1281,392,1293,CX,
615,399,1281,425,1293,Plus,
616,432,1281,450,1293,0.7,
617,456,1281,483,1293,Blue,
618,489,1281,510,1294,P/B,
619,517,1281,534,1293,OF,
620,541,1281,547,1292,2,
621,553,1281,600,1293,542409,
622,814,1281,819,1292,1,
623,881,1281,924,1293,2.0300,
624,1180,1281,1223,1293,2.0300,
625,1282,1281,1325,1293,0.0000,
626,1386,1281,1429,1293,2.0300,
627,1491,1281,1505,1293,20,
628,1514,1281,1544,1293,each,
629,1706,1281,1741,1293,40.60,
630,1839,1272,1872,1303,0.00,
631,1952,1281,1987,1293,40.60,
632,63,1318,77,1329,47,
633,77,1305,93,1336,|,
634,98,1314,176,1326,5151454901,
635,348,1322,367,1335,F/C,
636,375,1322,392,1333,CX,
637,399,1321,425,1333,Plus,
638,432,1322,450,1333,0.7,
639,456,1321,490,1333,Black,
640,496,1322,516,1335,P/B,
641,523,1322,540,1333,OF,
642,548,1322,607,1333,2542410,
643,814,1322,819,1333,1,
644,881,1312,924,1343,2.0300,
645,1180,1322,1223,1333,2.0300,
646,1282,1322,1325,1333,0.0000,
647,1386,1312,1429,1343,2.0300,
648,1491,1322,1505,1333,20,
649,1514,1322,1544,1333,each,
650,1706,1322,1741,1333,40.60,
651,1839,1312,1872,1343,0.00,
652,1952,1322,1987,1333,40.60,
653,63,1358,77,1370,4g,
654,77,1346,93,1377,|,
655,98,1355,176,1367,5151454801,
656,97,1374,201,1385,pea,
657,348,1362,367,1375,FIC,
658,375,1362,393,1374,CX,
659,399,1362,425,1374,Plus,
660,432,1362,450,1374,0.7,
661,456,1362,495,1375,BL/BK,
662,502,1362,522,1375,P/B,
663,529,1362,546,1374,OF,
664,553,1362,612,1374,2542411,
665,814,1362,819,1374,1,
666,881,1353,924,1384,2.0300,
667,1180,1362,1223,1374,2.0300,
668,1282,1362,1325,1374,0.0000,
669,1386,1353,1429,1384,2.0300,
670,1492,1362,1505,1374,10,
671,1514,1362,1544,1374,each,
672,1706,1362,1741,1374,20.30,
673,1839,1353,1872,1384,0.00,
674,1953,1362,1987,1374,20.30,
675,74,1422,121,1436,Issued,
676,129,1426,145,1436,on,
677,180,1422,244,1437,25/05/20,
678,251,1422,291,1436,11:40,
679,298,1422,314,1439,by,
680,372,1422,437,1436,tf006171,
681,444,1422,531,1436,Mohammad,
682,539,1422,588,1439,Syamil,
683,595,1422,616,1436,Bin,
684,624,1422,646,1436,Eliz,
685,74,1459,148,1473,Postedon,
686,180,1459,244,1474,01/06/20,
687,251,1459,291,1473,13:18,
688,298,1459,314,1476,by,
689,372,1459,437,1473,tf006171,
690,444,1459,531,1473,Mohammad,
691,539,1459,557,1476,Sy,
692,658,1459,725,1476,Prepared,
693,733,1459,749,1476,by,
694,989,1459,1054,1473,Checked,
695,1062,1459,1078,1476,by,
696,1314,1459,1385,1476,Approved,
697,1392,1459,1408,1476,by,
698,1655,1459,1724,1476,Accepted,
699,1731,1459,1747,1476,by,
701,1999,49,2003,1393,100000,
