Unnamed: 0,xmin,ymin,xmax,ymax,Object,labels
106,404,284,436,297,SDN,Shipping Address
107,445,284,478,297,BHD,Shipping Address
108,576,284,615,297,Term,
109,647,283,673,297,120,
110,909,272,971,304,Supplier,
111,976,283,1015,297,Code,
112,1026,283,1171,297,A091,
113,1065,272,1076,304,-,
114,1078,283,1169,297,A.W.FABER,
115,1180,283,1322,299,CASTELL(,
116,1259,272,1287,304,M),
117,1289,272,1324,304,SDN,
118,1331,284,1364,297,BHD,
119,1649,275,1671,313,Kil,
120,1682,275,1707,313,WAM,
121,1757,275,1811,313,WAMU,
122,102,312,159,339,Remark,
123,909,316,930,330,PO,
124,939,316,972,330,Date,
125,979,316,1043,331,25/05/20,Issuer Date
126,1051,316,1081,330,Mon,Issuer Date
127,1089,311,1155,338,Deliver,
128,1160,319,1176,330,on,
129,1184,316,1248,331,05/06/20,Deliver Date
130,1255,316,1272,329,Fri,Deliver Date
131,1294,316,1339,333,Expiry,
132,1345,319,1362,330,on,
133,1370,316,1433,331,19/06/20,Expiry Date
134,1440,316,1458,329,Fri,Expiry Date
135,1679,317,1743,332,KLMP0,
136,1742,310,1834,337,20051003,
137,60,382,76,393,No,
138,117,374,224,387,temcode,
139,169,370,181,394,/,
140,181,374,224,387,Article,
141,230,375,247,386,No,
142,261,374,309,386,Product,
143,505,371,584,400,Description,
144,768,374,824,386,Packsize},
145,842,370,877,394,Unit,
146,882,370,913,394,Price,
147,953,375,979,386,Item,
148,986,375,1012,386,Disc,
149,1041,370,1067,394,Bill,
150,1073,375,1099,386,Disc,
151,1124,370,1154,394,Unit,
152,1154,370,1191,394,Price,
153,1196,374,1227,386,After,
154,1258,370,1284,394,Unit,
155,1287,375,1311,386,Tax,
156,1354,371,1380,394,Unit,
157,1380,371,1415,394,Price,
158,1503,372,1566,400,Quantity,
159,1650,370,1688,394,Total,
160,1694,370,1742,394,Amount,
161,1742,370,1754,394,|,
162,1760,370,1792,394,Total,
163,1797,375,1821,386,Tax,
164,1826,375,1876,386,Amount,
165,1876,370,1888,394,|,
166,1898,374,1930,386,Total,
167,1935,375,1985,386,Amount,
168,175,382,237,414,Barcode,
169,773,392,795,405,‘etn,
170,801,393,819,407,aty,
171,822,382,839,414,|,
172,846,392,887,404,Before,
173,893,392,919,404,Disc,
174,926,382,943,414,|,
175,958,392,1008,404,Amount,
176,1017,382,1033,414,|,
177,1047,392,1101,404,Prorated,
178,1141,382,1207,414,Discount,
179,1259,392,1310,404,Amount,
180,1327,382,1338,414,|,
181,1348,392,1393,404,Include,
182,1398,392,1422,404,Tax,
183,1661,392,1710,404,Exclude,
184,1716,392,1740,404,Tax,
185,1905,392,1950,404,Include,
186,1955,392,1979,404,Tax,
187,63,424,77,436,49,
188,80,413,94,441,|,
189,98,421,176,433,5151454701,
190,348,428,367,441,F/C,
191,375,428,392,440,CX,
192,399,428,425,440,Plus,
193,432,428,450,440,0.7,
194,456,428,502,441,BL/Red,
195,509,428,529,441,P/B,
196,536,428,553,440,OF,
197,561,428,619,440,2542412,
198,814,428,819,439,1,
199,881,418,924,450,2.0300,
200,1180,428,1223,440,2.0300,
201,1272,418,1325,450,0.0000,
202,1386,418,1429,450,2.0300,
203,1491,428,1505,440,20,
204,1514,428,1544,440,each,
205,1706,428,1741,440,40.60,
206,1839,418,1872,450,0.00,
207,1952,428,1987,440,40.60,
208,63,465,77,476,50,
209,80,451,91,483,|,
210,98,461,176,473,5150551401,
211,102,459,201,496,556009006203,
212,348,468,426,480,157707-1BC,
213,432,468,510,480,TEXTLINER,
214,518,468,597,480,38-YELLOW,
215,814,469,819,480,1,
216,874,458,924,490,2.0300,
217,1180,468,1223,480,2.0300,
218,1282,468,1325,480,0.0000,
219,1379,458,1429,490,2.0300,
220,1491,468,1505,480,10,
221,1514,468,1544,480,each,
222,1696,458,1741,490,20.30,
223,1839,458,1872,490,0.00,
224,1953,468,1987,480,20.30,
225,63,505,77,517,51,
226,78,493,93,522,|,
227,98,502,176,514,5150551501,
228,604,516,607,517,7,
229,348,509,394,521,157716,
230,400,509,496,521,HIGHLIGHTER,
231,503,509,581,521,TEXTLINER,
232,588,509,669,521,38-ORANGE,
233,677,509,693,521,BC,
234,814,509,819,521,1,
235,881,499,924,531,2.0300,
236,1180,509,1223,521,2.0300,
237,1282,509,1325,521,0.0000,
238,1379,499,1429,531,2.0300,
239,1492,509,1505,521,10,
240,1514,509,1544,521,each,
241,1696,499,1741,531,20.30,
242,1839,499,1872,531,0.00,
243,1953,509,1987,521,20.30,
244,63,546,77,558,52,
245,78,539,94,562,|,
246,98,543,176,554,8240000201,
247,97,547,201,577,9555684651860,
248,348,550,367,562,F/C,
249,375,550,403,561,ONE,
250,410,550,459,561,TOUCH,
251,466,550,557,561,CORRECTOR,
252,564,550,630,562,W/REFILL,
253,794,550,819,563,yil2,
254,881,550,924,561,6.8600,
255,1174,546,1223,569,6.8600,
256,1274,546,1325,569,0.0000,
257,1386,550,1429,561,6.8600,
258,1492,550,1505,561,12,
259,1515,553,1535,564,pes,
260,1555,549,1565,563,[1,
261,1571,549,1593,563,ctn],
262,1706,550,1741,561,82.32,
263,1840,546,1872,569,0.00,
264,1953,550,1987,561,82.32,
265,63,586,77,598,53,
266,80,573,91,605,|,
267,98,583,176,595,5150557001,
268,347,590,417,602,40146-2PB,
269,424,591,452,602,UHU,
270,460,591,506,602,HAPPY,
271,513,590,550,602,GLUE,
272,557,590,591,602,50CC,
273,599,590,627,602,2IN1,
274,814,591,819,602,1,
275,874,580,924,612,2.3800,
276,1180,590,1223,602,2.3800,
277,1282,590,1325,602,0.0000,
278,1379,580,1429,612,2.3800,
279,1491,591,1505,602,10,
280,1515,593,1535,605,pes,
281,1696,580,1741,612,23.80,
282,1839,580,1872,612,0.00,
283,1953,590,1987,602,23.80,
284,63,627,77,639,54,
285,80,614,91,646,|,
286,98,624,176,636,5150560901,
287,348,631,394,643,169102,
288,400,631,495,643,CORRECTION,
289,501,631,537,642,TAPE,
290,545,631,620,643,BC4REFILL,
291,814,631,819,643,1,
292,871,621,924,653,4.6900,
293,1169,621,1223,653,4.6900,
294,1272,621,1325,653,0.0000,
295,1376,621,1429,653,4.6900,
296,1491,631,1505,643,12,
297,1514,631,1544,643,each,
298,1696,621,1741,653,56.28,
299,1839,621,1872,653,0.00,
300,1953,631,1987,643,56.28,
301,63,668,77,680,55,
302,80,656,94,684,|,
303,98,664,176,676,5150611801,
304,348,671,394,683,169308,
305,400,671,495,683,CORRECTION,
306,502,672,529,683,PEN,
307,536,671,562,683,8ML,
308,814,672,819,683,1,
309,881,661,924,693,3.7800,
310,1180,671,1223,683,3.7800,
311,1282,671,1325,683,0.0000,
312,1379,661,1429,693,3.7800,
313,1491,671,1505,683,10,
314,1515,674,1535,686,pes,
315,1706,671,1741,683,37.80,
316,1839,661,1872,693,0.00,
317,1953,671,1987,683,37.80,
318,63,708,77,720,56,
319,80,695,91,727,|,
320,98,705,176,717,5150562501,
321,97,702,166,740,osse0e901,
322,170,702,201,740,3840,
323,347,713,375,724,UHU,
324,383,712,430,724,SUPER,
325,437,712,474,724,GLUE,
326,481,712,509,724,3GM,
327,517,712,534,724,BC,
328,814,713,819,724,1,
329,874,702,924,734,2.2400,
330,1180,712,1223,724,2.2400,
331,1282,712,1325,724,0.0000,
332,1379,702,1429,734,2.2400,
333,1491,712,1505,724,20,
334,1515,715,1535,727,pes,
335,1706,712,1741,724,44.80,
336,1839,702,1872,734,0.00,
337,1952,712,1987,724,44.80,
338,63,749,77,761,57,
339,78,737,93,766,|,
340,98,746,176,758,5151223601,
341,97,750,201,780,9555684621405,
342,347,753,386,765,40375,
343,392,753,420,765,UHU,
344,427,753,451,764,ALL,
345,458,753,555,765,PURPOSE7ML,
346,814,753,819,764,1,
347,875,749,924,772,2.2400,
348,1180,753,1223,765,2.2400,
349,1274,749,1325,772,0.0000,
350,1380,749,1429,772,2.2400,
351,1491,753,1505,765,20,
352,1514,753,1544,765,each,
353,1706,753,1741,765,44.80,
354,1840,749,1872,772,0.00,
355,1952,753,1987,765,44.80,
356,63,790,77,801,58,
357,80,776,91,808,|,
358,98,786,176,798,5150556401,
359,97,805,201,817,4026700407594,
360,347,794,386,805,40759,
361,392,794,420,805,UHU,
362,427,794,451,805,ALL,
363,458,794,525,805,PURPOSE,
364,533,794,567,805,33ML,
365,814,794,819,805,1,
366,881,794,924,805,6.3000,
367,1174,790,1223,813,6.3000,
368,1274,790,1325,813,0.0000,
369,1386,794,1429,805,6.3000,
370,1492,794,1505,805,10,
371,1514,793,1544,805,each,
372,1698,790,1741,813,63.00,
373,1840,790,1872,813,0.00,
374,1953,794,1987,805,63.00,
375,65,848,71,860,1.,
376,81,848,122,860,Goods,
377,128,851,184,863,receiving,
378,191,848,219,860,hour:,
379,228,848,278,863,Monday,
380,283,849,294,860,to,
381,300,848,357,863,Saturday,
382,363,848,469,860,10:00am-1:00pm,
383,476,848,484,860,&,
384,502,848,591,863,2:00pm-6:00pm,
385,708,838,728,868,5.,
386,728,848,748,860,All,
387,754,848,791,863,goods,
388,798,848,850,863,supplied,
389,856,851,875,860,are,
390,881,849,892,860,to,
391,898,848,912,860,be,
392,918,848,950,860,billed,
393,956,848,980,860,with,
394,985,848,1004,860,the,
395,1010,838,1053,868,correct,
396,1053,838,1081,868,unit,
397,1086,838,1115,868,"cost,",
398,1121,848,1155,860,order,
399,1160,848,1189,863,pack,
400,1383,842,1423,856,Tax,
401,1409,838,1419,868,@,
402,1431,842,1449,854,0%,
403,1501,842,1525,854,Tax,
404,1531,843,1541,856,@,
405,1549,842,1568,854,6%,
406,1735,838,1813,868,Document,
407,1818,838,1879,868,Summary,
408,65,866,70,878,2.,
409,81,866,119,881,Kindly,
410,124,866,168,878,adhere,
411,173,867,184,878,to,
412,190,866,209,878,the,
413,215,866,233,878,PO,
414,240,866,289,881,delivery,
415,294,866,324,879,"date,",
416,330,866,368,878,failure,
417,374,866,410,878,which,
418,416,869,433,878,we,
419,438,866,457,878,will,
420,463,867,483,878,not,
421,487,869,532,878,receive,
422,538,866,556,878,the,
423,562,866,600,881,goods,
424,734,869,758,878,size,
425,763,866,786,878,and,
426,792,866,805,878,all,
427,811,866,876,881,purchases,
428,882,869,901,878,are,
429,907,869,921,878,on,
430,928,866,991,878,returnable,
431,997,866,1029,878,basis,
432,65,884,71,896,3.,
433,81,884,106,896,One,
434,113,884,130,896,PO,
435,138,887,146,896,is,
436,152,884,180,896,valid,
437,180,877,203,903,for,
438,203,877,228,903,one,
439,235,884,285,899,delivery,
440,290,884,319,899,only.,
441,325,884,400,896,Undelivered,
442,407,885,432,896,item,
443,439,887,448,895,in,
444,453,884,472,896,the,
445,478,887,512,896,same,
446,518,884,536,896,PO,
447,543,884,562,895,will,
448,567,885,587,896,not,
449,717,884,728,896,6.,
450,734,884,777,896,Should,
451,783,887,805,899,you,
452,811,884,865,899,disagree,
453,871,884,895,895,with,
454,900,884,919,896,the,
455,925,884,1012,896,Cost,
456,953,877,973,903,or,
457,975,884,1010,896,Trade,
458,1018,884,1050,896,Offer,
459,1055,884,1092,896,stated,
460,1099,887,1108,895,in,
461,1114,887,1135,896,our,
462,1140,884,1162,897,"PO,",
463,1169,884,1210,899,please,
464,1388,881,1443,894,"2,969.26",
465,1521,881,1548,892,0.00,
466,1605,880,1636,892,Total,
467,1643,880,1683,892,Before,
468,1689,881,1717,892,GST,
469,1723,881,1732,892,&,
470,1737,881,1794,892,Discount,
471,1931,881,1985,894,"2,969.26",
472,81,901,95,913,be,
473,101,901,158,916,accepted,
474,157,891,179,923,for,
475,177,901,234,916,delivery,
476,240,905,295,917,anymore,
477,734,901,771,913,obtain,
478,777,905,792,913,an,
479,798,901,856,913,amended,
480,863,902,881,913,PO,
481,887,901,915,913,from,
482,921,905,934,913,us,
483,932,891,968,923,prior,
484,967,891,984,923,to,
485,990,901,1042,916,"delivery,",
486,1048,901,1086,913,failure,
487,1092,901,1128,913,which,
488,1133,905,1150,913,we,
489,1156,901,1175,913,will,
490,1181,901,1212,913,debit,
491,64,920,71,931,4.,
492,81,919,128,934,Penalty,
493,133,919,183,934,charges,
494,189,919,201,931,of,
495,206,920,212,931,3,
496,217,920,250,931,times,
497,256,919,275,931,the,
498,281,920,299,931,PO,
499,306,909,332,941,cost,
500,332,909,356,941,will,
501,361,919,376,931,be,
502,382,919,435,934,imposed,
503,440,919,457,931,for,
504,462,909,492,941,short,
505,498,909,548,941,supplies,
506,550,909,567,941,of,
507,572,919,610,934,goods,
508,734,922,755,934,you,
509,761,919,780,931,the,
510,785,919,848,931,difference,
511,854,919,907,931,between,
512,913,919,956,931,invoice,
513,962,909,1011,941,amount,
514,1015,909,1037,941,and,
515,1044,920,1061,931,PO,
516,1058,909,1089,941,cost,
517,1092,919,1110,931,for,
518,1121,922,1150,934,price,
519,1156,919,1235,934,overcharged,
520,1606,919,1632,931,Item,
521,1638,919,1666,931,GST,
522,1672,919,1722,931,Amount,
523,1959,919,1985,931,0.00,
524,1606,957,1671,973,Surcharge,
525,1677,958,1705,970,GST,
526,1711,958,1761,969,Amount,
527,1959,958,1985,969,0.00,
528,1605,996,1636,1008,Total,
529,1642,997,1692,1008,Amount,
530,1697,996,1742,1008,Include,
531,1748,996,1776,1008,GST,
532,1931,996,1985,1010,"2,969.26",
533,74,1422,121,1436,Issued,
534,129,1426,145,1436,on,
535,180,1422,244,1437,25/05/20,
536,251,1422,291,1436,11:40,
537,298,1422,314,1439,by,
538,74,1459,148,1473,Postedon,
539,180,1459,244,1474,01/06/20,
540,251,1459,291,1473,13:18,
541,298,1459,314,1476,by,
542,372,1459,437,1473,tf006171,
543,444,1459,531,1473,Mohammad,
544,539,1459,557,1476,Sy,
545,372,1422,437,1436,tf006171,
546,444,1422,531,1436,Mohammad,
547,539,1422,588,1439,Syamil,
548,595,1422,616,1436,Bin,
549,624,1422,646,1436,Elie,
550,658,1459,725,1476,Prepared,
551,733,1459,749,1476,by,
552,989,1459,1054,1473,Checked,
553,1062,1459,1078,1476,by,
554,1314,1459,1385,1476,Approved,
555,1392,1459,1408,1476,by,
559,1655,1459,1724,1476,Accepted,
560,1731,1459,1747,1476,by,
562,1999,49,2003,1025,100000,
