,xmin,ymin,xmax,ymax,Object,labels
65,1338,284,1482,311,ex-stock,
66,1496,284,1577,311,only:,
67,2040,284,2048,291,°,
68,80,335,117,347,Tel,Invoice Address
69,238,334,396,346,03-80246363,Invoice Address
70,507,334,556,346,Fax:,Invoice Address
71,575,334,734,346,03-80247886,Invoice Address
72,988,359,1129,373,Delivery,Deliver Date
73,1151,360,1218,370,Date,Deliver Date
74,1245,362,1250,370,:,Deliver Date
75,1297,358,1472,371,29/08/2020,Deliver Date
76,80,399,194,410,REMARK,
77,148,436,198,448,Item,
78,209,436,270,448,Code,
79,416,436,467,448,Item,
80,479,435,614,451,Description,
81,1142,435,1229,451,Imprint,
82,1351,435,1421,448,Order,
83,1429,436,1472,451,Oty,
84,1526,435,1577,448,Unit,
85,1585,436,1640,448,Cost,
86,1739,435,1799,448,Total,
87,1810,436,1864,448,Cost,
88,146,472,220,484,00060,
89,414,472,533,484,90000060,
90,543,472,605,484,UHU,
91,615,472,678,484,STIC,
92,688,472,783,484,WHITE,
93,793,472,877,484,8.2GM,
94,1140,468,1296,491,UNKNOWN,
95,1468,472,1497,484,24,
96,1610,472,1661,484,2.64,
97,1825,472,1891,484,63.36,
98,80,504,94,516,2,
99,146,504,219,516,00065,
100,414,504,532,516,90000065,
101,542,504,606,516,UHU,
102,615,504,678,516,STIC,
103,687,504,783,516,WHITE,
104,792,504,841,516,21G,
105,852,511,860,512,-,
106,869,504,965,516,LOOSE,
107,1139,500,1297,523,UNKNOWN,
108,1468,504,1497,516,24,
109,1610,504,1661,516,5.22,
110,1811,504,1889,516,125.28,
111,81,536,93,548,3,
112,146,536,272,548,000651PB,
113,414,536,532,548,91000065,
114,543,536,605,548,UHU,
115,615,536,678,548,STIC,
116,688,536,783,548,WHITE,
117,792,536,843,548,21G,
118,852,543,860,544,-,
119,869,536,945,548,POLY,
120,955,536,1018,548,BAG,
121,1141,532,1296,555,UNKNOWN,
122,1468,536,1497,548,24,
123,1610,536,1661,548,5.52,
124,1811,536,1889,548,132.48,
125,80,568,94,580,4,
126,147,568,234,580,115833,
127,414,568,537,580,COLOUR,
128,545,568,649,580,PENCIL,
129,658,568,784,580,TRI-GRIP,
130,796,568,822,580,12,
131,830,568,851,580,X,
132,860,568,942,580,LONG,
133,1139,564,1297,587,UNKNOWN,
134,1468,568,1497,580,24,
135,1610,568,1661,580,5.10,
136,1811,568,1890,580,122.40,
137,80,600,92,612,5,
138,147,599,235,612,115876,
139,414,600,461,612,TRI,
140,470,600,538,612,GRIP,
141,546,600,669,612,COLOUR,
142,678,600,782,612,PENCIL,
143,790,600,838,612,48L,
144,1141,596,1296,619,UNKNOWN,
145,1470,599,1497,612,12,
146,1594,600,1660,612,20.10,
147,1809,600,1890,612,241.20,
148,83,628,90,651,eo,
149,147,632,234,644,115878,
150,414,632,515,644,JUMBO,
151,524,632,647,644,COLOUR,
152,655,632,759,644,PENCIL,
153,768,632,815,644,24L,
154,1141,628,1296,651,UNKNOWN,
155,1470,632,1497,644,12,
156,1596,632,1659,644,19.75,
157,1808,632,1890,644,237.02,
158,80,664,93,676,7,
159,147,664,235,676,115890,
160,414,664,536,676,CLASSIC,
161,545,664,649,676,PENCIL,
162,661,664,705,676,12L,
163,714,664,745,676,IN,
164,755,664,824,676,SLIM,
165,833,664,917,676,FLEXI,
166,926,664,1002,676,CASE,
167,1139,660,1297,683,UNKNOWN,
168,1470,664,1497,676,12,
169,1610,664,1661,676,9.00,
170,1811,664,1890,676,108.00,
171,81,696,93,708,8,
172,147,696,235,708,115896,
173,414,696,536,708,CLASSIC,
174,545,696,649,708,PENCIL,
175,659,696,705,708,24L,
176,714,696,744,708,IN,
177,755,696,824,708,SLIM,
178,833,696,917,708,FLEXI,
179,926,696,1002,708,CASE,
180,1141,692,1296,715,UNKNOWN,
181,1470,696,1497,708,12,
182,1596,696,1660,708,16.74,
183,1809,696,1889,708,200.88,
184,80,728,93,740,9,
185,147,724,234,747,115898,
186,414,728,449,740,FC,
187,459,728,581,740,COLOUR,
188,589,728,694,740,PENCIL,
189,704,728,750,740,36L,
190,759,728,880,740,CLASSIC,
191,891,728,961,740,SLIM,
192,969,728,1054,740,FLEXI,
193,1062,728,1132,740,CASE,
194,1140,728,1297,740,UNKNOWN,
195,1470,728,1497,740,12,
196,1594,728,1660,740,24.30,
197,1808,728,1890,740,291.60,
198,84,760,109,772,10,
199,148,755,235,779,115899,
200,414,760,449,772,FC,
201,459,760,581,772,COLOUR,
202,590,760,694,772,PENCIL,
203,703,760,750,772,48L,
204,759,760,880,772,CLASSIC,
205,891,760,961,772,SLIM,
206,970,760,1053,772,FLEXI,
207,1062,760,1132,772,CASF,
208,1141,760,1296,772,UNKNOWN,
209,1470,759,1497,772,12,
210,1594,760,1660,772,S130,
211,1809,760,1890,772,378.00,
212,83,792,106,804,1d.,
213,147,792,235,804,117166,
214,414,792,545,804,CASTELL,
215,554,792,613,804,9000,
216,621,792,680,804,ART,
217,690,792,742,804,SET,
218,1141,788,1296,811,UNKNOWN,
219,1468,792,1497,804,24,
220,1596,792,1660,804,16.20,
221,1809,792,1890,804,388.80,
222,83,824,108,836,12,
223,147,824,235,836,121226,
224,414,824,644,836,WATERCOLOUR,
225,653,824,710,836,GEL,
226,719,824,843,836,PASTELS,
227,854,824,889,836,-11,
228,901,824,1039,836,COLOURS,
229,1139,820,1297,843,UNKNOWN,
230,1470,824,1497,836,10,
231,1596,824,1660,836,14.66,
232,1811,824,1889,836,146.58,
233,83,856,107,868,13,
234,147,856,234,868,124533,
235,415,856,507,868,SUPER,
236,515,856,658,868,POLYMER,
237,666,856,745,868,LEAD,
238,754,856,789,868,0.5,
239,800,856,870,868,2XPB,
240,1141,852,1296,875,UNKNOWN,
241,1470,856,1497,868,10,
242,1613,856,1660,868,1.98,
243,1828,856,1891,868,19.80,
244,83,888,108,900,14,
245,147,888,234,900,124733,
246,415,888,507,900,SUPER,
247,515,888,658,900,POLYMER,
248,666,888,745,900,LEAD,
249,754,888,790,900,0.7,
250,800,888,870,900,2XPB,
251,1140,884,1297,907,UNKNOWN,
252,1470,888,1497,900,10,
253,1613,888,1660,900,1.98,
254,1827,888,1891,900,19.80,
255,85,920,107,932,1s,
256,150,915,231,939,130001,
257,415,920,513,932,SHARK,
258,525,920,608,932,MECH,
259,619,920,693,932,PENCIL,
260,707,920,844,932,0.5X1IBC,
261,1141,920,1296,932,UNKNOWN,
262,1473,919,1497,932,10,
263,1610,920,1661,932,3.12,
264,1825,920,1848,932,31,
265,1877,920,1891,932,O,
266,83,952,109,964,16,
267,147,948,234,971,130002,
268,415,952,516,964,SHARK,
269,523,952,610,964,MECH,
270,618,952,722,964,PENCIL,
271,731,952,844,964,0.7X1BC,
272,1141,948,1296,971,UNKNOWN,
273,1470,952,1497,964,10,
274,1610,952,1661,964,3.12,
275,1825,952,1874,964,31.2,
276,83,984,108,996,17,
277,147,980,234,1003,130003,
278,414,984,531,996,BUBBLE,
279,540,984,626,996,MECH,
280,635,984,739,996,PENCIL,
281,748,984,861,996,0.5X1BC,
282,1139,980,1297,1003,UNKNOWN,
283,1470,984,1497,996,10,
284,1610,984,1661,996,3.12,
285,1826,984,1891,996,31.20,
286,83,1016,108,1028,18,
287,147,1012,235,1035,130004,
288,414,1016,531,1028,BUBBLE,
289,540,1016,626,1028,MECH,
290,635,1016,739,1028,PENCIL,
291,748,1016,861,1028,0.7X1IBC,
292,1141,1012,1296,1035,UNKNOWN,
293,1470,1016,1497,1028,10,
294,1610,1016,1661,1028,3.12,
295,1825,1016,1891,1028,31.20,
296,83,1048,108,1060,19,
297,147,1044,234,1067,130008,
298,414,1048,471,1060,THE,
299,480,1048,582,1060,OCEAN,
300,592,1048,644,1060,SET,
301,1140,1044,1296,1067,UNKNOWN,
302,1470,1048,1497,1060,10,
303,1610,1048,1661,1060,7.20,
304,1825,1048,1891,1060,72.00,
305,81,1080,109,1092,20,
306,150,1079,235,1092,132306,
307,414,1080,542,1092,GENERAL,
308,549,1080,656,1092,PENCIL,
309,663,1080,778,1092,1323-2B,
310,790,1080,807,1091,X,
311,818,1080,831,1092,6,
312,841,1080,896,1092,FOC,
313,908,1080,1018,1092,ERASER,
314,1029,1080,1087,1092,CAP,
315,1096,1080,1116,1092,&,
316,1127,1080,1132,1092,£,
317,1141,1080,1296,1092,UNKNOWN,
318,1469,1079,1497,1092,24,
319,1610,1080,1661,1092,3.30,
320,1825,1080,1891,1092,79.20,
321,80,1112,106,1124,21,
322,147,1108,234,1131,132312,
323,414,1112,550,1124,G-PENCIL,
324,562,1112,661,1124,1323-2B,
325,672,1112,775,1124,DIPPED,
326,784,1112,845,1124,END,
327,857,1112,904,1124,12x,
328,1141,1108,1296,1131,UNKNOWN,
329,1468,1112,1497,1124,24,
330,1610,1112,1661,1124,3.96,
331,1825,1112,1891,1124,95.04,
332,84,1140,112,1163,ee.,
333,150,1143,235,1156,133689,
334,414,1144,512,1156,Z-PENCIL,
335,531,1144,643,1156,O.SMM,
336,656,1144,688,1155,PB,
337,699,1144,736,1156,OF,
338,750,1144,753,1155,1,
339,769,1144,802,1156,PC,
340,1141,1144,1295,1156,UNKNOWN,
341,1473,1143,1497,1156,10,
342,1610,1144,1661,1156,2.52,
343,1825,1144,1891,1156,25.20,
344,81,1176,107,1188,23,
345,147,1176,235,1188,133789,
346,414,1176,546,1188,Z-PENCIL,
347,555,1176,645,1188,O.7MM,
348,654,1176,688,1188,PB,
349,699,1176,736,1188,OF,
350,748,1176,756,1188,1,
351,767,1176,802,1188,PC,
352,1141,1172,1296,1195,UNKNOWN,
353,1468,1176,1497,1188,20,
354,1610,1176,1661,1188,2.32,
355,1825,1176,1891,1188,50.40,
356,80,1208,109,1220,24,
357,147,1204,234,1227,134001,
358,414,1208,530,1220,NEEDLE,
359,539,1208,606,1220,GRIP,
360,614,1208,701,1220,MECH,
361,709,1208,813,1220,PENCIL,
362,823,1208,875,1220,SET,
363,884,1208,939,1222,(0.5),
364,1140,1204,1296,1228,UNKNOWN,
365,1468,1208,1497,1220,20,
366,1610,1208,1661,1220,2.64,
367,1825,1208,1891,1220,52.80,
368,81,1240,107,1252,25,
369,150,1235,231,1259,134201,
370,416,1240,473,1252,ECO,
371,483,1240,573,1252,MECH.,
372,585,1240,687,1252,PENCIL,
373,697,1240,782,1252,0.5MM,
374,797,1240,868,1251,FREE,
375,878,1240,955,1251,LEAD,
376,1141,1240,1296,1252,UNKNOWN,
377,1469,1239,1497,1251,24,
378,1610,1240,1661,1252,2.16,
379,1825,1240,1890,1252,51.84,
380,80,1272,109,1284,26,
381,147,1268,233,1291,134301,
382,414,1272,473,1284,ECO,
383,481,1272,573,1284,MECH.,
384,584,1272,688,1284,PENCIL,
385,697,1272,786,1284,0.7MM,
386,796,1272,868,1284,FREE,
387,877,1272,955,1284,LEAD,
388,1141,1268,1296,1291,UNKNOWN,
389,1468,1272,1497,1284,30,
390,1610,1272,1661,1284,2.16,
391,1825,1272,1891,1284,64.80,
392,81,1304,108,1316,27,
393,150,1303,287,1316,1422044PB,
394,414,1304,501,1316,CLICK,
395,514,1304,589,1315,BALI,
396,600,1304,652,1315,PEN,
397,662,1304,762,1316,0.7MM-,
398,773,1304,844,1316,ASST,
399,1141,1304,1295,1316,UNKNOWN,
400,1469,1303,1497,1316,20,
401,1610,1304,1661,1316,2.22,
402,1824,1304,1891,1316,44.40,
403,81,1336,108,1348,28,
404,147,1335,287,1348,1422514PB,
405,414,1336,503,1348,CLICK,
406,512,1336,589,1348,BALL,
407,598,1336,653,1348,PEN,
408,662,1336,762,1348,0.7MM-,
409,771,1336,809,1348,BL,
410,1141,1332,1296,1355,UNKNOWN,
411,1470,1336,1497,1348,10,
412,1610,1336,1661,1348,2.22,
413,1825,1336,1891,1348,22.20,
414,80,1368,108,1380,29,
415,147,1364,287,1387,1422994PB,
416,414,1368,504,1380,CLICK,
417,512,1368,589,1380,BALL,
418,598,1368,653,1380,PEN,
419,662,1368,762,1380,0.7MM-,
420,771,1368,831,1380,BLK,
421,1140,1364,1296,1387,UNKNOWN,
422,1470,1368,1497,1380,10,
423,1610,1368,1661,1380,22,
424,1825,1368,1852,1380,zz,
425,81,1400,109,1412,30,
426,150,1399,289,1412,142504ASS,
427,415,1400,505,1412,SUPER,
428,516,1400,602,1412,CLICK,
429,615,1400,691,1411,BALI,
430,701,1400,754,1411,PEN,
431,764,1400,863,1412,0.5SMM-,
432,874,1400,945,1412,ASST,
433,1141,1400,1296,1412,UNKNOWN,
434,1468,1399,1497,1412,30,
435,1610,1400,1661,1412,2.22,
436,1825,1400,1891,1412,66.60,
437,81,1432,106,1444,31,
438,147,1432,274,1444,142504BL,
439,415,1432,507,1444,SUPER,
440,516,1432,605,1444,CLICK,
441,613,1432,690,1444,BALL,
442,699,1432,754,1444,PEN,
443,764,1432,863,1444,0.5MM-,
444,872,1432,910,1444,BL,
445,1141,1428,1296,1451,UNKNOWN,
446,1470,1432,1497,1444,10,
447,1610,1432,1661,1444,2.22,
448,1825,1432,1891,1444,22.20,
449,81,1464,108,1476,32,
450,150,1463,297,1476,142504BLK,
451,415,1464,505,1476,SUPER,
452,516,1464,602,1476,CLICK,
453,615,1464,691,1475,BALI.,
454,701,1464,753,1475,PEN,
455,764,1464,863,1476,0.5MM-,
456,874,1464,930,1475,BLK,
457,1141,1464,1295,1476,UNKNOWN,
458,1468,1463,1497,1476,30,
459,1610,1464,1661,1476,2.22,
460,1825,1464,1891,1476,66.60,
