Unnamed: 0,xmin,ymin,xmax,ymax,Object,labels
99,102,283,176,297,DeliverTo,
100,213,284,244,297, TBN,Shipping Address
101,253,291,257,293,-,Shipping Address
102,262,284,280,297,TF,Shipping Address
103,288,284,396,297,VALUE-MART,Shipping Address
104,403,284,436,297,SDN,Shipping Address
105,444,284,477,297,BHD,Shipping Address
106,576,284,615,297,Term,
107,647,283,673,297,120,
108,899,273,971,308,Supplier,
109,976,283,1015,297,Code,
110,1026,273,1055,308,A091,
111,1065,284,1066,297,-,
112,1071,283,1171,297,A.W.FABER,
113,1180,283,1322,299,CASTELL(,
114,1260,273,1285,308,M),
115,1287,273,1323,308,SDN,
116,1331,284,1364,297,BHD,
117,1649,275,1683,313,WU,
118,1717,275,1751,313,HI,
119,1789,275,1828,313,IU,
120,102,312,159,337,Remark,
121,909,316,930,330,PO,
122,939,316,972,330,Date,
123,980,316,1043,331,13/04/20,Issuer Date
124,1051,316,1081,330,Mon,Issuer Date
125,1103,316,1155,330,Deliver,
126,1160,319,1176,330,on,
127,1184,316,1248,331,10/06/20,Deliver Date
128,1254,316,1287,330,Wed,
129,1309,316,1354,333,Expiry,
130,1360,319,1377,330,on,
131,1384,316,1448,331,24/06/20,Expiry Date
132,1455,316,1488,330,Wed,
133,1679,317,1860,335,HQDC20040214TBN,
134,60,382,76,393,No,
135,78,363,96,397,|,
136,117,374,224,387,temcode,
137,169,363,181,397,/,
138,180,374,224,387,Article,
139,230,375,247,386,No,
140,261,374,309,386,Product,
141,506,363,584,400,Description,
142,768,374,824,386,Packsize},
143,852,375,913,386,unitPrice,
144,923,363,940,396,|,
145,953,375,1012,386,ItemDisc,
146,1017,363,1034,396,|,
147,1049,374,1099,386,BillDisc,
148,1130,375,1191,386,|UnitPrice,
149,1196,374,1227,386,Ater|,
150,1258,374,1311,386,UnitTax,
151,1319,363,1342,396,|,
152,1354,375,1415,386,unitPrice,
153,1503,363,1563,400,Quantity,
154,1646,363,1688,396,Total,
155,1693,363,1743,396,Amount,
156,1745,363,1757,396,|,
157,1760,363,1792,396,Total,
158,1797,375,1820,386,Tax,
159,1826,375,1876,386,Amount,
160,1877,363,1889,396,|,
161,1898,374,1930,386,Total,
162,1935,375,1985,386,Amount,
163,175,381,237,414,Barcode,
164,801,393,819,407,qty,
165,821,381,838,414,|,
166,846,392,887,404,Before,
167,893,392,919,404,Disc,
168,928,381,945,414,|,
169,958,392,1008,404,Amount,
170,1016,381,1033,414,|,
171,1047,392,1101,404,Prorated,
172,1144,381,1207,414,Discount,
173,1259,392,1310,404,Amount,
174,1323,381,1341,414,|,
175,1348,392,1393,404,Include,
176,1398,392,1422,404,Tax,
177,1661,392,1710,404,Exclude,
178,1716,392,1740,404,Tax,
179,1905,392,1950,404,Include,
180,1955,392,1979,404,Tax,
181,71,424,77,436,1,
182,81,417,93,451,|,
183,98,421,176,433,5130019601,
184,348,428,394,439,132312,
185,411,428,443,439,G-PENCIL,
186,457,428,495,439,1323-28,
187,525,428,584,439,DIPPED,
188,591,428,619,439,END,
189,647,428,654,439,BOX,
190,814,428,819,439,1,
191,881,428,907,439,4.62,
192,1179,428,1206,439,4.62,
193,1386,428,1412,439,4.62,
194,1491,428,1505,439,12,
195,1538,428,1544,439,each,
196,1726,428,1741,439,44,
197,1973,428,1987,439,44,
198,97,439,153,451,meer,
199,355,428,378,440,32312,
200,400,428,454,440,G-PENCIL,
201,481,428,504,440,1323.,
202,635,428,643,440,0,
203,889,428,924,440,.6200,
204,1192,428,1223,440,6200,
205,1275,417,1325,450,0.0000,
206,1394,428,1429,440,.6200,
207,1504,417,1536,450,ead,
208,1696,417,1720,450,55,
209,1839,417,1872,450,0.00,
210,1953,428,1967,440,"55,",
211,71,465,77,476,2,
212,75,450,92,483,|,
213,98,461,176,473,5130129401,
214,347,468,394,480,243502,
215,400,468,427,480,GEL,
216,434,469,460,480,PEN,
217,466,469,503,480,TRUE,
218,511,468,538,480,GEL,
219,544,468,585,480,0.5MM,
220,593,468,639,480,BLACK,
221,814,469,819,480,1,
222,874,457,924,490,2.8000,
223,1180,468,1223,480,2.8000,
224,1282,468,1325,480,0.0000,
225,1379,456,1429,489,2.8000,
226,1491,468,1505,480,10,
227,1514,468,1544,480,each,
228,1706,468,1741,480,"28,00",
229,1839,453,1872,486,0.00,
230,1953,468,1987,480,28.00,
231,71,505,77,517,3,
232,80,490,92,523,|,
233,98,502,176,514,5130129501,
234,347,509,394,521,243501,
235,400,509,427,521,GEL,
236,434,509,460,521,PEN,
237,466,509,503,521,TRUE,
238,511,509,538,521,GEL,
239,544,509,585,521,05MM,
240,593,509,628,521,BLUE,
241,814,509,819,521,1,
242,874,498,924,531,2.8000,
243,1180,509,1223,521,2.8000,
244,1282,509,1325,521,0.0000,
245,1379,498,1429,531,2.8000,
246,1492,509,1505,521,10,
247,1514,509,1544,521,each,
248,1706,509,1741,521,28.00,
249,1839,498,1872,531,0.00,
250,1953,509,1987,521,"28,00",
251,71,546,77,557,4,
252,75,531,92,564,|,
253,98,543,176,554,5130129601,
254,97,548,201,577,9555684620279,
255,347,550,394,561,243503,
256,400,550,427,561,GEL,
257,434,550,460,561,PEN,
258,466,550,503,561,TRUE,
259,504,546,529,574,GEL,
260,536,550,584,561,0.5MM,
261,593,550,653,563,BLA/RED,
262,814,550,819,561,1,
263,872,543,924,571,2.8000,
264,1171,543,1223,571,2.8000,
265,1273,543,1325,571,0.0000,
266,1377,543,1429,571,2.8000,
267,1492,550,1505,561,10,
268,1514,549,1544,561,each,
269,1706,550,1741,561,28.00,
270,1837,542,1872,570,0.00,
271,1953,550,1987,561,28.00,
272,71,587,77,598,5,
273,75,572,92,605,|,
274,98,583,176,595,5130129701,
275,347,590,394,602,243504,
276,400,590,427,602,GEL,
277,434,591,460,602,PEN,
278,466,591,503,602,TRUE,
279,511,590,538,602,GEL,
280,544,590,585,602,0.5MM,
281,593,591,650,603,BLA/BLU,
282,814,591,819,602,1,
283,874,579,924,612,2.8000,
284,1180,590,1223,602,2.8000,
285,1282,590,1325,602,0.0000,
286,1379,579,1429,612,2.8000,
287,1491,591,1505,602,10,
288,1514,590,1544,602,each,
289,1706,590,1741,602,28.00,
290,1839,579,1872,612,0.00,
291,1953,590,1987,602,28.00,
292,71,627,77,639,6,
293,75,613,92,646,|,
294,98,624,176,636,5130129801,
295,102,621,201,658,535608620330,
296,347,631,394,643,243505,
297,400,631,427,643,GEL,
298,434,631,460,642,PEN,
299,466,631,503,643,TRUE,
300,503,620,529,652,GEL,
301,537,631,585,643,0.5MM,
302,593,631,654,644,BLU/RED,
303,814,631,819,643,1,
304,874,620,924,653,2.8000,
305,1173,620,1223,653,2.8000,
306,1275,620,1325,653,0.0000,
307,1379,620,1429,653,2.8000,
308,1491,631,1505,643,10,
309,1514,631,1544,643,each,
310,1696,620,1741,653,"28,00",
311,1839,620,1872,653,0.00,
312,1953,631,1987,643,28.00,
313,71,668,77,679,7,
314,78,660,90,694,|,
315,98,664,176,676,5130129801,
316,347,671,394,683,243801,
317,400,671,427,683,GEL,
318,434,672,460,683,PEN,
319,466,672,503,683,TRUE,
320,511,671,538,683,GEL,
321,544,671,585,683,0.7MM,
322,593,672,628,683,BLUE,
323,814,672,819,683,1,
324,874,659,924,692,2.8000,
325,1180,671,1223,683,2.8000,
326,1282,671,1325,683,0.0000,
327,1379,659,1429,692,2.8000,
328,1491,671,1505,683,10,
329,1514,671,1544,683,each,
330,1706,671,1741,683,28.00,
331,1839,659,1872,692,0.00,
332,1953,671,1987,683,28.00,
333,97,683,201,695,9555684620453,
334,71,708,77,720,g,
335,75,694,92,727,|,
336,98,705,176,717,5130130001,
337,347,712,394,724,243803,
338,400,712,427,724,GEL,
339,434,713,460,724,PEN,
340,466,713,503,724,TRUE,
341,511,712,538,724,GEL,
342,544,712,585,724,0.7MM,
343,593,713,653,725,BLA/RED,
344,814,713,819,724,1,
345,874,701,924,734,2.8000,
346,1180,712,1223,724,2.8000,
347,1282,712,1325,724,0.0000,
348,1379,701,1429,734,2.8000,
349,1491,712,1505,724,10,
350,1514,712,1544,724,each,
351,1706,712,1741,724,28.00,
352,1839,701,1872,734,0.00,
353,1953,712,1987,724,28.00,
354,71,749,77,761,g,
355,75,734,92,767,|,
356,98,746,176,757,5130130101,
357,97,743,201,780,9535688620545,
358,347,753,394,765,243804,
359,400,753,427,765,GEL,
360,434,753,460,764,PEN,
361,466,753,503,765,TRUE,
362,511,753,538,765,GEL,
363,544,753,585,765,0.7MM,
364,593,753,650,766,BLA/BLU,
365,814,753,819,764,1,
366,881,742,924,775,2.8000,
367,1180,753,1223,765,2.8000,
368,1282,753,1325,765,0.0000,
369,1386,742,1429,775,2.8000,
370,1491,753,1505,765,10,
371,1514,753,1544,765,each,
372,1706,753,1741,765,28.00,
373,1839,742,1872,775,0.00,
374,1953,753,1987,765,28.00,
375,63,790,77,801,10,
376,81,775,92,808,|,
377,98,786,176,798,5130130201,
378,97,792,201,821,9555684620576,
379,347,794,394,805,243805,
380,400,794,427,805,GEL,
381,434,794,460,805,PEN,
382,466,794,503,805,TRUE,
383,504,790,537,818,GEL,
384,536,790,584,818,0.7MM,
385,593,794,654,807,BLU/RED,
386,814,794,819,805,1,
387,872,787,924,815,2.8000,
388,1171,787,1223,815,2.8000,
389,1273,787,1325,815,0.0000,
390,1377,787,1429,815,2.8000,
391,1492,794,1505,805,10,
392,1514,793,1544,805,each,
393,1706,794,1741,805,28.00,
394,1837,786,1872,815,0.00,
395,1953,794,1987,805,28.00,
396,63,831,77,842,11,
397,78,816,90,849,|,
398,98,827,176,839,5130130301,
399,347,834,394,846,243802,
400,400,834,427,846,GEL,
401,434,834,460,846,PEN,
402,466,834,503,846,TRUE,
403,511,834,538,846,GEL,
404,544,834,585,846,"0,7MM",
405,593,834,639,846,BLACK,
406,814,834,819,846,1,
407,874,823,924,856,2.8000,
408,1180,834,1223,846,2.8000,
409,1282,834,1325,846,0.0000,
410,1379,823,1429,856,2.8000,
411,1491,834,1505,846,10,
412,1514,834,1544,846,each,
413,1706,834,1741,846,28.00,
414,1839,823,1872,856,0.00,
415,1953,834,1987,846,"28,00",
416,63,871,77,882,12,
417,78,864,90,897,|,
418,98,868,176,879,5131364101,
419,348,875,393,886,FABER,
420,400,875,463,886,CASTELL,
421,469,875,516,886,133689,
422,517,863,584,895,Z-PENCIL,
423,592,863,633,895,0.5MM,
424,814,875,819,886,1,
425,874,863,924,895,2.9400,
426,1173,863,1223,895,2.9400,
427,1272,863,1325,895,0.0000,
428,1379,863,1429,895,2.9400,
429,1491,875,1505,886,20,
430,1514,874,1544,886,each,
431,1706,875,1741,886,58.80,
432,1839,863,1872,895,0.00,
433,1953,875,1987,886,58.80,
434,97,886,201,898,6933256633453,
435,63,911,77,923,13,
436,78,897,90,930,|,
437,98,908,176,920,5131364201,
438,348,916,393,927,FABER,
439,400,915,463,927,CASTELL,
440,469,915,516,927,133789,
441,521,915,586,927,Z-PENCIL,
442,592,915,621,927,0.7M,
443,814,916,819,927,1,
444,874,904,924,937,2.9400,
445,1180,915,1223,927,2.9400,
446,1282,915,1325,927,0.0000,
447,1379,904,1429,937,2.9400,
448,1491,915,1505,927,20,
449,1514,915,1544,927,each,
450,1706,915,1741,927,58.80,
451,1839,904,1872,937,0.00,
452,1953,915,1987,927,58.80,
453,63,952,77,964,14,
454,78,938,90,971,|,
455,98,949,176,961,5131368801,
456,348,956,506,969,F/CASTELL547605GRIP,
457,514,956,538,968,X10,
458,544,956,610,968,1.0MM-PB,
459,616,956,633,968,OF,
460,641,956,698,968,3P-BLUE,
461,814,956,819,967,1,
462,881,956,924,968,3.0500,
463,1180,956,1223,968,3.0500,
464,1282,956,1325,968,0.0000,
465,1386,956,1429,968,3.0500,
466,1491,956,1505,968,10,
467,1514,956,1544,968,each,
468,1706,956,1741,968,30.50,
469,1846,956,1872,968,0.00,
470,1953,956,1987,968,30.50,
471,63,993,77,1004,15,
472,78,978,90,1011,|,
473,98,989,176,1001,5131368901,
474,658,1003,662,1004,-,
475,348,996,506,1009,F/CASTELLS47606GRIP,
476,513,996,538,1008,X10,
477,544,996,610,1008,1.0MM-PB,
478,616,996,633,1008,OF,
479,641,996,689,1008,3P-BLA,
480,814,997,819,1008,1,
481,874,985,924,1018,3.0500,
482,1180,996,1223,1008,3.0500,
483,1282,996,1325,1008,0.0000,
484,1379,985,1429,1018,3.0500,
485,1491,996,1505,1008,10,
486,1514,996,1544,1008,each,
487,1706,996,1741,1008,30.50,
488,1839,985,1872,1018,0.00,
489,1953,996,1987,1008,30.50,
490,63,1033,77,1045,16,
491,81,1019,92,1052,|,
492,98,1030,176,1042,5131369101,
493,97,1027,201,1065,osssoeaegsi74,
494,348,1037,506,1050,FICASTELLS47608GRIP,
495,513,1037,538,1049,X10,
496,544,1037,610,1049,1.0MM-PB,
497,616,1037,633,1049,OF,
498,641,1037,690,1049,3P-BBR,
499,814,1037,819,1049,1,
500,874,1026,924,1059,3.0500,
501,1180,1037,1223,1049,3.0500,
502,1282,1037,1325,1049,0.0000,
503,1379,1026,1429,1059,3.0500,
504,1491,1037,1505,1049,10,
505,1514,1037,1544,1049,each,
506,1706,1037,1741,1049,30.50,
507,1839,1026,1872,1059,0.00,
508,1953,1037,1987,1049,30.50,
509,63,1074,77,1086,17,
510,75,1059,92,1092,|,
511,98,1071,176,1082,5131377801,
512,348,1078,423,1091,F/CASTELL,
513,429,1078,476,1090,249901,
514,482,1078,509,1090,GEL,
515,515,1078,542,1089,PEN,
516,550,1078,567,1089,RX,
517,573,1078,621,1090,GELO.5,
518,627,1078,652,1089,BLU,
519,660,1078,694,1089,2XPB,
520,814,1078,819,1089,1,
521,874,1066,924,1099,2.2400,
522,1180,1078,1223,1090,2.2400,
523,1282,1078,1325,1089,0.0000,
524,1379,1066,1429,1099,2.2400,
525,1491,1078,1505,1089,20,
526,1514,1078,1544,1089,each,
527,1706,1078,1741,1089,44.80,
528,1839,1066,1872,1099,0.00,
529,1952,1078,1987,1089,44.80,
530,63,1115,77,1126,ig,
531,81,1100,92,1133,|,
532,98,1111,176,1123,5131377901,
533,348,1119,423,1131,F/CASTELL,
534,429,1119,476,1130,249902,
535,482,1119,509,1130,GEL,
536,515,1119,542,1130,PEN,
537,550,1119,567,1130,RX,
538,573,1119,621,1130,GELO.5,
539,627,1119,652,1130,BLK,
540,659,1119,693,1130,2XPB,
541,814,1119,819,1130,1,
542,874,1107,924,1140,2.2400,
543,1180,1119,1223,1130,2.2400,
544,1282,1119,1325,1130,0.0000,
545,1379,1107,1429,1140,2.2400,
546,1491,1119,1505,1130,20,
547,1514,1118,1544,1130,each,
548,1706,1119,1741,1130,44.80,
549,1839,1107,1872,1140,0.00,
550,1952,1119,1987,1130,44.80,
551,63,1155,77,1167,19,
552,75,1141,92,1174,|,
553,98,1152,176,1164,5131378001,
554,348,1159,423,1172,FICASTELL,
555,429,1159,476,1171,249903,
556,482,1159,509,1171,GEL,
557,515,1159,542,1171,PEN,
558,550,1159,567,1171,RX,
559,573,1159,621,1171,GELO.5,
560,627,1159,692,1172,B/BLK2XP,
561,814,1159,819,1171,1,
562,874,1148,924,1181,2.2400,
563,1180,1159,1223,1171,2.2400,
564,1282,1159,1325,1171,0.0000,
565,1379,1148,1429,1181,2.2400,
566,1491,1159,1505,1171,20,
567,1514,1159,1544,1171,each,
568,1706,1159,1741,1171,44.80,
569,1839,1148,1872,1181,0.00,
570,1952,1159,1987,1171,"44,80",
571,63,1196,77,1207,20,
572,78,1188,91,1222,|,
573,98,1192,176,1204,5131378101,
574,348,1200,423,1212,F/CASTELL,
575,429,1200,476,1211,249601,
576,482,1200,509,1211,GEL,
577,515,1200,542,1211,PEN,
578,550,1200,567,1211,RX,
579,573,1200,621,1211,GELO.7,
580,627,1200,652,1211,BLU,
581,660,1200,694,1211,2XPB,
582,814,1200,819,1211,1,
583,874,1188,924,1221,2.2400,
584,1180,1200,1223,1211,2.2400,
585,1282,1200,1325,1211,0.0000,
586,1379,1188,1429,1221,2.2400,
587,1491,1200,1505,1211,20,
588,1514,1199,1544,1211,each,
589,1706,1200,1741,1211,44.80,
590,1839,1188,1872,1221,0.00,
591,1952,1200,1987,1211,44.80,
592,97,1211,201,1223,9555684646484,
593,63,1236,77,1248,21,
594,78,1222,90,1255,|,
595,98,1233,176,1245,5131378201,
596,348,1240,423,1253,F/CASTELL,
597,429,1240,476,1252,249602,
598,482,1240,509,1252,GEL,
599,515,1241,542,1252,PEN,
600,550,1241,567,1252,RX,
601,573,1240,621,1252,GELO.7,
602,627,1241,652,1252,BLK,
603,659,1240,693,1252,2XPB,
604,814,1241,819,1252,1,
605,874,1229,924,1262,2.2400,
606,1180,1240,1223,1252,2.2400,
607,1282,1240,1325,1252,0.0000,
608,1379,1229,1429,1262,2.2400,
609,1491,1240,1505,1252,20,
610,1514,1240,1544,1252,each,
611,1706,1240,1741,1252,44.80,
612,1839,1229,1872,1262,0.00,
613,1952,1240,1987,1252,44.80,
614,63,1277,77,1289,22,
615,78,1263,90,1296,|,
616,98,1274,176,1286,5131378301,
617,348,1281,423,1294,F/CASTELL,
618,429,1281,476,1293,249603,
619,482,1281,509,1293,GEL,
620,515,1281,542,1292,PEN,
621,550,1281,567,1292,RX,
622,573,1281,621,1293,GELO.7,
623,627,1281,648,1294,B/B,
624,655,1281,689,1292,2XPB,
625,814,1281,819,1292,1,
626,881,1281,924,1293,2.2400,
627,1180,1281,1223,1293,2.2400,
628,1282,1281,1325,1293,0.0000,
629,1386,1281,1429,1293,2.2400,
630,1491,1281,1505,1293,20,
631,1514,1281,1544,1293,each,
632,1706,1281,1741,1293,44.80,
633,1839,1270,1872,1303,0.00,
634,1952,1281,1987,1293,44.80,
635,63,1318,77,1329,23,
636,78,1310,91,1344,|,
637,98,1314,176,1326,5140010401,
638,348,1322,394,1333,169202,
639,400,1322,438,1333,FLEXI,
640,445,1322,500,1333,ROLLER,
641,507,1322,598,1333,CORRECTOR,
642,605,1322,681,1333,BC+REFILL,
643,814,1322,819,1333,1,
644,874,1310,924,1343,5.0400,
645,1173,1310,1223,1343,5.0400,
646,1275,1310,1325,1343,0.0000,
647,1379,1310,1429,1343,5.0400,
648,1492,1322,1505,1333,12,
649,1538,1322,1544,1333,each,
650,1706,1322,1741,1333,60.48,
651,1839,1310,1872,1343,0.00,
652,1953,1322,1987,1333,60.48,
653,87,1322,201,1355,9555684632036,
654,355,1322,362,1334,8,
655,1394,1331,1396,1333,.,
656,1507,1314,1536,1347,eacl,
657,1854,1331,1856,1333,.,
658,63,1358,77,1370,24,
659,81,1344,92,1377,|,
660,98,1355,176,1367,5150547401,
661,536,1369,540,1370,5.,
662,348,1362,394,1374,132306,
663,400,1362,415,1374,2B,
664,422,1362,448,1374,PCL,
665,454,1362,468,1374,6P,
666,473,1351,496,1384,4DF,
667,504,1362,566,1374,7086-30D,
668,573,1362,629,1374,ERASER,
669,814,1362,819,1374,1,
670,874,1351,924,1384,3.8500,
671,1180,1362,1223,1374,3.8500,
672,1282,1362,1325,1374,0.0000,
673,1379,1351,1429,1384,3.8500,
674,1491,1362,1505,1374,20,
675,1514,1362,1544,1374,each,
676,1706,1362,1741,1374,77.00,
677,1839,1351,1872,1384,0.00,
678,1953,1362,1987,1374,77.00,
679,74,1422,121,1436,Issued,
680,129,1426,145,1436,on,
681,180,1422,244,1437,13/04/20,
682,251,1422,291,1436,21:17,
683,298,1422,314,1439,by,
684,373,1422,398,1439,gds,
685,74,1459,148,1473,Postedon,
686,180,1459,244,1474,01/06/20,
687,251,1459,291,1473,22:15,
688,298,1459,314,1476,by,
689,373,1459,398,1476,gds,
690,658,1459,725,1476,Prepared,
691,733,1459,749,1476,by,
692,989,1459,1054,1473,Checked,
693,1062,1459,1078,1476,by,
694,1314,1459,1385,1476,Approved,
695,1392,1459,1408,1476,by,
696,1655,1459,1724,1476,Accepted,
697,1731,1459,1747,1476,by,
699,1999,49,2003,1393,100000,
