Unnamed: 0,xmin,ymin,xmax,ymax,Object,labels
110,1026,283,1064,297,A091,
111,1071,291,1074,293,-,
112,1081,284,1171,297,A.W.FABER,
113,1180,283,1283,299,CASTELL(M),
114,1290,283,1322,297,SDN,
115,1331,284,1364,297,BHD,
116,1649,275,1656,313,|,
117,1659,271,1683,317,Ill,
118,1689,275,1696,313,I,
119,1702,275,1751,313,WII,
120,1789,275,1828,313,IU,
121,1890,275,1904,313,|,
122,1910,275,1973,313,MI,
123,102,311,159,338,Remark,
124,909,316,930,330,PO,
125,939,316,972,330,Date,
126,980,316,1043,331,13/04/20,Issuer Date
127,1051,316,1081,330,Mon,Issuer Date
128,1089,312,1155,339,Deliver,
129,1160,319,1176,330,on,
130,1184,316,1248,331,10/06/20,Deliver Date
131,1254,316,1287,330,Wed,
132,1309,316,1354,333,Expiry,
133,1360,319,1377,330,on,
134,1384,316,1448,331,24/06/20,Expiry Date
135,1455,316,1488,330,Wed,
136,1679,317,1860,335,HQDC20040214TBN,
137,60,382,76,393,No,
138,78,364,95,397,|,
139,100,364,169,397, temcode,
140,177,364,224,397,/Article,
141,230,375,247,386,No,
142,261,374,309,386,Product,
143,514,364,584,400,Description,
144,768,374,824,386,Packsize|,
145,852,375,913,386,UnitPrice,
146,922,364,940,398,|,
147,953,375,1012,386,ItemDisc,
148,1016,364,1034,398,|,
149,1109,364,1127,398,|,
150,1130,375,1191,394,UnitPrice,
151,1196,374,1227,386,After],
152,1258,374,1311,386,UnitTax,
153,1327,364,1340,398,|,
154,1504,364,1567,400,Quantity,
155,1646,364,1688,396,Total,
156,1694,364,1743,396,Amount,
157,1745,364,1756,396,|,
158,1760,364,1792,396,Total,
159,1797,375,1820,386,Tax,
160,1826,375,1876,386,Amount,
161,1878,364,1890,396,},
162,1898,374,1930,386,Total,
163,1935,375,1985,386,Amount,
164,175,382,237,414,Barcode,
165,773,392,795,405,‘etn,
166,801,393,819,407,aty,
167,822,382,839,414,|,
168,846,392,887,404,Before,
169,893,392,919,404,Disc,
170,926,382,943,414,|,
171,958,392,1008,404,Amount,
172,1017,382,1033,414,|,
173,1047,392,1101,404,Prorated,
174,1141,382,1207,414,Discount,
175,1259,392,1310,404,Amount,
176,1327,382,1338,414,|,
177,1348,392,1393,404,Include,
178,1398,392,1422,404,Tax,
179,1661,392,1710,404,Exclude,
180,1716,392,1740,404,Tax,
181,1905,392,1950,404,Include,
182,1955,392,1979,404,Tax,
183,53,418,77,449,25,
184,348,428,394,440,154312,
185,400,428,444,440,MAGIC,
186,452,428,511,440,COLOUR,
187,519,428,545,439,PEN,
188,553,428,566,439,12,
189,814,428,819,439,1,
190,881,416,924,447,3.3600,
191,1180,428,1223,440,3.3600,
192,1272,416,1325,447,0.0000,
193,1386,416,1429,447,3.3600,
194,1491,428,1505,439,12,
195,1514,428,1544,440,each,
196,1696,416,1741,447,40.32,
197,1839,415,1872,446,0.00,
198,1952,428,1987,440,40.32,
199,54,457,77,487,26,
200,348,468,426,480,157707-1BC,
201,432,468,510,480,TEXTLINER,
202,518,468,597,480,38-YELLOW,
203,814,469,819,480,1,
204,872,458,924,488,2.0300,
205,1171,458,1223,488,2.0300,
206,1282,468,1325,480,0.0000,
207,1377,458,1429,488,2.0300,
208,1491,468,1505,480,10,
209,1514,468,1544,480,each,
210,1697,458,1741,488,20.30,
211,1837,458,1872,488,0.00,
212,1953,468,1987,480,20.30,
213,54,498,77,528,27,
214,97,498,116,536,are,
215,348,509,394,521,157716,
216,400,509,496,521,HIGHLIGHTER,
217,503,509,581,521,TEXTLINER,
218,588,509,669,521,38-ORANGE,
219,677,509,693,521,BC,
220,814,509,819,521,1,
221,872,499,924,529,2.0300,
222,1171,499,1223,529,2.0300,
223,1282,509,1325,521,0.0000,
224,1377,499,1429,529,2.0300,
225,1492,509,1505,521,10,
226,1514,509,1544,521,each,
227,1697,499,1741,529,20.30,
228,1837,499,1872,529,0.00,
229,1953,509,1987,521,20.30,
230,51,539,77,568,28,
231,97,543,112,573,ae,
232,348,550,394,561,157722,
233,400,550,496,561,HIGHLIGHTER,
234,503,550,581,561,TEXTLINER,
235,588,550,637,561,38-RED,
236,645,550,661,561,BC,
237,814,550,819,561,1,
238,872,540,924,569,2.0300,
239,1180,550,1223,561,2.0300,
240,1282,550,1325,561,0.0000,
241,1377,540,1429,569,2.0300,
242,1492,550,1505,561,10,
243,1514,549,1544,561,each,
244,1706,550,1741,561,20.30,
245,1837,540,1872,569,0.00,
246,1953,550,1987,561,20.30,
247,54,579,77,609,23,
248,348,590,394,602,157729,
249,400,590,496,602,HIGHLIGHTER,
250,503,591,581,602,TEXTLINER,
251,588,590,641,602,38-PINK,
252,648,590,664,602,BC,
253,814,591,819,602,1,
254,872,580,924,610,2.0300,
255,1180,590,1223,602,2.0300,
256,1282,590,1325,602,0.0000,
257,1377,580,1429,610,2.0300,
258,1491,591,1505,602,10,
259,1514,590,1544,602,each,
260,1697,580,1741,610,20.30,
261,1837,580,1872,610,0.00,
262,1953,590,1987,602,20.30,
263,54,620,76,649,30,
264,97,624,152,654,Peete,
265,162,624,193,654,eae,
266,348,631,425,643,178315-1PB,
267,433,631,490,643,PLASTIC,
268,498,631,543,643,RULER,
269,551,631,586,643,15CM,
270,814,631,819,643,1,
271,881,631,924,643,0.7700,
272,1180,631,1223,643,0.7700,
273,1273,621,1325,650,0.0000,
274,1386,631,1429,643,0.7700,
275,1491,631,1505,643,50,
276,1514,631,1544,643,each,
277,1706,621,1741,650,38.50,
278,1846,631,1872,643,0.00,
279,1953,631,1987,643,38.50,
280,51,661,77,690,31,
281,97,664,168,695,ae,
282,174,665,201,695,309,
283,348,671,394,683,178330,
284,400,671,457,683,PLASTIC,
285,465,672,511,683,RULER,
286,519,671,554,683,30CM,
287,814,672,819,683,1,
288,872,662,924,691,2.2800,
289,1171,662,1223,691,2.2800,
290,1282,671,1325,683,0.0000,
291,1377,662,1429,691,2.2800,
292,1491,671,1505,683,20,
293,1514,671,1544,683,each,
294,1706,671,1741,683,45.60,
295,1837,662,1872,691,0.00,
296,1952,671,1987,683,45.60,
297,54,701,77,731,32,
298,347,712,394,724,584803,
299,400,712,488,724,SHARPENER,
300,495,712,512,724,SH,
301,519,712,577,724,BLISTER,
302,584,712,601,724,OF,
303,609,712,624,724,3C,
304,814,713,819,724,1,
305,872,702,924,732,3.0800,
306,1180,712,1223,724,3.0800,
307,1282,712,1325,724,0.0000,
308,1377,702,1429,732,3.0800,
309,1491,712,1505,724,10,
310,1514,712,1544,724,each,
311,1706,712,1741,724,30.80,
312,1837,702,1872,732,0.00,
313,1953,712,1987,724,30.80,
314,63,749,77,761,38,
315,347,753,441,765,7086D-40-6PB,
316,447,753,488,764,VINYL,
317,494,753,551,765,ERASER,
318,558,753,593,765,6PCS,
319,814,753,819,764,1,
320,881,742,924,774,1.8200,
321,1180,753,1223,765,1.8200,
322,1272,742,1325,774,0.0000,
323,1386,742,1429,774,1.8200,
324,1491,753,1505,765,40,
325,1514,753,1544,765,each,
326,1706,753,1741,765,72.80,
327,1839,742,1872,775,0.00,
328,1953,753,1987,765,72.80,
329,54,782,77,812,34,
330,347,794,441,805,7086D-30-3BC,
331,448,794,489,805,VINYL,
332,495,794,552,805,ERASER,
333,559,794,593,805,3PCS,
334,814,794,819,805,1,
335,872,783,924,813,1.4700,
336,1180,794,1223,805,1.4700,
337,1282,794,1325,805,0.0000,
338,1377,783,1429,813,1.4700,
339,1491,794,1505,805,20,
340,1514,793,1544,805,each,
341,1706,794,1741,805,29.40,
342,1837,783,1872,813,0.00,
343,1953,794,1987,805,29.40,
344,54,823,77,853,35,
345,184,827,201,857,a,
346,348,834,426,846,187130-3BC,
347,434,834,471,846,DUST,
348,477,834,512,846,FREE,
349,520,834,577,846,ERASER,
350,584,834,619,846,3PCS,
351,814,834,819,846,1,
352,872,824,924,854,2.8400,
353,1171,824,1223,854,2.8400,
354,1282,834,1325,846,0.0000,
355,1377,824,1429,854,2.8400,
356,1491,834,1505,846,20,
357,1514,834,1544,846,each,
358,1706,834,1741,846,56.80,
359,1837,824,1872,854,0.00,
360,1953,834,1987,846,56.80,
361,51,864,77,893,36,
362,348,875,434,886,187161L-3BC,
363,442,875,479,886,DUST,
364,486,875,520,886,FREE,
365,528,875,585,886,ERASER,
366,592,875,646,886,PASTEL,
367,814,875,819,886,1,
368,872,865,924,894,1.6800,
369,1180,875,1223,886,1.6800,
370,1273,865,1325,894,0.0000,
371,1377,865,1429,894,1.6800,
372,1491,875,1505,886,20,
373,1514,874,1544,886,each,
374,1706,865,1741,894,33.60,
375,1837,865,1872,894,0.00,
376,1953,875,1987,886,33.60,
377,54,904,77,934,37,
378,347,915,426,927,226520-4BC,
379,434,915,501,927,POLYMER,
380,509,915,553,927,LEADS,
381,561,915,575,927,28,
382,582,915,600,927,0.5,
383,606,915,672,927,4NT&FOC,
384,814,916,819,927,1,
385,872,905,924,935,3.2900,
386,1180,915,1223,927,3.2900,
387,1273,905,1325,935,0.0000,
388,1377,905,1429,935,3.2900,
389,1491,915,1505,927,20,
390,1514,915,1544,927,each,
391,1706,915,1741,927,65.80,
392,1837,905,1872,935,0.00,
393,1953,915,1987,927,65.80,
394,52,946,77,974,38,
395,347,956,426,968,226720-4BC,
396,434,956,501,968,POLYMER,
397,509,956,553,968,LEADS,
398,561,956,575,967,2B,
399,582,956,589,968,0.7,
400,595,956,672,968,4NT&FOC,
401,814,956,819,967,1,
402,881,956,924,968,3.2900,
403,1180,956,1223,968,3.2900,
404,1282,956,1325,968,0.0000,
405,1386,956,1429,968,3.2900,
406,1491,956,1505,968,20,
407,1514,956,1544,968,each,
408,1706,956,1741,968,65.80,
409,1846,956,1872,968,0.00,
410,1953,956,1987,968,65.80,
411,54,985,77,1015,39,
412,348,996,418,1008,134201-BC,
413,425,996,464,1008,ECON,
414,472,996,565,1008,MECHANICAL,
415,571,996,643,1008,PCLHEAR,
416,650,996,668,1008,0.5,
417,814,997,819,1008,1,
418,872,986,924,1016,2.5200,
419,1180,986,1223,1016,2.5200,
420,1282,996,1325,1008,0.0000,
421,1377,986,1429,1016,2.5200,
422,1491,996,1505,1008,30,
423,1514,996,1544,1008,each,
424,1706,996,1741,1008,75.60,
425,1837,986,1872,1016,0.00,
426,1953,996,1987,1008,75.60,
427,54,1026,77,1056,40,
428,348,1037,418,1049,134301-BC,
429,425,1037,464,1049,ECON,
430,471,1037,565,1049,MECHANICAL,
431,571,1037,643,1049,PCLHLEAR,
432,650,1037,668,1049,0.7,
433,814,1037,819,1049,1,
434,872,1027,924,1057,2.5200,
435,1180,1037,1223,1049,2.5200,
436,1282,1037,1325,1049,0.0000,
437,1377,1027,1429,1057,2.5200,
438,1491,1037,1505,1049,30,
439,1514,1037,1544,1049,each,
440,1706,1037,1741,1049,75.60,
441,1837,1027,1872,1057,0.00,
442,1953,1037,1987,1049,75.60,
443,51,1068,77,1097,41,
444,348,1078,394,1090,136001,
445,399,1078,421,1089,TRI,
446,427,1078,468,1089,CLICK,
447,475,1078,514,1090,MECH,
448,522,1078,586,1090,0.5&1TUB,
449,593,1078,610,1089,OF,
450,618,1078,653,1089,LEAD,
451,814,1078,819,1089,1,
452,872,1069,924,1098,3.3600,
453,1180,1078,1223,1090,3.3600,
454,1282,1078,1325,1089,0.0000,
455,1377,1069,1429,1098,3.3600,
456,1491,1078,1505,1089,20,
457,1514,1078,1544,1089,each,
458,1706,1078,1741,1090,67.20,
459,1837,1069,1872,1098,0.00,
460,1953,1078,1987,1089,67.20,
461,54,1107,77,1137,42,
462,348,1119,394,1130,136101,
463,399,1119,421,1130,TRI,
464,427,1119,468,1130,CLICK,
465,475,1119,514,1130,MECH,
466,522,1119,586,1130,0.7&1TUB,
467,593,1119,610,1130,OF,
468,618,1119,653,1130,LEAD,
469,814,1119,819,1130,1,
470,872,1108,924,1138,3.3600,
471,1180,1119,1223,1130,3.3600,
472,1282,1119,1325,1130,0.0000,
473,1377,1108,1429,1138,3.3600,
474,1491,1119,1505,1130,20,
475,1514,1118,1544,1130,each,
476,1706,1119,1741,1130,67.20,
477,1837,1108,1872,1138,0.00,
478,1953,1119,1987,1130,67.20,
479,54,1148,77,1178,43,
480,154,1148,169,1186,ee.,
481,181,1152,201,1182,aa,
482,348,1159,394,1171,136201,
483,399,1159,421,1171,TRI,
484,427,1159,468,1171,CLICK,
485,475,1159,514,1171,MECH,
486,522,1159,586,1171,0.5&1TUB,
487,593,1159,610,1171,OF,
488,618,1159,653,1171,LEAD,
489,814,1159,819,1171,1,
490,881,1149,924,1179,3.3600,
491,1180,1159,1223,1171,3.3600,
492,1282,1159,1325,1171,0.0000,
493,1386,1149,1429,1179,3.3600,
494,1491,1159,1505,1171,20,
495,1514,1159,1544,1171,each,
496,1706,1159,1741,1171,67.20,
497,1837,1149,1872,1179,0.00,
498,1953,1159,1987,1171,67.20,
499,51,1189,77,1218,44,
500,178,1211,201,1223,oot,
501,348,1200,394,1211,136301,
502,399,1200,421,1211,TRI,
503,427,1200,468,1211,CLICK,
504,475,1200,514,1211,MECH,
505,522,1200,586,1211,0.7&1TUB,
506,593,1200,610,1211,OF,
507,618,1200,653,1211,LEAD,
508,814,1200,819,1211,1,
509,872,1190,924,1219,3.3600,
510,1180,1200,1223,1211,3.3600,
511,1282,1200,1325,1211,0.0000,
512,1377,1190,1429,1219,3.3600,
513,1491,1200,1505,1211,20,
514,1514,1199,1544,1211,each,
515,1706,1200,1741,1211,67.20,
516,1837,1190,1872,1219,0.00,
517,1953,1200,1987,1211,67.20,
518,54,1229,77,1259,45,
519,348,1240,394,1252,134001,
520,400,1241,455,1252,NEEDLE,
521,462,1240,495,1252,GRIP,
522,502,1240,596,1252,MECHANICAL,
523,602,1240,628,1252,PCL,
524,634,1240,660,1252,SET,
525,814,1241,819,1252,1,
526,872,1230,924,1260,3.0800,
527,1180,1240,1223,1252,3.0800,
528,1282,1240,1325,1252,0.0000,
529,1377,1230,1429,1260,3.0800,
530,1491,1240,1505,1252,20,
531,1514,1240,1544,1252,each,
532,1706,1240,1741,1252,61.60,
533,1837,1230,1872,1260,0.00,
534,1953,1240,1987,1252,61.60,
535,54,1270,77,1300,46,
536,348,1281,394,1293,142594,
537,400,1281,447,1293,SUPER,
538,454,1281,495,1293,CLICK,
539,502,1281,535,1292,BALL,
540,542,1281,568,1292,PEN,
541,575,1281,611,1293,ASST,
542,617,1281,652,1293,4PCS,
543,814,1281,819,1292,1,
544,881,1281,924,1293,2.5900,
545,1180,1281,1223,1293,2.5900,
546,1282,1281,1325,1293,0.0000,
547,1386,1281,1429,1293,2.5900,
548,1491,1281,1505,1293,30,
549,1514,1281,1544,1293,each,
550,1706,1281,1741,1293,77.70,
551,1837,1271,1872,1301,0.00,
552,1953,1281,1987,1293,77.70,
553,54,1310,77,1340,47,
554,348,1322,394,1333,142593,
555,400,1322,416,1333,BP,
556,423,1322,470,1333,SUPER,
557,478,1322,518,1333,CLICK,
558,814,1322,819,1333,1,
559,872,1312,924,1342,2.5900,
560,1180,1322,1223,1333,2.5900,
561,1273,1312,1325,1342,0.0000,
562,1377,1312,1429,1342,2.5900,
563,1491,1322,1505,1333,30,
564,1514,1322,1544,1333,each,
565,1706,1322,1741,1333,77.70,
566,1837,1312,1872,1342,0.00,
567,1953,1322,1987,1333,77.70,
568,63,1358,77,1370,488,
569,81,1351,89,1390,|,
570,98,1355,118,1385,a,
571,348,1362,394,1374,142595,
572,400,1362,416,1374,BP,
573,424,1362,471,1374,SUPER,
574,478,1362,519,1374,CLICK,
575,814,1362,819,1374,1,
576,874,1350,924,1384,2.5900,
577,1180,1362,1223,1374,2.5900,
578,1282,1362,1325,1374,0.0000,
579,1386,1350,1429,1384,2.5900,
580,1491,1362,1505,1374,30,
581,1514,1362,1544,1374,each,
582,1706,1362,1741,1374,77.70,
583,1839,1350,1872,1384,0.00,
584,1953,1362,1987,1374,71.10,
585,74,1422,121,1436,Issued,
586,129,1426,145,1436,on,
587,180,1422,244,1437,13/04/20,
588,251,1422,291,1436,21:17,
589,298,1422,314,1439,by,
590,373,1422,398,1439,gds,
591,74,1459,148,1473,Postedon,
592,180,1459,244,1474,01/06/20,
593,251,1459,291,1473,22:15,
594,298,1459,314,1476,by,
595,373,1459,398,1476,gds,
596,658,1459,725,1476,Prepared,
597,733,1459,749,1476,by,
598,989,1459,1054,1473,Checked,
599,1062,1459,1078,1476,by,
600,1314,1459,1385,1476,Approved,
601,1392,1459,1408,1476,by,
602,1655,1459,1724,1476,Accepted,
603,1731,1459,1747,1476,by,
605,1999,49,2003,1393,100000,
