Unnamed: 0,xmin,ymin,xmax,ymax,Object,labels
289,1299,774,1323,791,10,
290,1331,774,1372,791,5800,
291,1444,774,1467,791,10,
292,1476,774,1516,791,5800,
293,1604,774,1638,791,126,
294,1646,774,1665,791,96,
295,1716,775,1757,792,0,
296,1834,775,1869,792,126,product net
297,1877,775,1896,792,96],product net
298,209,806,346,823,9.56E+12,description
299,355,806,447,825,/(115834),description
300,53,837,72,854,16,
301,187,833,204,865,|,
302,209,839,238,855,TRI,description
303,247,838,309,855,COLOUR,description
304,317,838,379,855,PENCIL,description
305,387,838,416,855,48L,description
306,760,838,810,855,UNIT/,
307,907,837,921,854,6,quantity
308,928,837,959,854,0,quantity
309,1036,837,1045,854,0,quantity
310,1095,837,1168,854,21.11,product price
311,1299,837,1372,854,21.11,product price
312,1443,837,1467,854,"21,",
313,1476,837,1516,854,1100,
314,1604,837,1638,854,"126,",
315,1646,837,1665,854,66,
316,1716,838,1757,855,0,
317,1834,838,1869,855,126,product net
318,1877,838,1896,855,66],product net
319,210,869,347,886,9.56E+12,description
320,53,900,71,916,17,
321,170,896,205,927,=|,
322,209,901,261,918,CLICK,description
323,268,901,352,920,X5(SUPER,description
324,360,901,412,918,CLICK,description
325,419,901,492,920,B/PEN)4,description
326,500,901,584,918,PCS-ASST,description
327,591,901,610,918,CL,description
328,760,897,821,927,UNIT/1,
329,897,900,921,917,10,quantity
330,928,900,959,917,0,quantity
331,1036,900,1045,917,0,quantity
332,1106,900,1119,917,2,product price
333,1127,900,1168,917,3300,product price
334,1309,900,1371,917,2.59,
335,1454,900,1467,917,2,
336,1476,900,1516,917,3300,
337,1614,900,1638,917,23,
338,1647,900,1665,917,30,
339,1716,901,1729,918,0,
340,1737,901,1757,918,0,
341,1845,901,1869,918,23,product net
342,1877,901,1896,918,30),product net
343,209,932,347,949,9.56E+12,description
344,355,932,447,952,/(142594),description
345,53,963,72,980,18,
346,187,959,204,991,|,
347,209,964,261,981,CLICK,description
348,268,965,287,981,X5,description
349,297,964,412,984,(SUPERCLICK,description
350,419,964,479,984,B/PEN),description
351,489,964,583,981,4PCS-BLUE,description
352,760,964,810,981,UNIT/,
353,897,963,921,980,20,quantity
354,928,963,959,980,0,quantity
355,1036,963,1045,980,0,quantity
356,1106,963,1119,980,2,product price
357,1127,963,1168,980,3300,product price
358,1309,963,1371,980,2.59,product price
359,1454,963,1467,980,2,
360,1476,963,1516,980,3300,
361,1613,963,1638,980,46,
362,1646,963,1665,980,60,
363,1716,964,1757,981,0,
364,1844,964,1869,981,46,product net
365,1877,964,1896,981,60),product net
366,209,995,346,1012,9.56E+12,description
367,355,995,447,1014,/(142593),description
368,53,1026,72,1043,19,
369,92,1027,165,1044,|0052028,
370,188,1022,205,1053,|,
371,209,1027,261,1044,CLICK,description
372,268,1027,406,1046,X5(SUPERCLICK,description
373,413,1027,474,1046,B/PEN),description
374,483,1027,589,1044,4PCS-BLACK,description
375,760,1023,821,1053,UNIT/1,
376,897,1026,921,1043,"10,",quantity
377,928,1026,959,1043,0,quantity
378,1036,1026,1045,1043,0,quantity
379,1106,1026,1119,1043,2,product price
380,1127,1026,1168,1043,3300,product price
381,1309,1026,1371,1043,2.59,
382,1454,1026,1467,1043,2,
383,1476,1026,1516,1043,3300,
384,1614,1026,1638,1043,23,
385,1646,1026,1665,1043,30,
386,1716,1027,1729,1044,0,
387,1737,1027,1757,1044,0,
388,1845,1027,1869,1044,23,product net
389,1877,1027,1896,1044,30),product net
390,209,1058,347,1075,9.56E+12,description
391,355,1058,447,1077,/(142595),description
392,53,1089,72,1106,20,
393,92,1090,165,1107,|0051999,
394,187,1085,204,1117,|,
395,209,1090,261,1107,CLICK,description
396,268,1091,287,1107,X7,description
397,297,1090,358,1110,(CLICK,description
398,365,1090,449,1110,B/PEN)-4,description
399,457,1090,486,1107,PCS,description
400,493,1090,536,1107,ASST,description
401,760,1090,810,1107,UNIT/,
402,897,1089,921,1106,10,quantity
403,928,1089,959,1106,0,quantity
404,1036,1089,1045,1106,0,quantity
405,1106,1089,1119,1106,2,product price
406,1127,1089,1168,1106,3300,product price
407,1309,1089,1371,1106,2.59,
408,1454,1089,1467,1106,2,
409,1476,1089,1516,1106,3300,
410,1614,1089,1638,1106,23,
411,1647,1089,1665,1106,30,
412,1716,1090,1757,1107,0,
413,1845,1090,1869,1107,23,product net
414,1877,1090,1896,1107,30,product net
415,209,1121,346,1138,9.56E+12,description
416,355,1121,447,1140,/(142254),description
417,48,1191,81,1204,YOUR,note
418,87,1191,155,1204,DELIVERY,note
419,160,1191,192,1204,WILL,note
420,199,1191,224,1204,NOT,note
421,229,1191,244,1204,BE,note
422,250,1191,318,1204,ACCEPTED,note
423,325,1191,339,1204,IF,note
424,348,1194,350,1204,:,note
425,1433,1191,1485,1208,TOTAL,billing info
426,1493,1191,1513,1207,RM,billing info
427,1607,1191,1641,1207,799,billing info
428,1650,1191,1669,1207,36,billing info
429,1722,1191,1736,1207,0,billing info
430,1744,1191,1763,1207,0,billing info
431,1835,1191,1870,1207,799,billing info
432,1879,1191,1897,1207,36,billing info
433,49,1216,59,1229,1,note
434,70,1216,137,1229,Purchase,note
435,143,1216,183,1229,order,note
436,191,1216,240,1229,number,note
437,248,1215,261,1229,is,note
438,268,1216,292,1229,not,note
439,298,1216,348,1232,quoted,note
440,354,1218,369,1229,on,note
441,376,1215,443,1232,delivery,note
442,442,1211,489,1236,order,note
443,490,1211,559,1236,/Invoice,note
444,49,1241,55,1254,2,note
445,70,1240,127,1254,Deliver,note
446,135,1241,175,1254,after,note
447,182,1240,283,1254,cancellation,note
448,290,1241,322,1254,date,note
449,1420,1232,1461,1275,Gam,note
450,1611,1231,1661,1264,Amount,note
451,1830,1235,1855,1249,Tax,note
452,49,1266,59,1279,3,note
453,70,1265,137,1282,Delivery,note
454,143,1266,175,1279,does,note
455,182,1266,205,1279,not,note
456,212,1266,262,1282,comply,note
457,268,1266,283,1279,to,note
458,290,1266,357,1282,purchase,note
459,363,1266,403,1279,order,note
460,410,1265,477,1282,quantity,note
461,48,1291,59,1305,"4,",note
462,70,1291,128,1307,Payment,note
463,135,1291,210,1307,according,note
464,217,1292,232,1305,to,note
465,238,1291,305,1307,purchase,note
466,311,1291,358,1306,"order,",note
467,367,1294,416,1305,excess,note
468,423,1291,490,1307,quantity,note
469,496,1291,572,1305,delivered,note
470,578,1291,610,1304,will,note
471,617,1291,640,1305,not,note
472,647,1291,662,1305,be,note
473,669,1291,701,1307,paid,note
474,49,1316,59,1330,5,note
475,70,1316,137,1332,Delivery,note
476,143,1316,253,1330,order/Invoice,note
477,259,1316,292,1330,must,note
478,298,1312,348,1339,attach,note
479,353,1312,385,1339,with,note
480,393,1316,460,1332,purchase,note
481,466,1316,507,1330,order,note
482,49,1366,133,1392,STATIONERY,note
483,574,1375,598,1388,TAN,note
484,604,1375,637,1389,MING,note
485,644,1375,666,1388,PEL,note
486,49,1407,98,1421,ISSUED,note
487,104,1407,120,1420,BY,note
488,574,1407,641,1421,APPROVED,note
489,648,1407,663,1420,BY,note
490,1101,1407,1167,1421,SUPPLIER,note
491,1174,1407,1206,1420,NAME,note
492,48,1438,80,1451,DATE,invoice details
493,83,1433,97,1458,:,invoice details
494,107,1437,191,1451,3/12/2020,invoice details
495,209,1438,276,1454,Thursday,invoice details
496,574,1438,606,1451,DATE,invoice details
497,609,1433,623,1458,:,invoice details
498,633,1437,717,1451,3/12/2020,invoice details
499,749,1438,817,1454,?hursday,invoice details
500,1100,1433,1132,1458,DATE,invoice details
501,1290,1438,1329,1451,NAME:,note
502,48,1480,76,1492,This,note
503,83,1483,95,1492,is,note
504,101,1483,107,1492,a,note
505,113,1480,156,1494,system,note
506,161,1481,228,1494,generated,note
507,233,1480,297,1493,"document,",note
508,305,1480,318,1492,No,note
509,324,1480,390,1494,signature,note
510,397,1483,409,1492,is,note
511,415,1480,473,1494,required.,note
514,1977,461,1978,1265,100000,note
