Unnamed: 0,xmin,ymin,xmax,ymax,Object,labels
137,663,757,699,768,DP,
138,711,760,714,768,:,
139,726,757,900,768,DEPENDANT,
140,924,757,979,769,|New,
141,988,757,1125,772,Application,
142,1203,757,1233,768,24,
143,1316,757,1451,769,JL1171031,
144,1520,753,1631,776,Pakistani,
145,1707,756,1744,769,SR,
146,1847,757,1932,769,500,product net
147,462,766,546,798,HARIS,
148,745,776,817,788,PASS,
149,130,799,144,811,3,
150,170,799,351,811,|41882-663393,
151,418,798,506,811,Ahmed,
152,517,798,588,814,Saigqa,
153,663,798,699,810,DP,
154,711,802,714,810,:,
155,726,798,900,810,DEPENDANT,
156,972,788,1078,821,Renewal,
157,1205,799,1232,810,12,
158,1311,788,1461,821,AQ3996892,
159,1520,788,1631,821,Pakistani,
160,1707,798,1744,811,SR,
161,1847,799,1932,811,500,product net
162,745,818,817,830,PASS,
163,969,818,1079,834,Approval,
164,130,841,144,852,4,
165,170,841,352,853,|41882-663392,
166,409,841,497,853,Ahmed,
167,509,841,597,853,Hannia,
168,663,841,699,852,DP,
169,711,844,714,852,:,
170,726,841,900,852,DEPENDANT,
171,972,837,1078,860,Renewal,
172,1205,841,1233,852,12,
173,1316,840,1453,853,SJ1166201,
174,1520,837,1631,860,Pakistani,
175,1707,840,1744,853,SR,
176,1848,841,1932,853,500,product net
177,745,860,817,872,PASS,
178,969,860,1079,877,Approval,
179,130,883,144,895,5,
180,170,883,347,895,|41882-663391|,
181,382,882,466,895,Nawaz,
182,477,882,624,895,Muhammad,
183,630,872,657,904,|,
184,663,882,699,894,DP,
185,711,886,714,894,:,
186,726,882,900,894,DEPENDANT,
187,972,872,1078,904,Renewal,
188,1205,883,1231,894,12,
189,1315,882,1455,895,FE9617561,
190,1520,872,1631,904,Pakistani,
191,1707,882,1744,895,SR,
192,1847,883,1932,895,500,product net
193,462,892,545,924,Mahad,
194,745,902,817,914,PASS,
195,969,902,1079,919,Approval,
196,1602,914,1756,946,SUBTOTAL,billing info
197,1823,924,1932,936,"4,000.00",billing info
198,1823,970,1932,984,"4,000.00",billing info
199,113,1010,250,1021,PAYMENT,note
200,260,1009,388,1022,DETAILS:,note
201,175,1040,296,1052,METHOD,note
202,306,1040,344,1052,OF,note
203,355,1040,492,1052,PAYMENT,note
204,620,1040,700,1052,BANK,note
205,710,1040,791,1052,NAME,note
206,1043,1030,1166,1062,NUMBER,note
207,1449,1040,1524,1052,DATE,note
208,1679,1040,1803,1052,AMOUNT,note
209,1813,1040,1874,1057,(RM),note
210,308,1063,360,1074,EPX,note
211,915,1052,1293,1085,MDX00000000000000073059,note
212,1417,1053,1556,1085,19/07/2018,note
213,1823,1063,1932,1077,"4,000.00",note
215,104,1098,229,1113,Malaysian,note
216,241,1098,334,1113,Ringgit:,note
217,346,1098,423,1110,FOUR,note
218,433,1098,591,1110,THOUSAND,note
219,602,1098,677,1110,ONLY,note
220,99,1132,165,1161,?Tax,note
221,164,1132,240,1161,Gode,note
222,104,1156,141,1168,SR,note
223,153,1166,156,1168,:,note
224,167,1156,355,1168,Standard-rated,note
225,365,1156,468,1171,supplies,note
226,477,1156,526,1168,with,note
227,537,1156,576,1168,O%,note
228,586,1156,643,1168,GST,note
229,653,1156,760,1171,charged.,note
232,71,1214,155,1226,Please,note
233,166,1214,230,1226,Note:,note
234,69,1233,121,1245,This,note
235,132,1233,216,1248,receipt,note
236,226,1233,244,1245,is,note
237,254,1234,372,1248,computer,note
238,381,1233,507,1248,generated,note
239,518,1233,562,1245,and,note
240,574,1236,602,1245,no,note
241,613,1233,728,1248,signature,note
242,739,1233,757,1245,is,note
243,768,1233,876,1248,required.,note
244,69,1253,121,1265,This,note
245,132,1253,216,1268,receipt,note
246,226,1256,243,1265,is,note
247,254,1253,304,1268,only,note
248,314,1253,370,1265,valid,note
249,381,1253,470,1268,subject,note
250,479,1253,501,1265,to,note
251,511,1253,571,1265,bank,note
252,581,1253,703,1265,clearance,note
253,713,1253,735,1265,of,note
254,744,1253,782,1265,the,note
255,793,1253,900,1268,payment,note
256,910,1253,985,1265,made.,note
