Unnamed: 0,xmin,ymin,xmax,ymax,Object,labels
293,1845,712,1869,729,25,product net
294,1877,712,1896,729,90,product net
295,209,743,347,760,9.56E+12,description
296,53,774,71,791,15,
297,92,775,165,792,|0298517,
298,188,770,205,801,|,
299,209,775,250,792,GRIP,description
300,257,775,267,791,X,description
301,274,775,304,792,BUY,description
302,312,775,319,792,3,description
303,328,775,368,791,FREE,description
304,377,775,384,791,1,description
305,392,784,398,786,-,description
306,409,775,492,792,1BLU3BLK,description
307,500,775,513,792,0,description
308,521,775,529,791,7,description
309,538,775,599,792,540897,description
310,760,775,789,792,U/L,
311,907,774,959,791,0,quantity
312,1036,774,1045,791,0,quantity
313,1106,774,1119,791,2,product price
314,1127,774,1168,791,5900,product price
315,1309,774,1323,791,0,
316,1330,774,1371,791,0,
317,1454,774,1467,791,2,
318,1476,774,1516,791,5900,
319,1614,774,1665,791,25.9,
320,1716,775,1757,792,0,
321,1845,775,1869,792,25,product net
322,1877,775,1896,792,90,product net
323,209,806,346,823,9.56E+12,description
324,355,806,447,825,/(540897),description
325,53,837,72,854,16,
326,92,838,165,855,|0298518,
327,187,833,204,865,|,
328,209,838,250,855,GRIP,description
329,257,839,267,855,X,description
330,274,839,304,855,BUY,description
331,312,838,319,855,3,description
332,328,839,368,855,FREE,description
333,377,838,384,855,1,description
334,392,847,398,849,-,description
335,409,838,535,855,2BLUIBLK1RED,description
336,542,838,556,855,0,description
337,564,839,573,855,7,description
338,581,838,642,855,540898,description
339,760,838,778,855,U/,
340,907,837,921,854,0,quantity
341,928,837,959,854,0,quantity
342,1036,837,1045,854,0,quantity
343,1106,837,1168,854,2.59,product price
344,1309,837,1323,854,0,
345,1330,837,1371,854,0,
346,1454,837,1467,854,2,
347,1476,837,1516,854,5900,
348,1614,837,1665,854,25.9,
349,1716,838,1757,855,0,
350,1845,838,1869,855,25,product net
351,1877,838,1896,855,90,product net
352,210,869,346,886,9.56E+12,description
353,355,869,362,886,/,description
354,363,869,447,888,-540898,description
355,53,900,71,916,17,
356,92,901,165,918,|0300586,
357,188,896,205,927,|,
358,209,901,229,917,RX,description
359,236,901,266,918,GEL,description
360,274,901,314,918,B5F1,description
361,323,910,328,912,-,description
362,339,901,346,918,3,description
363,355,901,384,918,BLU,description
364,393,901,400,918,3,description
365,408,901,438,917,BLK,description
366,446,901,459,918,0,description
367,468,901,475,918,5,description
368,485,901,565,920,-540887,description
369,760,901,789,918,U/L,
370,897,900,921,917,10,quantity
371,928,900,959,917,0,quantity
372,1036,900,1045,917,0,quantity
373,1106,900,1119,917,5,product price
374,1127,900,1168,917,3600,product price
375,1309,900,1323,917,0,
376,1330,900,1371,917,0,
377,1454,900,1467,917,5,
378,1476,900,1516,917,3600,
379,1614,900,1638,917,53,
380,1646,900,1665,917,60,
381,1716,901,1729,918,0,
382,1737,901,1757,918,0,
383,1845,901,1869,918,53,product net
384,1877,901,1896,918,60},product net
385,209,932,347,949,9.56E+12,
386,355,932,447,952,/(540887),description
387,53,963,72,980,18,
388,92,964,165,981,|0300587,
389,187,959,204,991,|,
390,209,965,229,981,RX,description
391,236,964,266,981,GEL,description
392,274,964,314,981,BSF1,description
393,323,973,328,975,-,description
394,339,964,346,981,3,description
395,355,965,385,981,BLK,description
396,393,964,400,981,2,description
397,408,964,453,981,BLU1,description
398,461,965,492,981,RED,description
399,500,964,513,981,0,description
400,522,965,529,981,5,description
401,539,964,619,984,-540888,description
402,760,964,778,981,U/,
403,907,963,921,980,0,quantity
404,928,963,959,980,0,quantity
405,1036,963,1045,980,0,quantity
406,1106,963,1119,980,5,product price
407,1127,963,1168,980,3600,product price
408,1309,963,1323,980,0,
409,1330,963,1371,980,0,
410,1454,963,1467,980,5,
411,1476,963,1516,980,3600,
412,1614,963,1638,980,53,
413,1646,963,1665,980,60,
414,1716,964,1757,981,0,
415,1845,964,1869,981,53,product net
416,1877,964,1896,981,60,product net
417,209,995,347,1012,9.56E+12,description
418,355,995,447,1014,/(540888),description
419,53,1026,72,1043,19,
420,92,1027,165,1044,|0300588,
421,183,1022,205,1053,|,
422,209,1027,229,1043,RX,description
423,236,1027,266,1044,GEL,description
424,274,1027,314,1044,BSF1,description
425,323,1036,328,1038,-,description
426,339,1027,346,1044,3,description
427,355,1027,385,1043,BLK,description
428,393,1027,400,1043,2,description
429,408,1027,438,1044,BLU,description
430,446,1027,454,1043,1,description
431,461,1027,492,1043,RED,description
432,500,1027,513,1044,0,description
433,521,1027,529,1043,7,description
434,539,1027,619,1046,-540889,description
435,760,1027,789,1044,U/L,
436,897,1026,921,1043,"10,",quantity
437,928,1026,959,1043,0,quantity
438,1036,1026,1045,1043,0,quantity
439,1106,1026,1119,1043,5,product price
440,1127,1026,1168,1043,3600,product price
441,1309,1026,1323,1043,0,
442,1330,1026,1371,1043,0,
443,1454,1026,1467,1043,5,
444,1476,1026,1516,1043,3600,
445,1614,1026,1638,1043,53,
446,1646,1026,1665,1043,60,
447,1716,1027,1729,1044,0,
448,1737,1027,1757,1044,0,
449,1845,1027,1869,1044,53,product net
450,1877,1027,1896,1044,60},product net
451,209,1058,347,1075,9.56E+12,description
452,355,1058,447,1077,/(540889),description
453,53,1089,72,1106,20,
454,92,1090,165,1107,|0300589,
455,187,1085,204,1117,|,
456,210,1090,229,1107,FC,description
457,236,1090,299,1107,POSTER,description
458,306,1090,379,1107,COLOURS,description
459,387,1090,416,1107,125,description
460,426,1090,506,1110,-171012,description
461,760,1090,778,1107,U/,
462,907,1089,921,1106,0,quantity
463,928,1089,959,1106,0,quantity
464,1036,1089,1045,1106,0,quantity
465,1095,1089,1119,1106,11,product price
466,1127,1089,1168,1106,8400,product price
467,1309,1089,1323,1106,0,
468,1330,1089,1371,1106,0,
469,1444,1089,1467,1106,11,
470,1475,1089,1516,1106,8400,
471,1604,1089,1638,1106,118,
472,1646,1089,1665,1106,40,
473,1716,1090,1757,1107,0,
474,1834,1090,1869,1107,118,product net
475,1876,1090,1896,1107,40},product net
476,209,1121,347,1138,9.56E+12,description
477,355,1121,447,1140,/(171012),description
478,48,1191,81,1204,YOUR,note
479,78,1183,154,1215,DELIVERY,note
480,160,1191,191,1204,WILL,note
481,190,1183,223,1215,NOT,note
482,229,1191,242,1204,BE,note
483,250,1191,318,1204,ACCEPTED,note
484,325,1191,339,1204,IF,note
485,348,1194,350,1204,:,note
486,1433,1191,1485,1208,TOTAL,billing info
487,1493,1191,1513,1207,RM,billing info
488,1606,1191,1641,1207,817,billing info
489,1650,1191,1668,1207,75,billing info
490,1722,1191,1736,1207,0,billing info
491,1744,1191,1763,1207,0,billing info
492,1835,1191,1897,1207,817.75,billing info
493,49,1216,59,1229,1,note
494,70,1216,137,1229,Purchase,note
495,143,1216,183,1229,order,note
496,191,1216,240,1229,number,note
497,248,1215,261,1229,is,note
498,268,1216,292,1229,not,note
499,298,1216,348,1232,quoted,note
500,354,1218,369,1229,on,note
501,376,1215,443,1232,delivery,note
502,442,1211,489,1236,order,note
503,490,1211,559,1236,/Invoice,note
504,49,1241,55,1254,2,note
505,70,1240,127,1254,Deliver,note
506,135,1241,175,1254,after,note
507,182,1240,283,1254,cancellation,note
508,290,1241,322,1254,date,note
509,1420,1232,1461,1275,Gam,note
510,1611,1231,1661,1264,Amount,note
511,1830,1235,1855,1249,Tax,note
512,49,1266,59,1279,3,note
513,70,1265,137,1282,Delivery,note
514,143,1266,175,1279,does,note
515,182,1266,205,1279,not,note
516,212,1266,262,1282,comply,note
517,268,1266,283,1279,to,note
518,290,1266,357,1282,purchase,note
519,363,1266,403,1279,order,note
520,410,1265,477,1282,quantity,note
521,48,1291,59,1305,"4,",note
522,70,1291,128,1307,Payment,note
523,135,1291,210,1307,according,note
524,217,1292,232,1305,to,note
525,238,1291,305,1307,purchase,note
526,311,1291,358,1306,"order,",note
527,367,1294,416,1305,excess,note
528,423,1291,490,1307,quantity,note
529,496,1291,572,1305,delivered,note
530,578,1291,610,1304,will,note
531,617,1291,640,1305,not,note
532,647,1291,662,1305,be,note
533,669,1291,701,1307,paid,note
534,49,1316,59,1330,5,note
535,70,1316,137,1332,Delivery,note
536,143,1316,253,1330,order/Invoice,note
537,259,1316,292,1330,must,note
538,298,1312,348,1339,attach,note
539,353,1312,385,1339,with,note
540,393,1316,460,1332,purchase,note
541,466,1316,507,1330,order,note
542,49,1366,133,1392,STATIONERY,note
543,574,1375,598,1388,TAN,note
544,604,1375,637,1389,MING,note
545,644,1375,666,1388,PEL,note
546,49,1407,98,1421,ISSUED,note
547,104,1407,120,1420,BY,note
548,574,1407,641,1421,APPROVED,note
549,648,1407,663,1420,BY,note
550,1101,1407,1167,1421,SUPPLIER,note
551,1174,1407,1206,1420,NAME,note
552,48,1438,80,1451,DATE,invoice details
553,83,1433,97,1458,:,invoice details
554,107,1437,191,1451,3/12/2020,invoice details
555,209,1438,276,1454,Thursday,invoice details
556,574,1438,606,1451,DATE,invoice details
557,609,1433,623,1458,:,invoice details
558,633,1437,717,1451,3/12/2020,invoice details
559,749,1438,817,1454,?hursday,invoice details
560,1100,1433,1132,1458,DATE,invoice details
561,1290,1438,1329,1451,NAME:,note
562,48,1480,76,1492,This,note
563,83,1483,95,1492,is,note
564,101,1483,107,1492,a,note
565,113,1480,156,1494,system,note
566,161,1481,228,1494,generated,note
567,233,1480,297,1493,"document,",note
568,305,1480,318,1492,No,note
569,324,1480,390,1494,signature,note
570,397,1483,409,1492,is,note
571,415,1480,473,1494,required.,note
574,1977,461,1978,1265,100000,note
