Unnamed: 0,xmin,ymin,xmax,ymax,Object,labels
66,1496,284,1577,311,only:,note
68,80,335,117,347,Tel,shipping address
69,238,334,396,346,03-80246363,shipping address
70,507,334,556,346,Fax:,shipping address
71,575,334,734,346,03-80247886,shipping address
72,988,359,1129,373,Delivery,invoice details
73,1151,360,1218,370,Date,invoice details
74,1245,362,1250,370,:,invoice details
75,1297,358,1472,371,29/08/2020,invoice details
76,80,399,194,410,REMARK,invoice details
77,148,436,198,448,Item,
78,209,436,270,448,Code,
79,416,436,467,448,Item,
80,479,435,614,451,Description,description
81,1142,435,1229,451,Imprint,
82,1351,435,1421,448,Order,quantity
83,1429,436,1472,451,Oty,quantity
84,1526,435,1577,448,Unit,product price
85,1585,436,1640,448,Cost,product price
86,1739,435,1799,448,Total,product net
87,1810,436,1864,448,Cost,product net
88,146,472,220,484,60,
89,414,472,533,484,90000060,
90,543,472,605,484,UHU,description
91,615,472,678,484,STIC,description
92,688,472,783,484,WHITE,description
93,793,472,877,484,8.2GM,description
94,1140,468,1296,491,UNKNOWN,
95,1468,472,1497,484,24,quantity
96,1610,472,1661,484,2.64,product price
97,1825,472,1891,484,63.36,product net
98,80,504,94,516,2,
99,146,504,219,516,65,
100,414,504,532,516,90000065,
101,542,504,606,516,UHU,description
102,615,504,678,516,STIC,description
103,687,504,783,516,WHITE,description
104,792,504,841,516,21G,description
105,852,511,860,512,-,description
106,869,504,965,516,LOOSE,description
107,1139,500,1297,523,UNKNOWN,
108,1468,504,1497,516,24,quantity
109,1610,504,1661,516,5.22,product price
110,1811,504,1889,516,125.28,product net
111,81,536,93,548,3,
112,146,536,272,548,000651PB,
113,414,536,532,548,91000065,
114,543,536,605,548,UHU,description
115,615,536,678,548,STIC,description
116,688,536,783,548,WHITE,description
117,792,536,843,548,21G,description
118,852,543,860,544,-,description
119,869,536,945,548,POLY,description
120,955,536,1018,548,BAG,description
121,1141,532,1296,555,UNKNOWN,
122,1468,536,1497,548,24,quantity
123,1610,536,1661,548,5.52,product price
124,1811,536,1889,548,132.48,product net
125,80,568,94,580,4,
126,147,568,234,580,115833,
127,414,568,537,580,COLOUR,description
128,545,568,649,580,PENCIL,description
129,658,568,784,580,TRI-GRIP,description
130,796,568,822,580,12,description
131,830,568,851,580,X,description
132,860,568,942,580,LONG,description
133,1139,564,1297,587,UNKNOWN,
134,1468,568,1497,580,24,quantity
135,1610,568,1661,580,5.1,product price
136,1811,568,1890,580,122.4,product net
137,80,600,92,612,5,
138,147,599,235,612,115876,
139,414,600,461,612,TRI,description
140,470,600,538,612,GRIP,description
141,546,600,669,612,COLOUR,description
142,678,600,782,612,PENCIL,description
143,790,600,838,612,48L,description
144,1141,596,1296,619,UNKNOWN,
145,1470,599,1497,612,12,quantity
146,1594,600,1660,612,20.1,product price
147,1809,600,1890,612,241.2,product net
148,83,628,90,651,eo,
149,147,632,234,644,115878,
150,414,632,515,644,JUMBO,description
151,524,632,647,644,COLOUR,description
152,655,632,759,644,PENCIL,description
153,768,632,815,644,24L,description
154,1141,628,1296,651,UNKNOWN,
155,1470,632,1497,644,12,quantity
156,1596,632,1659,644,19.75,product price
157,1808,632,1890,644,237.02,product net
158,80,664,93,676,7,
159,147,664,235,676,115890,
160,414,664,536,676,CLASSIC,description
161,545,664,649,676,PENCIL,description
162,661,664,705,676,12L,description
163,714,664,745,676,IN,description
164,755,664,824,676,SLIM,description
165,833,664,917,676,FLEXI,description
166,926,664,1002,676,CASE,description
167,1139,660,1297,683,UNKNOWN,
168,1470,664,1497,676,12,quantity
169,1610,664,1661,676,9,product price
170,1811,664,1890,676,108,product net
171,81,696,93,708,8,
172,147,696,235,708,115896,
173,414,696,536,708,CLASSIC,description
174,545,696,649,708,PENCIL,description
175,659,696,705,708,24L,description
176,714,696,744,708,IN,description
177,755,696,824,708,SLIM,description
178,833,696,917,708,FLEXI,description
179,926,696,1002,708,CASE,description
180,1141,692,1296,715,UNKNOWN,
181,1470,696,1497,708,12,quantity
182,1596,696,1660,708,16.74,product price
183,1809,696,1889,708,200.88,product net
184,80,728,93,740,9,
185,147,724,234,747,115898,
186,414,728,449,740,FC,description
187,459,728,581,740,COLOUR,description
188,589,728,694,740,PENCIL,description
189,704,728,750,740,36L,description
190,759,728,880,740,CLASSIC,description
191,891,728,961,740,SLIM,description
192,969,728,1054,740,FLEXI,description
193,1062,728,1132,740,CASE,description
194,1140,728,1297,740,UNKNOWN,
195,1470,728,1497,740,12,quantity
196,1594,728,1660,740,24.3,product price
197,1808,728,1890,740,291.6,product net
198,84,760,109,772,10,
199,148,755,235,779,115899,
200,414,760,449,772,FC,description
201,459,760,581,772,COLOUR,description
202,590,760,694,772,PENCIL,description
203,703,760,750,772,48L,description
204,759,760,880,772,CLASSIC,description
205,891,760,961,772,SLIM,description
206,970,760,1053,772,FLEXI,description
207,1062,760,1132,772,CASF,description
208,1141,760,1296,772,UNKNOWN,
209,1470,759,1497,772,12,quantity
210,1594,760,1660,772,S130,product price
211,1809,760,1890,772,378,product net
212,83,792,106,804,1d.,
213,147,792,235,804,117166,
214,414,792,545,804,CASTELL,description
215,554,792,613,804,9000,description
216,621,792,680,804,ART,description
217,690,792,742,804,SET,description
218,1141,788,1296,811,UNKNOWN,
219,1468,792,1497,804,24,quantity
220,1596,792,1660,804,16.2,product price
221,1809,792,1890,804,388.8,product net
222,83,824,108,836,12,
223,147,824,235,836,121226,
224,414,824,644,836,WATERCOLOUR,description
225,653,824,710,836,GEL,description
226,719,824,843,836,PASTELS,description
227,854,824,889,836,-11,description
228,901,824,1039,836,COLOURS,description
229,1139,820,1297,843,UNKNOWN,
230,1470,824,1497,836,10,quantity
231,1596,824,1660,836,14.66,product price
232,1811,824,1889,836,146.58,product net
233,83,856,107,868,13,
234,147,856,234,868,124533,
235,415,856,507,868,SUPER,description
236,515,856,658,868,POLYMER,description
237,666,856,745,868,LEAD,description
238,754,856,789,868,0.5,description
239,800,856,870,868,2XPB,description
240,1141,852,1296,875,UNKNOWN,
241,1470,856,1497,868,10,quantity
242,1613,856,1660,868,1.98,product price
243,1828,856,1891,868,19.8,product net
244,83,888,108,900,14,
245,147,888,234,900,124733,
246,415,888,507,900,SUPER,description
247,515,888,658,900,POLYMER,description
248,666,888,745,900,LEAD,description
249,754,888,790,900,0.7,description
250,800,888,870,900,2XPB,description
251,1140,884,1297,907,UNKNOWN,
252,1470,888,1497,900,10,quantity
253,1613,888,1660,900,1.98,product price
254,1827,888,1891,900,19.8,product net
255,85,920,107,932,1s,
256,150,915,231,939,130001,
257,415,920,513,932,SHARK,description
258,525,920,608,932,MECH,description
259,619,920,693,932,PENCIL,description
260,707,920,844,932,0.5X1IBC,description
261,1141,920,1296,932,UNKNOWN,
262,1473,919,1497,932,10,quantity
263,1610,920,1661,932,3.12,product price
264,1825,920,1848,932,31,product net
265,1877,920,1891,932,O,product net
266,83,952,109,964,16,
267,147,948,234,971,130002,
268,415,952,516,964,SHARK,description
269,523,952,610,964,MECH,description
270,618,952,722,964,PENCIL,description
271,731,952,844,964,0.7X1BC,description
272,1141,948,1296,971,UNKNOWN,
273,1470,952,1497,964,10,quantity
274,1610,952,1661,964,3.12,product price
275,1825,952,1874,964,31.2,product net
276,83,984,108,996,17,
277,147,980,234,1003,130003,
278,414,984,531,996,BUBBLE,description
279,540,984,626,996,MECH,description
280,635,984,739,996,PENCIL,description
281,748,984,861,996,0.5X1BC,description
282,1139,980,1297,1003,UNKNOWN,
283,1470,984,1497,996,10,quantity
284,1610,984,1661,996,3.12,product price
285,1826,984,1891,996,31.2,product net
286,83,1016,108,1028,18,
287,147,1012,235,1035,130004,
288,414,1016,531,1028,BUBBLE,description
289,540,1016,626,1028,MECH,description
290,635,1016,739,1028,PENCIL,description
291,748,1016,861,1028,0.7X1IBC,description
292,1141,1012,1296,1035,UNKNOWN,
293,1470,1016,1497,1028,10,quantity
294,1610,1016,1661,1028,3.12,product price
295,1825,1016,1891,1028,31.2,product net
296,83,1048,108,1060,19,
297,147,1044,234,1067,130008,
298,414,1048,471,1060,THE,description
299,480,1048,582,1060,OCEAN,description
300,592,1048,644,1060,SET,description
301,1140,1044,1296,1067,UNKNOWN,
302,1470,1048,1497,1060,10,quantity
303,1610,1048,1661,1060,7.2,product price
304,1825,1048,1891,1060,72,product net
305,81,1080,109,1092,20,
306,150,1079,235,1092,132306,
307,414,1080,542,1092,GENERAL,description
308,549,1080,656,1092,PENCIL,description
309,663,1080,778,1092,1323-2B,description
310,790,1080,807,1091,X,description
311,818,1080,831,1092,6,description
312,841,1080,896,1092,FOC,description
313,908,1080,1018,1092,ERASER,description
314,1029,1080,1087,1092,CAP,description
315,1096,1080,1116,1092,&,description
316,1127,1080,1132,1092,?,description
317,1141,1080,1296,1092,UNKNOWN,
318,1469,1079,1497,1092,24,quantity
319,1610,1080,1661,1092,3.3,product price
320,1825,1080,1891,1092,79.2,product net
321,80,1112,106,1124,21,
322,147,1108,234,1131,132312,
323,414,1112,550,1124,G-PENCIL,description
324,562,1112,661,1124,1323-2B,description
325,672,1112,775,1124,DIPPED,description
326,784,1112,845,1124,END,description
327,857,1112,904,1124,12x,description
328,1141,1108,1296,1131,UNKNOWN,
329,1468,1112,1497,1124,24,quantity
330,1610,1112,1661,1124,3.96,product price
331,1825,1112,1891,1124,95.04,product net
332,84,1140,112,1163,ee.,
333,150,1143,235,1156,133689,
334,414,1144,512,1156,Z-PENCIL,description
335,531,1144,643,1156,O.SMM,description
336,656,1144,688,1155,PB,description
337,699,1144,736,1156,OF,description
338,750,1144,753,1155,1,description
339,769,1144,802,1156,PC,description
340,1141,1144,1295,1156,UNKNOWN,
341,1473,1143,1497,1156,10,quantity
342,1610,1144,1661,1156,2.52,product price
343,1825,1144,1891,1156,25.2,product net
344,81,1176,107,1188,23,
345,147,1176,235,1188,133789,
346,414,1176,546,1188,Z-PENCIL,description
347,555,1176,645,1188,O.7MM,description
348,654,1176,688,1188,PB,description
349,699,1176,736,1188,OF,description
350,748,1176,756,1188,1,description
351,767,1176,802,1188,PC,description
352,1141,1172,1296,1195,UNKNOWN,
353,1468,1176,1497,1188,20,quantity
354,1610,1176,1661,1188,2.32,product price
355,1825,1176,1891,1188,50.4,product net
356,80,1208,109,1220,24,
357,147,1204,234,1227,134001,
358,414,1208,530,1220,NEEDLE,description
359,539,1208,606,1220,GRIP,description
360,614,1208,701,1220,MECH,description
361,709,1208,813,1220,PENCIL,description
362,823,1208,875,1220,SET,description
363,884,1208,939,1222,-0.5,description
364,1140,1204,1296,1228,UNKNOWN,
365,1468,1208,1497,1220,20,quantity
366,1610,1208,1661,1220,2.64,product price
367,1825,1208,1891,1220,52.8,product net
368,81,1240,107,1252,25,
369,150,1235,231,1259,134201,
370,416,1240,473,1252,ECO,description
371,483,1240,573,1252,MECH.,description
372,585,1240,687,1252,PENCIL,description
373,697,1240,782,1252,0.5MM,description
374,797,1240,868,1251,FREE,description
375,878,1240,955,1251,LEAD,description
376,1141,1240,1296,1252,UNKNOWN,
377,1469,1239,1497,1251,24,quantity
378,1610,1240,1661,1252,2.16,product price
379,1825,1240,1890,1252,51.84,product net
380,80,1272,109,1284,26,
381,147,1268,233,1291,134301,
382,414,1272,473,1284,ECO,description
383,481,1272,573,1284,MECH.,description
384,584,1272,688,1284,PENCIL,description
385,697,1272,786,1284,0.7MM,description
386,796,1272,868,1284,FREE,description
387,877,1272,955,1284,LEAD,description
388,1141,1268,1296,1291,UNKNOWN,
389,1468,1272,1497,1284,30,quantity
390,1610,1272,1661,1284,2.16,product price
391,1825,1272,1891,1284,64.8,product net
392,81,1304,108,1316,27,
393,150,1303,287,1316,1422044PB,
394,414,1304,501,1316,CLICK,description
395,514,1304,589,1315,BALI,description
396,600,1304,652,1315,PEN,description
397,662,1304,762,1316,0.7MM-,description
398,773,1304,844,1316,ASST,description
399,1141,1304,1295,1316,UNKNOWN,
400,1469,1303,1497,1316,20,quantity
401,1610,1304,1661,1316,2.22,product price
402,1824,1304,1891,1316,44.4,product net
403,81,1336,108,1348,28,
404,147,1335,287,1348,1422514PB,
405,414,1336,503,1348,CLICK,description
406,512,1336,589,1348,BALL,description
407,598,1336,653,1348,PEN,description
408,662,1336,762,1348,0.7MM-,description
409,771,1336,809,1348,BL,description
410,1141,1332,1296,1355,UNKNOWN,
411,1470,1336,1497,1348,10,quantity
412,1610,1336,1661,1348,2.22,product price
413,1825,1336,1891,1348,22.2,product net
414,80,1368,108,1380,29,
415,147,1364,287,1387,1422994PB,
416,414,1368,504,1380,CLICK,description
417,512,1368,589,1380,BALL,description
418,598,1368,653,1380,PEN,description
419,662,1368,762,1380,0.7MM-,description
420,771,1368,831,1380,BLK,description
421,1140,1364,1296,1387,UNKNOWN,
422,1470,1368,1497,1380,10,quantity
423,1610,1368,1661,1380,22,product price
424,1825,1368,1852,1380,zz,product net
425,81,1400,109,1412,30,
426,150,1399,289,1412,142504ASS,
427,415,1400,505,1412,SUPER,description
428,516,1400,602,1412,CLICK,description
429,615,1400,691,1411,BALI,description
430,701,1400,754,1411,PEN,description
431,764,1400,863,1412,0.5SMM-,description
432,874,1400,945,1412,ASST,description
433,1141,1400,1296,1412,UNKNOWN,
434,1468,1399,1497,1412,30,quantity
435,1610,1400,1661,1412,2.22,product price
436,1825,1400,1891,1412,66.6,product net
437,81,1432,106,1444,31,
438,147,1432,274,1444,142504BL,
439,415,1432,507,1444,SUPER,description
440,516,1432,605,1444,CLICK,description
441,613,1432,690,1444,BALL,description
442,699,1432,754,1444,PEN,description
443,764,1432,863,1444,0.5MM-,description
444,872,1432,910,1444,BL,description
445,1141,1428,1296,1451,UNKNOWN,
446,1470,1432,1497,1444,10,quantity
447,1610,1432,1661,1444,2.22,product price
448,1825,1432,1891,1444,22.2,product net
449,81,1464,108,1476,32,
450,150,1463,297,1476,142504BLK,
451,415,1464,505,1476,SUPER,description
452,516,1464,602,1476,CLICK,description
453,615,1464,691,1475,BALI.,description
454,701,1464,753,1475,PEN,description
455,764,1464,863,1476,0.5MM-,description
456,874,1464,930,1475,BLK,description
457,1141,1464,1295,1476,UNKNOWN,
458,1468,1463,1497,1476,30,quantity
459,1610,1464,1661,1476,2.22,product price
460,1825,1464,1891,1476,66.6,product net
