Unnamed: 0,xmin,ymin,xmax,ymax,Object,labels
275,307,775,336,791,PEN,description
276,344,775,357,792,0,description
277,366,775,373,792,5,description
278,382,775,421,792,3PCS,description
279,430,775,481,792,BLACK,description
280,491,775,571,794,-248902,description
281,760,775,789,792,U/L,
282,897,774,921,791,10,quantity
283,928,774,959,791,0,quantity
284,1036,774,1045,791,0,quantity
285,1106,774,1119,791,3,product price
286,1127,774,1168,791,2700,product price
287,1309,774,1323,791,0,
288,1330,774,1371,791,0,
289,1454,774,1467,791,3,
290,1476,774,1516,791,2700,
291,1614,774,1665,791,32.7,
292,1716,775,1757,792,0,
293,1845,775,1869,792,32,product net
294,1877,775,1896,792,70},product net
295,209,806,347,823,9.56E+12,description
296,355,806,447,825,/(248902),description
297,52,837,61,854,6,
298,92,838,165,855,(0300581,
299,186,833,203,865,|,
300,209,838,260,855,K-ONE,description
301,268,838,298,855,GEL,description
302,307,839,336,855,PEN,description
303,344,838,357,855,0,description
304,366,839,373,855,5,description
305,382,838,422,855,2BLU,description
306,430,838,471,855,1BLK,description
307,480,838,560,858,-248903,description
308,760,838,778,855,U/,
309,897,837,921,854,10,quantity
310,928,837,959,854,0,quantity
311,1036,837,1045,854,0,quantity
312,1106,837,1119,854,3,product price
313,1127,837,1168,854,2700,product price
314,1309,837,1323,854,0,
315,1330,837,1371,854,0,
316,1454,837,1467,854,3,
317,1476,837,1516,854,2700,
318,1614,837,1665,854,32.7,
319,1716,838,1757,855,0,
320,1845,838,1869,855,32,product net
321,1877,838,1896,855,70],product net
322,210,869,347,886,9.56E+12,description
323,355,869,362,886,/,description
324,363,869,447,888,-248903,description
325,53,900,61,916,7,
326,92,901,165,918,10300582,
327,188,896,205,927,|,
328,210,901,325,918,EXAMINATION,description
329,333,901,364,918,SET,description
330,373,901,452,920,-570883,description
331,760,901,789,918,U/L,
332,897,900,921,917,10,quantity
333,928,900,959,917,0,quantity
334,1036,900,1045,917,0,quantity
335,1105,900,1119,917,6,product price
336,1126,900,1168,917,4900,product price
337,1309,900,1323,917,0,
338,1330,900,1371,917,0,
339,1453,900,1467,917,6,
340,1475,900,1516,917,4900,
341,1614,900,1638,917,64,
342,1646,900,1665,917,90,
343,1716,901,1729,918,0,
344,1737,901,1757,918,0,
345,1844,901,1869,918,64,product net
346,1877,901,1896,918,90,product net
347,209,932,347,949,9.56E+12,description
348,355,932,447,952,/(570883),description
349,52,963,61,980,8,
350,92,964,165,981,300583,
351,184,959,206,991,|,
352,210,964,303,981,LADYBIRDS,description
353,311,964,353,981,GIFT,description
354,360,964,390,981,SET,description
355,399,964,479,984,-570882,description
356,760,964,778,981,U/,
357,908,963,921,980,5,quantity
358,928,963,959,980,0,quantity
359,1036,963,1045,980,0,quantity
360,1095,963,1119,980,16,product price
361,1126,963,1168,980,100,product price
362,1299,963,1323,980,16,
363,1331,963,1372,980,100,
364,1444,963,1467,980,16,
365,1475,963,1516,980,100,
366,1614,963,1665,980,80.05,
367,1716,964,1757,981,0,
368,1844,964,1869,981,80,product net
369,1876,964,1895,981,5,product net
370,209,995,346,1012,9.56E+12,description
371,355,995,447,1014,/(570882),description
372,52,1026,61,1043,9,
373,92,1027,166,1044,|0300584,
374,187,1022,204,1053,|,
375,210,1027,271,1044,ERASER,description
376,280,1027,319,1044,SIZE,description
377,327,1027,347,1044,48,description
378,355,1027,395,1044,10F2,description
379,405,1027,485,1047,-187047,description
380,760,1027,789,1044,U/L,
381,897,1026,921,1043,"10,",quantity
382,928,1026,959,1043,0,quantity
383,1036,1026,1045,1043,0,quantity
384,1106,1026,1119,1043,2,product price
385,1127,1026,1168,1043,6200,product price
386,1309,1026,1323,1043,0,
387,1330,1026,1371,1043,0,
388,1454,1026,1467,1043,2,
389,1475,1026,1516,1043,6200,
390,1614,1026,1638,1043,26,
391,1646,1026,1665,1043,20,
392,1716,1027,1729,1044,0,
393,1737,1027,1757,1044,0,
394,1845,1027,1869,1044,26,product net
395,1877,1027,1896,1044,20),product net
396,209,1058,347,1075,9.56E+12,description
397,355,1058,447,1077,/(187047),description
398,53,1089,72,1106,10,
399,92,1090,165,1107,|0300585,
400,187,1085,204,1117,|,
401,210,1090,229,1107,FC,description
402,235,1091,287,1107,VALUE,description
403,296,1090,369,1107,STARTER,description
404,376,1090,407,1107,SET,description
405,413,1090,427,1107,0,description
406,436,1091,443,1107,5,description
407,453,1090,533,1110,-570914,description
408,760,1090,778,1107,U/,
409,897,1089,921,1106,10,quantity
410,928,1089,959,1106,0,quantity
411,1036,1089,1045,1106,0,quantity
412,1106,1089,1119,1106,5,product price
413,1126,1089,1168,1106,600,product net
414,1309,1089,1323,1106,0,
415,1330,1089,1371,1106,0,
416,1454,1089,1467,1106,5,
417,1475,1089,1516,1106,600,
418,1614,1089,1638,1106,50,
419,1646,1089,1665,1106,60,
420,1716,1090,1757,1107,0,
421,1845,1090,1869,1107,50,product net
422,1877,1090,1896,1107,60},product net
423,209,1121,347,1138,9.56E+12,description
424,355,1121,447,1140,/(570914),description
440,48,1191,81,1204,YOUR,note
441,87,1191,155,1204,DELIVERY,note
442,160,1191,192,1204,WILL,note
443,199,1191,224,1204,NOT,note
444,229,1191,244,1204,BE,note
445,250,1191,318,1204,ACCEPTED,note
446,325,1191,339,1204,IF,note
447,348,1194,350,1204,:,note
448,49,1216,59,1229,1,note
449,70,1216,137,1229,Purchase,note
450,143,1216,183,1229,order,note
451,191,1216,240,1229,number,note
452,248,1215,261,1229,is,note
453,268,1216,292,1229,not,note
454,298,1216,348,1232,quoted,note
455,354,1218,369,1229,on,note
456,376,1215,443,1232,delivery,note
457,442,1211,489,1236,order,note
458,490,1211,559,1236,/Invoice,note
459,49,1241,55,1254,2,note
460,70,1240,127,1254,Deliver,note
461,135,1241,175,1254,after,note
462,182,1240,283,1254,cancellation,note
463,290,1241,322,1254,date,note
464,49,1266,59,1279,3,note
465,70,1265,137,1282,Delivery,note
466,143,1266,175,1279,does,note
467,182,1266,205,1279,not,note
468,212,1266,262,1282,comply,note
469,268,1266,283,1279,to,note
470,290,1266,357,1282,purchase,note
471,363,1266,403,1279,order,note
472,410,1265,477,1282,quantity,note
473,48,1291,59,1305,"4,",note
474,70,1291,128,1307,Payment,note
475,135,1291,210,1307,according,note
476,217,1292,232,1305,to,note
477,238,1291,305,1307,purchase,note
478,311,1291,358,1306,"order,",note
479,367,1294,416,1305,excess,note
480,423,1291,490,1307,quantity,note
481,496,1291,572,1305,delivered,note
482,578,1291,610,1304,will,note
483,617,1291,640,1305,not,note
484,647,1291,662,1305,be,note
485,669,1291,701,1307,paid,note
486,49,1316,59,1330,5,note
487,70,1316,137,1332,Delivery,note
488,143,1316,253,1330,order/Invoice,note
489,259,1316,292,1330,must,note
490,298,1312,348,1339,attach,note
491,353,1312,385,1339,with,note
492,393,1316,460,1332,purchase,note
493,466,1316,507,1330,order,note
494,48,1480,76,1492,This,note
495,83,1483,95,1492,is,note
496,101,1483,107,1492,a,note
497,113,1480,156,1494,system,note
498,161,1481,228,1494,generated,note
499,233,1480,297,1493,"document,",note
500,305,1480,318,1492,No,note
501,324,1480,390,1494,signature,note
502,397,1483,409,1492,is,note
503,415,1480,473,1494,required.,note
504,1977,461,1978,1161,100000,note
