Unnamed: 0,xmin,ymin,xmax,ymax,Object,labels
66,1496,284,1577,311,only:,note
67,2040,284,2048,291,?,shipping address
68,80,335,117,347,Tel,shipping address
69,238,334,396,346,03-80246363,shipping address
70,507,334,556,346,Fax:,shipping address
71,575,334,734,346,03-80247886,shipping address
72,988,359,1129,373,Delivery,invoice details
73,1151,360,1218,370,Date,invoice details
74,1245,362,1250,370,:,invoice details
75,1297,358,1472,371,29/08/2020,invoice details
76,80,399,194,410,REMARK,invoice details
77,148,436,198,448,Item,
78,209,436,270,448,Code,
79,416,436,467,448,Item,description
80,479,435,614,451,Description,description
81,1142,435,1229,451,Imprint,
82,1351,435,1421,448,Order,quantity
83,1429,436,1472,451,Oty,quantity
84,1526,435,1577,448,Unit,product price
85,1585,436,1640,448,Cost,product price
86,1739,435,1799,448,Total,product net
87,1810,436,1864,448,Cost,product net
88,81,472,107,484,33,
89,147,468,235,491,152399,
90,417,472,425,484,1,
91,437,472,471,484,PC,description
92,481,472,684,484,MULLTIMARK,description
93,693,472,707,484,S,description
94,718,472,837,486,(BLACK),description
95,1140,468,1296,492,UNKNOWN,
96,1468,472,1497,484,20,quantity
97,1610,472,1661,484,3.06,product price
98,1825,472,1891,484,61.2,product net
99,81,504,109,516,34,
100,147,500,235,523,152599,
101,417,504,425,516,1,
102,437,504,471,516,PC,description
103,481,504,684,516,MULLTIMARK,description
104,692,504,718,516,M,description
105,728,504,847,519,(BLACK),description
106,1139,500,1297,524,UNKNOWN,
107,1470,504,1497,516,10,quantity
108,1610,504,1661,516,3.06,product price
109,1825,504,1891,516,30.6,product net
110,81,536,107,548,35,
111,147,536,234,548,154312,
112,414,536,512,548,MAGIC,description
113,537,536,645,548,COLOUR,description
114,656,536,682,548,12,description
115,1141,532,1296,555,UNKNOWN,
116,1468,536,1497,548,30,quantity
117,1610,536,1660,548,2.88,product price
118,1826,536,1891,548,86.4,product net
119,81,568,108,580,36,
120,147,568,235,580,154320,
121,414,568,512,580,MAGIC,description
122,522,568,645,580,COLOUR,description
123,653,568,682,580,20,description
124,1139,564,1297,587,UNKNOWN,
125,1468,568,1497,580,20,quantity
126,1609,568,1661,580,4.8,product price
127,1825,568,1891,580,96,product net
128,81,600,108,612,37,
129,147,599,235,612,154500,
130,414,600,579,612,TEXTLINER,description
131,590,600,615,612,18,description
132,625,607,633,608,-,description
133,644,600,768,612,YELLOW,description
134,777,600,815,612,BC,description
135,825,600,862,612,OF,description
136,874,600,882,612,L,description
137,1141,596,1296,619,UNKNOWN,
138,1470,599,1497,612,10,quantity
139,1610,600,1661,612,2.04,product price
140,1825,600,1891,612,20.4,product net
141,81,632,108,644,38,
142,147,632,235,644,154566,
143,414,632,579,644,TEXTLINER,description
144,590,632,615,644,18,description
145,625,632,747,644,WALLET,description
146,757,632,794,644,OF,description
147,793,628,809,651,4,description
148,1141,628,1296,651,UNKNOWN,
149,1470,632,1497,644,10,quantity
150,1610,632,1660,644,5.94,product price
151,1825,632,1891,644,59.4,product net
152,81,664,108,676,39,
153,147,660,234,683,155601,
154,414,664,560,676,TEXLINER,description
155,569,664,636,676,MINI,description
156,645,664,771,676,YELLOW,description
157,782,664,815,676,1X,description
158,824,664,858,676,PB,description
159,1139,660,1297,683,UNKNOWN,
160,1468,664,1497,676,20,quantity
161,1613,664,1661,676,1.5,product price
162,1825,664,1891,676,30,product net
163,80,696,109,708,40,
164,147,692,234,715,155605,
165,414,696,560,708,TEXLINER,description
166,569,696,636,708,MINI,description
167,645,696,769,708,ORANGE,description
168,781,696,813,708,1X,description
169,822,696,856,708,PB,description
170,1141,692,1296,715,UNKNOWN,
171,1470,696,1497,708,10,quantity
172,1613,696,1661,708,1.5,product price
173,1828,696,1891,708,15,product net
174,80,728,106,740,41,
175,147,724,234,747,155607,
176,414,728,561,740,TEXLINER,description
177,569,728,636,740,MINI,description
178,645,728,771,740,YELLOW,description
179,779,728,842,740,BOX,description
180,851,728,888,740,OF,description
181,899,728,926,740,10,description
182,1140,724,1297,747,UNKNOWN,
183,1470,728,1497,740,10,quantity
184,1613,728,1660,740,1.38,product price
185,1827,728,1891,740,13.8,product net
186,80,760,108,772,42,
187,148,759,233,772,156051,
188,415,760,483,772,SLIM,description
189,494,760,694,772,WHITEBOARD,description
190,703,760,829,772,MARKER,description
191,840,760,917,772,BLUE,description
192,929,760,991,772,LOPC,description
193,1141,756,1296,779,UNKNOWN,
194,1470,759,1497,772,10,quantity
195,1613,760,1661,772,1.32,product price
196,1828,760,1891,772,13.2,product net
197,80,792,107,804,43,
198,147,792,235,804,156099,
199,415,792,485,804,SLIM,description
200,494,792,694,804,WHITEBOARD,description
201,703,792,831,804,MARKER,description
202,839,792,941,804,BLACK,description
203,952,792,1031,804,1OPCS,description
204,1141,788,1296,811,UNKNOWN,
205,1468,792,1497,804,20,quantity
206,1613,792,1661,804,1.32,product price
207,1825,792,1891,804,26.4,product net
208,80,824,109,836,44,
209,147,820,234,843,156407,
210,414,824,542,836,MARKER,description
211,551,824,621,836,SLIM,description
212,630,824,813,836,PERMANENT,description
213,821,824,887,836,FINE,description
214,896,824,968,836,LIME,description
215,977,824,1103,836,YELLOW,description
216,1115,824,1132,836,1(C,description
217,1139,824,1297,836,UNKNOWN,
218,1485,824,1498,836,6,quantity
219,1613,824,1661,836,1.32,product price
220,1841,824,1891,836,7.92,product net
221,80,856,107,868,45,
222,147,856,234,868,156408,
223,414,856,542,868,MARKER,description
224,551,856,621,868,SLIM,description
225,630,856,813,868,PERMANENT,description
226,821,856,887,868,FINE,description
227,897,856,1021,868,YELLOW,description
228,1030,856,1069,868,BC,description
229,1141,852,1296,875,UNKNOWN,
230,1485,856,1498,868,6,quantity
231,1613,856,1661,868,LIZ,product price
232,1841,856,1891,868,7.92,product net
233,80,888,108,900,46,
234,147,888,234,900,156437,
235,414,888,542,900,MARKER,description
236,551,888,621,900,SLIM,description
237,630,888,813,900,PERMANENT,description
238,821,888,887,900,FINE,description
239,904,888,1011,900,VIOLET,description
240,1023,888,1070,900,10X,description
241,1140,884,1297,907,UNKNOWN,
242,1485,888,1498,900,6,quantity
243,1613,888,1661,900,1.32,product price
244,1840,888,1891,900,7.92,product net
245,80,920,108,932,A7,
246,150,919,235,932,156499,
247,416,920,540,931,MARKER,description
248,551,920,619,932,SLIM,description
249,631,920,813,931,PERMANENT,description
250,823,920,887,932,FINE,description
251,898,920,995,932,BLACK,description
252,1011,920,1054,932,LOX,description
253,1141,920,1296,932,UNKNOWN,
254,1469,919,1497,932,20,quantity
255,1615,920,1661,932,1.32,product price
256,1825,920,1891,932,26.4,product net
257,80,952,108,964,48,
258,147,952,234,964,157707,
259,414,952,579,964,TEXTLINER,description
260,588,952,625,964,38-,description
261,636,952,760,964,YELLOW,description
262,1141,948,1296,971,UNKNOWN,
263,1468,952,1497,964,20,quantity
264,1613,952,1660,964,1.68,product price
265,1825,952,1891,964,33.6,product net
266,80,984,108,996,49,
267,147,984,235,996,157709,
268,414,984,579,996,TEXTLINER,description
269,588,984,615,996,38,description
270,625,984,734,996,PASTEL,description
271,743,991,751,992,-,description
272,760,984,798,996,BC,description
273,809,984,846,996,OF,description
274,857,984,865,996,1,description
275,876,984,982,996,LEMON,description
276,1139,980,1297,1003,UNKNOWN,
277,1470,984,1497,996,10,quantity
278,1613,984,1661,996,1.74,product price
279,1828,984,1891,996,17.4,product net
280,80,1016,109,1028,50,
281,147,1016,235,1028,157710,
282,414,1016,579,1028,TEXTLINER,description
283,588,1016,615,1028,38,description
284,625,1016,734,1028,PASTEL,description
285,743,1023,751,1024,-,description
286,761,1016,798,1028,BC,description
287,809,1016,846,1028,OF,description
288,857,1016,865,1028,1,description
289,877,1016,978,1028,CORAL,description
290,1141,1012,1296,1035,UNKNOWN,
291,1470,1016,1497,1028,10,quantity
292,1613,1016,1661,1028,1.74,product price
293,1828,1016,1891,1028,17.4,product net
294,81,1048,106,1060,51,
295,147,1044,234,1067,157711,
296,414,1048,579,1060,TEXTLINER,description
297,588,1048,615,1060,38,description
298,624,1048,734,1060,PASTEL,description
299,743,1055,751,1056,-,description
300,760,1048,798,1060,BC,description
301,809,1048,846,1060,OF,description
302,857,1048,865,1060,1,description
303,877,1048,971,1060,P.PINK,description
304,1140,1044,1296,1067,UNKNOWN,
305,1470,1048,1497,1060,10,quantity
306,1612,1048,1661,1060,1.74,product price
307,1827,1048,1891,1060,17.4,product net
308,80,1080,108,1092,52,
309,150,1079,234,1092,157712,
310,414,1080,577,1092,TEXTLINER,description
311,588,1080,615,1092,38,description
312,626,1080,751,1092,PASTEL,description
313,728,1076,759,1099,-,description
314,763,1080,798,1092,BC,description
315,809,1080,846,1092,OF,description
316,859,1080,863,1091,1,description
317,878,1080,1036,1092,LAVENDER,description
318,1141,1080,1296,1092,UNKNOWN,
319,1473,1079,1497,1092,10,quantity
320,1615,1080,1661,1092,1.74,product price
321,1830,1080,1891,1092,17.4,product net
322,81,1112,107,1124,53,
323,147,1112,234,1124,157713,
324,414,1112,579,1124,TEXTLINER,description
325,588,1112,615,1124,38,description
326,625,1112,734,1124,PASTEL,description
327,743,1119,751,1120,-,description
328,760,1112,798,1124,BC,description
329,809,1112,846,1124,OF,description
330,857,1112,865,1124,1,description
331,877,1112,935,1124,SKY,description
332,945,1112,1022,1124,BLUE,description
333,1141,1108,1296,1131,UNKNOWN,
334,1470,1112,1497,1124,10,quantity
335,1613,1112,1661,1124,1.74,product price
336,1828,1112,1891,1124,17.4,product net
337,80,1144,109,1156,54,
338,150,1143,235,1156,157714,
339,414,1144,577,1155,TEXTLINER,description
340,588,1144,615,1156,38,description
341,626,1144,734,1156,PASTEL.,description
342,743,1151,751,1152,-,description
343,763,1144,799,1156,BC,description
344,809,1144,846,1156,OF,description
345,859,1144,863,1155,1,description
346,878,1144,966,1156,LIGHT,description
347,975,1144,1072,1156,GREEN,description
348,1141,1144,1295,1156,UNKNOWN,
349,1469,1143,1497,1156,20,quantity
350,1615,1144,1661,1156,1.74,product price
351,1825,1144,1891,1156,34.8,product net
352,80,1172,105,1195,535,
353,147,1176,234,1188,157715,
354,414,1176,579,1188,TEXTLINER,description
355,588,1176,625,1188,38-,description
356,635,1176,759,1188,ORANGE,description
357,1141,1172,1296,1195,UNKNOWN,
358,1470,1176,1497,1188,10,quantity
359,1613,1176,1660,1188,1.68,product price
360,1828,1176,1891,1188,16.8,product net
361,81,1208,108,1220,56,
362,147,1204,234,1227,169102,
363,414,1208,594,1220,REFILLABLE,description
364,602,1208,793,1220,CORRECTION,description
365,802,1208,876,1220,TAPE,description
366,886,1208,906,1220,&,description
367,916,1208,972,1220,FOC,description
368,982,1208,1099,1220,REFILLS,description
369,1140,1204,1296,1227,UNKNOWN,
370,1468,1208,1497,1220,40,quantity
371,1609,1208,1661,1220,4.02,product price
372,1811,1208,1890,1220,160.8,product net
373,80,1240,108,1252,S7,
374,150,1239,234,1252,169103,
375,414,1240,604,1252,CORRECTION,description
376,614,1240,688,1251,TAPE,description
377,702,1240,785,1252,169103,description
378,796,1240,895,1251,REFILL,description
379,905,1240,938,1251,2X,description
380,950,1240,987,1252,BC,description
381,1141,1240,1296,1252,UNKNOWN,
382,1468,1239,1497,1252,40,quantity
383,1610,1240,1661,1252,3.66,product price
384,1813,1240,1890,1252,146.4,product net
385,81,1272,108,1284,58,
386,147,1272,235,1284,169204,
387,414,1272,474,1284,ONE,description
388,483,1272,586,1284,TOUCH,description
389,595,1272,774,1284,CORRECTOR,description
390,783,1272,821,1284,BC,description
391,831,1275,846,1284,+,description
392,855,1272,956,1284,REFILL,description
393,1141,1268,1296,1291,UNKNOWN,
394,1468,1272,1497,1284,40,quantity
395,1610,1272,1629,1284,3,product price
396,1808,1272,1890,1284,235.2,product net
397,80,1304,108,1316,59,
398,150,1303,234,1316,169205,
399,414,1304,475,1316,ONE,description
400,483,1304,584,1316,TOUCH,description
401,595,1304,772,1316,CORRECTOR,description
402,784,1304,884,1315,REPILI.,description
403,893,1304,968,1316,2XBC,description
404,1141,1304,1295,1316,UNKNOWN,
405,1468,1303,1497,1316,40,quantity
406,1609,1304,1659,1316,4.32,product price
407,1813,1304,1890,1316,172.8,product net
408,80,1336,109,1348,60,
409,147,1332,235,1355,169209,
410,414,1336,474,1348,ONE,description
411,483,1336,586,1348,TOUCH,description
412,595,1336,774,1348,CORRECTOR,description
413,783,1336,821,1348,BC,description
414,1141,1332,1296,1355,UNKNOWN,
415,1468,1335,1497,1348,40,quantity
416,1609,1336,1661,1348,4.32,product price
417,1811,1336,1890,1348,172.8,product net
418,80,1368,106,1380,ol,
419,147,1364,234,1387,169215,
420,414,1368,474,1380,ONE,description
421,483,1368,586,1380,TOUCH,description
422,595,1368,774,1380,CORRECTOR,description
423,783,1368,821,1380,BC,description
424,831,1368,861,1380,4,description
425,870,1368,986,1380,REFILLS,description
426,1140,1364,1296,1387,UNKNOWN,
427,1468,1368,1497,1380,24,quantity
428,1596,1368,1660,1380,10.5,product price
429,1808,1368,1890,1380,252,product net
430,80,1400,109,1412,62,
431,150,1395,231,1419,169301,
432,414,1400,604,1412,CORRECTION,description
433,616,1400,668,1412,PEN,description
434,679,1400,737,1412,8ML,description
435,1141,1400,1296,1412,UNKNOWN,
436,1457,1399,1496,1412,100,quantity
437,1610,1396,1661,1419,3.24,product price
438,1809,1400,1890,1412,324,product net
439,80,1432,107,1444,63,
440,147,1428,234,1451,178317,
441,414,1432,449,1444,FC,description
442,458,1432,579,1444,PLASTIC,description
443,588,1432,686,1444,RULER,description
444,698,1432,770,1444,15CM,description
445,1141,1428,1296,1451,UNKNOWN,
446,1468,1432,1497,1444,40,quantity
447,1610,1432,1661,1444,0.72,product price
448,1825,1432,1891,1444,28.8,product net
449,80,1464,109,1476,o4,
450,150,1463,235,1476,178330,
451,416,1464,534,1476,PLASTIC,description
452,545,1464,639,1476,RUILER,description
453,650,1464,724,1476,30CM,description
454,1141,1464,1295,1476,UNKNOWN,
455,1468,1463,1497,1476,40,quantity
456,1615,1464,1659,1476,LOS,product price
457,1825,1464,1891,1476,78,product net
