Unnamed: 0,xmin,ymin,xmax,ymax,Object,labels
64,507,334,556,346,Fax:,shipping address
65,575,334,734,346,03-80247886,shipping address
66,988,359,1129,373,Delivery,invoice details
67,1151,360,1218,370,Date,invoice details
68,1245,362,1250,370,:,invoice details
69,1297,358,1472,371,29/08/2020,invoice details
70,80,399,194,410,REMARK,invoice details
71,148,436,198,448,Item,
72,209,436,270,448,Code,
73,416,436,467,448,Item,description
74,479,435,614,451,Description,description
75,1142,435,1229,451,Imprint,
76,1351,435,1421,448,Order,quantity
77,1429,436,1472,451,Oty,quantity
78,1526,435,1577,448,Unit,product price
79,1585,436,1640,448,Cost,product price
80,1739,435,1799,448,Total,product net
81,1810,436,1864,448,Cost,product net
82,81,472,107,484,33,
83,146,472,234,484,243821,
84,414,472,471,484,GEL,description
85,480,472,535,484,PEN,description
86,545,472,622,484,TRUE,description
87,631,472,688,484,GEL,description
88,697,472,732,484,0.7,description
89,742,472,800,484,RED,description
90,1140,468,1296,491,UNKNOWN,
91,1470,472,1497,484,10,quantity
92,1613,472,1661,484,1.2,product price
93,1827,472,1891,484,12,product net
94,81,504,109,516,34,
95,146,500,234,523,243851,
96,414,504,471,516,GEL,description
97,480,504,536,516,PEN,description
98,545,504,622,516,TRUE,description
99,631,504,688,516,GEL,description
100,697,504,732,516,0.7,description
101,742,504,819,516,BLUE,description
102,1139,500,1297,523,UNKNOWN,
103,1468,504,1497,516,20,quantity
104,1613,504,1661,516,1.2,product price
105,1825,504,1891,516,24,product net
106,81,536,107,548,35,
107,146,536,234,548,243899,
108,414,536,471,548,GEL,description
109,480,536,535,548,PEN,description
110,545,536,622,548,TRUE,description
111,631,536,688,548,GEL,description
112,697,536,732,548,0.7,description
113,742,536,843,548,BLACK,description
114,1141,532,1296,555,UNKNOWN,
115,1468,536,1497,548,20,quantity
116,1613,536,1661,548,1.2,product price
117,1825,536,1891,548,24,product net
118,81,568,108,580,36,
119,146,568,234,580,247015,
120,414,568,491,580,BALL,description
121,500,568,556,580,PEN,description
122,565,568,605,580,CX,description
123,614,568,737,580,COLOUR,description
124,746,568,876,581,"ORANGE,",description
125,886,568,948,580,BOX,description
126,958,568,995,580,OF,description
127,1006,568,1032,580,10,description
128,1139,564,1297,587,UNKNOWN,
129,1470,568,1497,580,10,quantity
130,1610,568,1660,580,0.87,product price
131,1842,568,1892,580,8.7,product net
132,81,600,108,612,37,
133,146,599,234,612,247028,
134,414,600,492,612,BALL,description
135,500,600,555,612,PEN,description
136,565,600,605,612,CX,description
137,614,600,737,612,COLOUR,description
138,745,600,821,614,"PINK,",description
139,831,600,893,612,BOX,description
140,902,600,939,612,OF,description
141,951,600,977,612,10,description
142,1141,596,1296,619,UNKNOWN,
143,1470,599,1497,612,10,quantity
144,1610,600,1660,612,O.87,product price
145,1842,600,1892,612,8.7,product net
146,81,632,108,644,38,
147,146,632,234,644,247037,
148,414,632,491,644,BALL,description
149,500,632,555,644,PEN,description
150,565,632,605,644,CX,description
151,614,632,737,644,COLOUR,description
152,746,632,859,645,"VIOLET,",description
153,869,632,931,644,BOX,description
154,941,632,978,644,OF,description
155,989,632,1015,644,10,description
156,1141,628,1296,651,UNKNOWN,
157,1468,632,1497,644,20,quantity
158,1610,632,1660,644,0.87,product price
159,1827,632,1891,644,17.4,product net
160,81,664,108,676,39,
161,146,664,234,676,247053,
162,414,664,491,676,BALL,description
163,500,664,556,676,PEN,description
164,565,664,605,676,CX,description
165,614,664,737,676,COLOUR,description
166,745,664,921,679,"TURQUOISE,",description
167,931,664,994,676,BOX,description
168,1002,664,1039,676,OF,description
169,1051,664,1077,676,10,description
170,1139,660,1297,683,UNKNOWN,
171,1470,664,1497,676,10,quantity
172,1610,664,1660,676,0.87,product price
173,1842,664,1892,676,8.7,product net
174,80,696,109,708,40,
175,146,696,234,708,247062,
176,414,696,491,708,BALL,description
177,500,696,555,708,PEN,description
178,565,696,605,708,CX,description
179,614,696,737,708,COLOUR,description
180,745,696,877,710,"L.GREEN,",description
181,887,696,949,708,BOX,description
182,958,696,995,708,OF,description
183,1007,696,1033,708,10,description
184,1141,692,1296,716,UNKNOWN,
185,1470,696,1497,708,10,quantity
186,1610,696,1660,708,O.87,product price
187,1842,696,1892,708,8.7,product net
188,80,728,106,740,41,
189,146,728,234,740,247063,
190,414,728,491,740,BALL,description
191,500,728,556,740,PEN,description
192,565,728,605,740,CX,description
193,614,728,737,740,COLOUR,description
194,745,728,851,741,"GREEN,",description
195,861,728,923,740,BOX,description
196,932,728,970,740,OF,description
197,981,728,1007,740,10,description
198,1140,724,1297,747,UNKNOWN,
199,1468,728,1497,740,20,quantity
200,1610,728,1660,740,0.87,product price
201,1827,728,1891,740,17.4,product net
202,80,760,108,772,42,
203,146,759,235,772,247076,
204,414,760,492,772,BALL,description
205,500,760,555,772,PEN,description
206,565,760,605,772,CX,description
207,614,760,737,772,COLOUR,description
208,745,760,863,774,"BROWN,",description
209,872,760,935,772,BOX,description
210,944,760,981,772,OF,description
211,993,760,1019,772,10,description
212,1141,756,1296,779,UNKNOWN,
213,1470,759,1497,772,10,quantity
214,1610,760,1660,772,O.87,product price
215,1842,760,1892,772,8.7,product net
216,80,792,107,804,43,
217,146,792,234,804,247202,
218,414,792,491,804,BALL,description
219,500,792,555,804,PEN,description
220,565,792,605,804,CX,description
221,614,792,737,804,COLOUR,description
222,745,792,868,804,WALLET,description
223,877,792,914,804,OF,description
224,923,792,936,804,6,description
225,1141,788,1296,811,UNKNOWN,
226,1468,792,1497,804,20,quantity
227,1610,792,1661,804,5.22,product price
228,1811,792,1890,804,104.4,product net
229,80,824,109,836,44,
230,146,824,234,836,247203,
231,414,824,491,836,BALL,description
232,500,824,556,836,PEN,description
233,565,824,605,836,CX,description
234,614,824,737,836,COLOUR,description
235,745,824,868,836,WALLET,description
236,877,824,914,836,OF,description
237,925,824,952,836,10,description
238,1139,820,1297,843,UNKNOWN,
239,1470,824,1497,836,10,quantity
240,1611,824,1661,836,8.7,product price
241,1826,824,1891,836,87,product net
242,80,856,107,868,45,
243,146,852,233,875,2473801,
244,414,856,471,868,GEL,description
245,480,856,535,868,PEN,description
246,545,856,603,868,ECO,description
247,612,856,670,868,GEL,description
248,678,856,768,868,0.5MM,description
249,777,856,854,868,BLUE,description
250,864,856,934,868,2XPB,description
251,1141,852,1296,875,UNKNOWN,
252,1470,856,1497,868,10,quantity
253,1613,856,1661,868,1.86,product price
254,1828,856,1891,868,18.6,product net
255,80,888,108,900,46,
256,146,888,234,900,247802,
257,414,888,471,900,GEL,description
258,480,888,535,900,PEN,description
259,544,888,603,900,ECO,description
260,612,888,670,900,GEL,description
261,678,888,768,900,0.5MM,description
262,777,888,879,900,BLACK,description
263,887,888,958,900,2XPB,description
264,1140,884,1297,907,UNKNOWN,
265,1468,888,1497,900,30,quantity
266,1613,888,1661,900,1.86,product price
267,1825,888,1891,900,55.8,product net
268,80,920,108,932,A7,
269,146,919,231,932,247851,
270,414,920,471,932,GEL.,description
271,482,920,534,932,PEN,description
272,546,920,603,932,ECO,description
273,612,920,670,932,GEL,description
274,678,920,766,932,0.5SMM,description
275,779,920,854,932,BLUE,description
276,869,920,912,932,1ox,description
277,1141,920,1296,932,UNKNOWN,
278,1469,919,1497,932,20,quantity
279,1610,920,1660,932,0.99,product price
280,1830,920,1891,932,19.8,product net
281,80,952,108,964,48,
282,146,952,234,964,247899,
283,414,952,471,964,GEL,description
284,480,952,535,964,PEN,description
285,544,952,603,964,ECO,description
286,612,952,670,964,GEL,description
287,678,952,768,964,0.5MM,description
288,777,952,878,964,BLACK,description
289,890,952,937,964,10x,description
290,1141,948,1296,971,UNKNOWN,
291,1468,952,1497,964,30,quantity
292,1610,952,1660,964,0.99,product price
293,1825,952,1891,964,29.7,product net
294,80,984,108,996,49,
295,146,984,234,996,247902,
296,414,984,471,996,GEL,description
297,480,984,536,996,PEN,description
298,544,984,603,996,ECO,description
299,612,984,670,996,GEL,description
300,678,984,768,996,0.7MM,description
301,777,984,879,996,BLACK,description
302,887,984,958,996,2XPB,description
303,1139,980,1297,1003,UNKNOWN,
304,1468,984,1497,996,20,quantity
305,1613,984,1661,996,1.86,product price
306,1825,984,1891,996,37.2,product net
307,80,1016,109,1028,sO,
308,146,1016,233,1028,247921,
309,414,1016,471,1028,GEL,description
310,480,1016,534,1028,PEN,description
311,545,1016,603,1028,ECO,description
312,612,1016,670,1028,GEL,description
313,678,1016,768,1028,0.7MM,description
314,777,1016,836,1028,RED,description
315,848,1016,895,1028,10x,description
316,1141,1012,1296,1035,UNKNOWN,
317,1470,1016,1497,1028,10,quantity
318,1610,1016,1660,1028,0.99,product price
319,1841,1016,1892,1028,9.9,product net
320,81,1048,106,1060,51,description
321,146,1044,234,1067,247951,description
322,414,1048,471,1060,GEL,description
323,480,1048,535,1060,PEN,description
324,544,1048,603,1060,ECO,description
325,612,1048,670,1060,GEL,description
326,678,1048,768,1060,0.7MM,description
327,777,1048,854,1060,BLUE,description
328,866,1048,914,1060,10x,description
329,1140,1044,1296,1067,UNKNOWN,
330,1468,1048,1497,1060,20,quantity
331,1610,1048,1660,1060,0.99,product price
332,1827,1048,1891,1060,19.8,product net
333,80,1080,108,1092,52,
334,146,1079,234,1091,247999,
335,414,1080,471,1092,GEL.,description
336,482,1080,534,1092,PEN,description
337,546,1080,603,1092,ECO,description
338,612,1080,670,1092,GEL.,description
339,678,1080,766,1092,0.7MM,description
340,779,1080,876,1092,BLACK,description
341,892,1080,935,1092,10x,description
342,1141,1080,1296,1092,UNKNOWN,
343,1468,1079,1497,1092,30,quantity
344,1610,1080,1660,1092,0.99,product price
345,1825,1080,1891,1092,29.7,product net
346,81,1112,107,1124,53,
347,146,1108,234,1131,249601,
348,414,1112,471,1124,GEL,description
349,480,1112,502,1124,P.,description
350,512,1112,553,1124,RX,description
351,561,1112,618,1124,GEL,description
352,628,1112,663,1124,0.7,description
353,672,1112,750,1124,BLUE,description
354,759,1112,829,1124,2XPB,description
355,1141,1108,1296,1131,UNKNOWN,
356,1468,1112,1497,1124,30,quantity
357,1613,1112,1661,1124,1.92,product price
358,1825,1112,1891,1124,57.6,product net
359,80,1144,109,1156,54,
360,146,1143,234,1156,249602,
361,414,1144,471,1156,GEL.,description
362,482,1144,502,1156,P.,description
363,514,1144,550,1155,RX,description
364,561,1144,619,1156,GEL.,description
365,628,1144,663,1156,0.7,description
366,674,1144,772,1156,BILACK,description
367,783,1144,853,1155,2XPB,description
368,1141,1144,1295,1156,UNKNOWN,
369,1468,1143,1497,1156,40,quantity
370,1615,1144,1661,1156,1.92,product price
371,1825,1144,1891,1156,76.8,product net
372,80,1176,107,1188,SS,
373,146,1172,234,1196,249603,
374,414,1176,471,1188,GEL,description
375,480,1176,502,1188,P.,description
376,512,1176,553,1188,RX,description
377,561,1176,619,1188,GEL,description
378,628,1176,663,1188,O.7,description
379,672,1176,801,1188,BLU/BLK,description
380,809,1176,879,1188,2XPB,description
381,1141,1172,1296,1195,UNKNOWN,
382,1468,1176,1497,1188,30,quantity
383,1613,1176,1661,1188,1.92,product price
384,1825,1176,1891,1188,57.6,product net
385,81,1208,108,1220,56,
386,146,1208,234,1220,249699,
387,414,1208,471,1220,GEL,description
388,480,1208,502,1220,P.,description
389,512,1208,553,1220,RX,description
390,561,1208,618,1220,GEL,description
391,628,1208,663,1220,0.7,description
392,672,1208,774,1220,BLACK,description
393,782,1208,845,1220,BOX,description
394,853,1208,891,1220,OF,description
395,902,1208,928,1220,10,description
396,1140,1204,1296,1227,UNKNOWN,
397,1466,1204,1497,1227,380,quantity
398,1612,1208,1661,1220,1.02,product price
399,1826,1208,1891,1220,81.6,product net
400,80,1240,108,1252,S7,
401,146,1235,231,1258,249901,
402,414,1240,471,1252,GEL,description
403,482,1240,502,1252,P.,description
404,514,1240,551,1251,RX,description
405,561,1240,619,1252,GEL.,description
406,628,1240,662,1252,0.5,description
407,674,1240,750,1252,BILUF,description
408,759,1240,829,1251,2XPB,description
409,1141,1240,1296,1252,UNKNOWN,
410,1468,1239,1497,1252,40,quantity
411,1615,1240,1661,1252,1.92,product price
412,1825,1240,1891,1252,76.8,product net
413,81,1272,108,1284,58,
414,146,1272,234,1284,249902,
415,414,1272,471,1284,GEL,description
416,480,1272,502,1284,P.,description
417,512,1272,553,1284,RX,description
418,561,1272,618,1284,GEL,description
419,628,1272,662,1284,0.5,description
420,672,1272,774,1284,BLACK,description
421,783,1272,853,1284,2XPB,description
422,1141,1268,1296,1291,UNKNOWN,
423,1468,1272,1497,1284,40,quantity
424,1613,1272,1661,1284,1.92,product price
425,1825,1272,1891,1284,76.8,product net
426,80,1304,108,1316,59,
427,146,1303,234,1316,249903,
428,414,1304,471,1316,GEL.,description
429,482,1304,502,1316,P.,description
430,514,1304,551,1315,RX,description
431,561,1304,619,1316,GEIL.,description
432,628,1304,662,1316,O.5,description
433,674,1304,799,1316,BILU/BILK,description
434,809,1304,879,1315,2XPB,description
435,1141,1304,1295,1316,UNKNOWN,
436,1468,1303,1497,1316,40,quantity
437,1615,1304,1661,1316,1.92,product price
438,1825,1304,1891,1316,76.8,product net
439,80,1336,109,1348,60,
440,146,1335,233,1348,249921,
441,414,1336,471,1348,GEL,description
442,480,1336,502,1348,P.,description
443,512,1336,553,1348,RX,description
444,561,1336,619,1348,GEL,description
445,628,1336,662,1348,0.5,description
446,672,1336,731,1348,RED,description
447,740,1336,803,1348,BOX,description
448,812,1336,849,1348,OF,description
449,861,1336,886,1348,10,description
450,1141,1332,1296,1355,UNKNOWN,
451,1468,1335,1497,1348,40,quantity
452,1613,1336,1661,1348,1.02,product price
453,1824,1336,1891,1348,40.8,product net
454,80,1368,106,1380,ol,
455,146,1364,234,1387,249951,
456,414,1368,471,1380,GEL,description
457,480,1368,502,1380,P.,description
458,512,1368,553,1380,RX,description
459,561,1368,619,1380,GEL,description
460,628,1368,662,1380,0.5,description
461,672,1368,750,1380,BLUE,description
462,758,1368,821,1380,BOX,description
463,830,1368,867,1380,OF,description
464,879,1368,904,1380,10,description
465,1140,1364,1296,1387,UNKNOWN,
466,1468,1368,1497,1380,40,quantity
467,1612,1368,1661,1380,1.02,product price
468,1824,1368,1891,1380,40.8,product net
469,80,1400,109,1412,62,
470,146,1399,235,1411,249999,
471,414,1400,471,1412,GEL,description
472,482,1400,502,1412,P.,description
473,513,1400,551,1411,RX,description
474,561,1400,619,1412,GEL,description
475,628,1400,662,1412,0.5,description
476,674,1400,771,1412,BLACK,description
477,784,1400,843,1412,BOX,description
478,853,1400,891,1412,OF,description
479,905,1400,928,1412,10,description
480,1141,1400,1296,1412,UNKNOWN,
481,1457,1399,1496,1412,100,quantity
482,1615,1400,1661,1412,1.02,product price
483,1813,1400,1890,1412,102,product net
