Unnamed: 0,xmin,ymin,xmax,ymax,Object,labels
102,576,284,615,297,Term,
103,647,283,673,297,120,
104,899,273,971,308,Supplier,
105,976,283,1015,297,Code,
106,1026,273,1055,308,A091,
107,1065,284,1066,297,-,
108,1071,283,1171,297,A.W.FABER,
109,1180,283,1322,299,CASTELL(,
110,1260,273,1285,308,M),
111,1287,273,1323,308,SDN,
112,1331,284,1364,297,BHD,
113,1649,275,1671,313,Kil,
114,1682,275,1707,313,WAM,
115,1757,275,1811,313,WAMU,
116,102,311,159,339,Remark,
117,909,316,930,330,PO,
118,939,316,972,330,Date,
119,979,316,1043,331,25/05/20,Issuer Date
120,1051,316,1081,330,Mon,Issuer Date
121,1089,311,1155,339,Deliver,
122,1160,319,1176,330,on,
123,1184,316,1248,331,5/6/2020,Deliver Date
124,1255,316,1272,329,Fri,Deliver Date
125,1294,316,1339,333,Expiry,
126,1345,319,1362,330,on,
127,1370,316,1433,331,19/06/20,Expiry Date
128,1440,316,1458,329,Fri,Expiry Date
129,1679,317,1834,332,KLMPO20051003,
130,60,382,76,393,No,
131,78,364,95,397,|,
132,117,374,171,386, temcode,
133,177,374,224,387,/Article,
134,230,375,247,386,No,
135,261,374,309,386,Product,
136,514,364,584,400,Description,
137,768,374,824,386,Packsize|,
138,852,375,913,386,UnitPrice,
139,924,364,940,396,|,
140,953,375,1012,386,ItemDisc,
141,1017,364,1034,396,|,
142,1049,374,1099,386,BillDisc,
143,1110,364,1127,396,|,
144,1130,375,1191,386,UnitPrice,
145,1196,374,1227,386,After],
146,1258,374,1311,386,UnitTax,
147,1324,364,1340,396,|,
148,1354,375,1415,386,UnitPrice,
149,1504,364,1567,400,Quantity,
150,1656,374,1688,386,Total,
151,1693,375,1744,386,Amount,
152,1745,364,1756,396,|,
153,1760,374,1792,386,Total,
154,1797,375,1821,386,Tax,
155,1826,375,1876,386,Amount,
156,1878,364,1890,396,},
157,1898,374,1930,386,Total,
158,1935,375,1985,386,Amount,
159,175,382,237,414,Barcode,
160,773,392,795,405,‘etn,
161,801,393,819,407,aty,
162,822,382,839,414,|,
163,846,392,887,404,Before,
164,893,392,919,404,Disc,
165,926,382,943,414,|,
166,958,392,1008,404,Amount,
167,1017,382,1033,414,|,
168,1047,392,1101,404,Prorated,
169,1141,382,1207,414,Discount,
170,1259,392,1310,404,Amount,
171,1327,382,1338,414,|,
172,1348,392,1393,404,Include,
173,1398,392,1422,404,Tax,
174,1661,392,1710,404,Exclude,
175,1716,392,1740,404,Tax,
176,1905,392,1950,404,Include,
177,1955,392,1979,404,Tax,
178,71,424,77,436,T,
179,80,411,91,443,|,
180,98,421,176,433,5130019601,
181,411,434,414,436,7,
182,97,439,153,451,meer,
183,348,428,394,440,132312,
184,400,428,467,440,G-PENCIL,
185,473,428,525,440,1323-28,
186,532,428,584,439,DIPPED,
187,591,428,619,439,END,
188,626,428,654,440,BOX,
189,814,428,819,439,1,
190,881,418,924,449,4.62,
191,1179,428,1223,440,4.62,
192,1282,428,1325,440,0,
193,1386,418,1429,450,4.62,
194,1491,428,1505,439,12,
195,1515,431,1535,443,pes,
196,1706,428,1741,440,55.44,
197,1839,418,1872,450,0,
198,1953,428,1987,440,55.44,
199,71,465,77,476,2,
200,80,451,91,483,|,
201,98,461,176,473,5150547401,
202,536,475,540,476,7,
203,348,468,394,480,132306,
204,400,468,415,480,2B,
205,422,468,448,480,PCL,
206,448,458,469,490,6P,
207,473,469,496,480,#NAME?,
208,504,468,566,480,7086-30D,
209,573,468,629,480,ERASER,
210,814,469,819,480,1,
211,874,458,924,490,3.85,
212,1180,468,1223,480,3.85,
213,1282,468,1325,480,0,
214,1379,458,1429,490,3.85,
215,1491,468,1505,480,10,
216,1515,471,1535,483,pes,
217,1706,468,1741,480,38.5,
218,1839,456,1872,488,0,
219,1953,468,1987,480,38.5,
220,71,505,77,517,3,
221,80,491,91,523,|,
222,98,502,176,514,5151437801,
223,348,509,367,522,FIC,
224,375,509,408,521,Basic,
225,415,509,450,521,Exam,
226,456,509,477,521,Set,
227,482,509,497,521,2B,
228,504,509,550,521,212141,
229,814,509,819,521,1,
230,874,499,924,531,5.18,
231,1180,509,1223,521,5.18,
232,1282,509,1325,521,0,
233,1379,499,1429,531,5.18,
234,1492,509,1505,521,10,
235,1514,509,1544,521,each,
236,1706,509,1741,521,51.8,
237,1839,499,1872,531,0,
238,1953,509,1987,521,51.8,
239,71,546,77,557,4,
240,80,532,91,564,|,
241,98,543,176,554,8250002501,
242,97,561,201,573,9.55568E+12,
243,348,550,367,562,FIC,
244,374,550,435,561,TRIGRIP,
245,442,550,457,561,2B,
246,464,550,512,561,SCORE,
247,519,550,527,561,A,
248,534,550,560,561,SET,
249,794,550,819,563,yl2,
250,872,542,924,571,5.6,
251,1180,550,1223,561,5.6,
252,1282,550,1325,561,0,
253,1377,542,1429,571,5.6,
254,1499,550,1505,561,6,
255,1515,553,1535,564,pes,
256,1706,550,1741,561,33.6,
257,1837,541,1872,571,0,
258,1953,550,1987,561,33.6,
259,71,587,77,598,5,
260,80,573,91,605,|,
261,98,583,176,595,5151437901,
262,97,588,201,618,9.55568E+12,
263,348,590,367,603,F/C,
264,374,591,390,602,Tri,
265,396,590,422,605,Grip,
266,427,590,442,602,2B,
267,449,590,478,602,Gold,
268,484,591,508,602,Box,
269,513,590,525,602,of,
270,530,590,544,602,12,
271,550,590,596,602,311802,
272,814,591,819,602,1,
273,872,584,924,612,7.56,
274,1180,590,1223,602,7.56,
275,1282,590,1325,602,0,
276,1377,584,1429,612,7.56,
277,1491,590,1505,602,12,
278,1514,590,1544,602,each,
279,1706,590,1741,602,90.72,
280,1837,583,1872,612,0,
281,1952,590,1987,602,90.72,
282,71,627,77,639,6,
283,80,614,91,646,|,
284,98,624,176,636,5150554001,
285,97,622,201,658,3.52608E+12,
286,347,631,426,643,226520-4BC,
287,434,631,501,643,POLYMER,
288,509,631,553,643,LEADS,
289,561,631,575,642,2B,
290,582,631,600,643,0.5,
291,606,631,672,643,4NT&FOC,
292,814,631,819,642,1,
293,881,631,924,643,3.29,
294,1180,631,1223,643,3.29,
295,1282,631,1325,643,0,
296,1386,631,1429,643,3.29,
297,1491,631,1505,643,10,
298,1515,634,1535,646,pes,
299,1706,631,1741,643,32.9,
300,1846,631,1872,643,0,
301,1953,631,1987,643,"32,90",
302,71,668,77,679,7,
303,78,660,91,695,|,
304,98,664,176,676,5150554201,
305,348,671,418,683,134201-BC,
306,425,671,464,683,ECON,
307,471,671,565,683,MECHANICAL,
308,571,671,643,683,PCLHLEAR,
309,650,671,668,683,0.5,
310,814,672,819,683,1,
311,874,659,924,693,2.52,
312,1180,671,1223,683,2.52,
313,1282,671,1325,683,0,
314,1386,659,1429,693,2.52,
315,1491,671,1505,683,10,
316,1515,674,1535,686,pes,
317,1706,671,1741,683,25.2,
318,1839,659,1872,693,0,
319,1953,671,1987,683,25.2,
320,97,683,201,695,9.55609E+12,
321,71,708,77,720,g,
322,80,695,91,727,|,
323,98,705,176,717,5150554301,
324,396,719,399,720,1,
325,348,712,418,724,134301-BC,
326,425,712,464,724,ECON,
327,471,712,565,724,MECHANICAL,
328,571,712,643,724,PCLALEAR,
329,650,712,668,724,0.7,
330,814,713,819,724,1,
331,874,702,924,734,2.52,
332,1180,712,1223,724,2.52,
333,1282,712,1325,724,0,
334,1386,702,1429,734,2.52,
335,1491,712,1505,724,10,
336,1515,715,1535,727,pes,
337,1706,712,1741,724,25.2,
338,1839,702,1872,734,0,
339,1953,712,1987,724,25.2,
340,71,749,77,761,9g,
341,80,735,91,767,|,
342,98,746,176,757,5150554401,
343,97,744,201,780,3.53608E+12,
344,348,753,394,765,136001,
345,399,753,421,764,TRI,
346,427,753,468,765,CLICK,
347,475,753,514,765,MECH,
348,522,753,586,765,0.581TUB,
349,593,753,610,765,OF,
350,618,753,653,764,LEAD,
351,814,753,819,764,1,
352,874,743,924,775,3.36,
353,1180,753,1223,765,3.36,
354,1282,753,1325,765,0,
355,1386,743,1429,775,3.36,
356,1491,753,1505,765,10,
357,1515,756,1535,768,pes,
358,1706,753,1741,765,33.6,
359,1839,743,1872,775,0,
360,1953,753,1987,765,33.6,
361,63,790,77,801,10,
362,80,776,91,808,|,
363,98,786,176,798,5150554601,
364,87,785,201,821,9.55608E+12,
365,348,794,394,805,136201,
366,399,794,421,805,TRI,
367,427,794,468,805,CLICK,
368,475,794,514,805,MECH,
369,522,794,586,805,0.5&1TUB,
370,593,794,610,805,OF,
371,618,794,653,805,LEAD,
372,814,794,819,805,1,
373,874,783,924,815,3.36,
374,1180,794,1223,805,3.36,
375,1282,794,1325,805,0,
376,1379,783,1429,815,3.36,
377,1492,794,1505,805,10,
378,1515,797,1535,808,pes,
379,1706,794,1741,805,33.6,
380,1839,781,1872,813,0,
381,1953,794,1987,805,33.6,
382,63,831,77,842,i,
383,75,817,91,849,|,
384,98,827,176,839,5150554701,
385,97,825,201,861,9.52608E+12,
386,348,834,394,846,136301,
387,399,834,421,846,TRI,
388,427,834,468,846,CLICK,
389,475,834,514,846,MECH,
390,522,834,586,846,0.7&1TUB,
391,593,834,610,846,OF,
392,618,834,653,846,LEAD,
393,814,834,819,846,1,
394,874,824,924,856,3.36,
395,1180,834,1223,846,3.36,
396,1282,834,1325,846,0,
397,1379,824,1429,856,3.36,
398,1491,834,1505,846,10,
399,1515,837,1535,849,pes,
400,1706,834,1741,846,33.6,
401,1839,824,1872,856,0,
402,1953,834,1987,846,33.6,
403,63,871,77,882,12,
404,78,864,90,897,|,
405,98,868,176,879,3150552501,
406,347,875,394,886,584803,
407,400,875,488,886,SHARPENER,
408,495,875,512,886,SH,
409,519,875,577,886,BLISTER,
410,584,875,601,886,OF,
411,609,875,624,886,3C,
412,814,875,819,886,1,
413,881,863,924,895,3.08,
414,1180,875,1223,886,3.08,
415,1282,875,1325,886,0,
416,1379,863,1429,895,3.08,
417,1491,875,1505,886,10,
418,1515,877,1535,889,pes,
419,1706,875,1741,886,30.8,
420,1839,863,1872,895,0,
421,1953,875,1987,886,30.8,
422,97,886,201,898,9.55609E+12,
423,63,911,77,923,13,
424,75,898,91,930,|,
425,98,908,176,920,5150585201,
426,87,907,201,943,9.55609E+12,
427,347,915,394,927,584803,
428,400,915,488,927,SHARPENER,
429,495,915,549,927,PASTEL,
430,555,915,570,927,3X,
431,814,916,819,927,1,
432,874,905,924,937,3.08,
433,1180,915,1223,927,3.08,
434,1282,915,1325,927,0,
435,1379,905,1429,937,3.08,
436,1491,915,1505,927,10,
437,1515,918,1535,930,pes,
438,1706,915,1741,927,30.8,
439,1839,905,1872,937,0,
440,1953,915,1987,927,30.8,
441,63,952,77,964,14,
442,75,939,91,971,|,
443,98,949,176,961,5150553301,
444,390,963,414,964,aD,
445,159,967,193,979,ewe,
446,347,956,441,968,7086D-40-6PB,
447,447,956,488,967,VINYL,
448,494,956,550,968,ERASER,
449,558,956,593,968,6PCS,
450,814,956,819,967,1,
451,881,946,924,978,1.82,
452,1180,946,1223,978,1.82,
453,1272,946,1325,978,0,
454,1386,946,1429,978,1.82,
455,1491,956,1505,968,20,
456,1515,959,1535,971,pes,
457,1696,946,1741,978,36.4,
458,1839,946,1872,978,0,
459,1953,956,1987,968,36.4,
460,63,993,77,1004,15,
461,80,979,91,1011,|,
462,98,989,176,1001,5150553401,
463,390,1003,414,1004,30,
464,87,988,201,1024,9.53608E+12,
465,347,996,441,1008,7086D-30-3BC,
466,448,997,489,1008,VINYL,
467,495,996,552,1008,ERASER,
468,559,996,594,1008,3PCS,
469,814,997,819,1008,1,
470,874,986,924,1018,1.47,
471,1180,996,1223,1008,1.47,
472,1282,996,1325,1008,0,
473,1379,986,1429,1018,1.47,
474,1491,996,1505,1008,10,
475,1514,996,1544,1008,each,
476,1707,996,1741,1008,14.7,
477,1839,986,1872,1018,0,
478,1953,996,1987,1008,14.7,
479,63,1033,77,1045,a6,
480,80,1020,91,1052,|,
481,98,1030,176,1042,5151439701,
482,348,1037,367,1050,FIC,
483,375,1037,420,1049,Classic,
484,426,1037,464,1049,Pencil,
485,470,1037,492,1049,12L,
486,499,1037,545,1049,115890,
487,814,1037,819,1049,1,
488,873,1027,924,1059,10.5,
489,1172,1037,1223,1049,10.5,
490,1282,1037,1325,1049,0,
491,1378,1027,1429,1059,10.5,
492,1491,1037,1505,1049,10,
493,1514,1037,1544,1049,each,
494,1698,1037,1741,1049,105,
495,1839,1027,1872,1059,0,
496,1945,1037,1987,1049,105,
497,63,1074,77,1086,a7,
498,75,1060,91,1092,|,
499,98,1071,176,1082,5151439801,
500,348,1078,367,1091,F/C,
501,375,1077,420,1090,Classic,
502,426,1077,464,1089,Pencil,
503,470,1078,492,1089,24L,
504,499,1078,545,1090,115896,
505,814,1078,819,1089,1,
506,873,1067,924,1099,19.53,
507,1172,1078,1223,1090,19.53,
508,1282,1078,1325,1089,0,
509,1378,1067,1429,1099,19.53,
510,1492,1078,1505,1089,12,
511,1514,1078,1544,1089,each,
512,1698,1078,1741,1090,234.36,
513,1839,1067,1872,1099,0,
514,1945,1078,1987,1090,234.36,
515,63,1115,77,1126,1g,
516,80,1101,91,1133,|,
517,98,1111,176,1123,5150794901,
518,87,1110,201,1146,9.58568E+12,
519,348,1119,394,1130,115833,
520,400,1119,459,1130,COLOUR,
521,467,1119,517,1130,PENCIL,
522,522,1119,611,1130,TRI-COLOUR,
523,618,1119,640,1130,12L,
524,814,1119,819,1130,1,
525,874,1108,924,1140,5.95,
526,1180,1119,1223,1130,5.95,
527,1282,1119,1325,1130,0,
528,1379,1108,1429,1140,5.95,
529,1491,1119,1505,1130,12,
530,1515,1121,1535,1133,pes,
531,1706,1119,1741,1130,71.4,
532,1839,1106,1872,1138,0,
533,1953,1119,1987,1130,71.4,
534,63,1155,77,1167,1g,
535,80,1142,91,1174,|,
536,98,1152,176,1164,5150794801,
537,348,1159,394,1171,115832,
538,400,1159,459,1171,COLOUR,
539,467,1159,517,1171,PENCIL,
540,523,1159,611,1171,TRI-COLOUR,
541,618,1159,641,1171,125,
542,814,1159,819,1171,1,
543,874,1149,924,1181,3.36,
544,1180,1159,1223,1171,3.36,
545,1282,1159,1325,1171,0,
546,1379,1149,1429,1181,3.36,
547,1491,1159,1505,1171,12,
548,1515,1162,1535,1174,pes,
549,1706,1159,1741,1171,40.32,
550,1839,1149,1872,1181,0,
551,1952,1159,1987,1171,40.32,
552,63,1196,77,1207,20,
553,80,1188,91,1220,|,
554,98,1192,176,1204,5150549801,
555,348,1200,394,1211,154312,
556,400,1200,444,1211,MAGIC,
557,452,1200,511,1211,COLOUR,
558,519,1200,545,1211,PEN,
559,553,1200,566,1211,12,
560,814,1200,819,1211,1,
561,872,1190,924,1220,3.36,
562,1180,1200,1223,1211,3.36,
563,1282,1200,1325,1211,0,
564,1377,1190,1429,1220,3.36,
565,1491,1200,1505,1211,12,
566,1515,1202,1535,1214,pes,
567,1706,1200,1741,1211,40.32,
568,1837,1190,1872,1220,0,
569,1952,1200,1987,1211,40.32,
570,97,1211,201,1223,9.55609E+12,
571,63,1236,77,1248,a1,
572,77,1223,89,1255,|,
573,98,1233,176,1245,5150561201,
574,87,1232,201,1268,9.55609E+12,
575,348,1240,394,1252,142254,
576,400,1241,433,1252,BALL,
577,440,1241,467,1252,PEN,
578,474,1240,492,1252,0.7,
579,814,1241,819,1252,1,
580,874,1230,924,1262,2.59,
581,1180,1240,1223,1252,2.59,
582,1282,1240,1325,1252,0,
583,1386,1231,1429,1262,2.59,
584,1491,1240,1505,1252,30,
585,1515,1243,1535,1255,pes,
586,1706,1240,1741,1252,77.1,
587,1839,1230,1872,1262,0,
588,1953,1240,1987,1252,77.7,
589,63,1277,77,1289,22,
590,80,1264,91,1296,|,
591,98,1274,176,1286,5150561001,
592,348,1281,394,1293,142252,
593,400,1281,433,1292,BALL,
594,440,1281,467,1292,PEN,
595,474,1281,492,1293,0.7,
596,814,1281,819,1292,1,
597,881,1281,924,1293,2.59,
598,1180,1281,1223,1293,2.59,
599,1282,1281,1325,1293,0,
600,1386,1281,1429,1293,2.59,
601,1491,1281,1505,1293,30,
602,1515,1284,1535,1296,pcs,
603,1706,1281,1741,1293,77.1,
604,1839,1271,1872,1303,0,
605,1953,1281,1987,1293,77.7,
606,63,1318,77,1329,23,
607,80,1304,91,1336,|,
608,98,1314,176,1326,5150561101,
609,348,1322,394,1333,142255,
610,400,1322,433,1333,BALL,
611,440,1322,467,1333,PEN,
612,474,1322,492,1333,0.7,
613,814,1322,819,1333,1,
614,874,1311,924,1343,2.59,
615,1180,1322,1223,1333,2.59,
616,1282,1322,1325,1333,0,
617,1386,1311,1429,1343,2.59,
618,1491,1322,1505,1333,30,
619,1514,1322,1544,1333,each,
620,1706,1322,1741,1333,77.1,
621,1839,1311,1872,1343,0,
622,1953,1322,1987,1333,77.1,
623,63,1358,77,1370,24,
624,80,1345,91,1377,|,
625,98,1355,176,1367,5150555601,
626,97,1353,201,1390,3.55009E+12,
627,348,1362,394,1374,142594,
628,400,1362,447,1374,SUPER,
629,454,1362,495,1374,CLICK,
630,502,1362,535,1374,BALL,
631,542,1362,568,1374,PEN,
632,574,1362,611,1374,ASST,
633,617,1362,652,1374,4PCS,
634,814,1362,819,1374,1,
635,874,1352,924,1384,2.59,
636,1180,1362,1223,1374,2.59,
637,1282,1362,1325,1374,0,
638,1386,1352,1429,1384,2.59,
639,1491,1362,1505,1374,30,
640,1514,1362,1544,1374,each,
641,1706,1362,1741,1374,77.7,
642,1839,1352,1872,1384,0,
643,1953,1362,1987,1374,71.7,
644,74,1422,121,1436,Issued,
645,129,1426,145,1436,on,
646,180,1422,244,1437,25/05/20,
647,251,1422,291,1436,11:40,
648,298,1422,314,1439,by,
649,372,1422,437,1436,tf006171,
650,444,1422,531,1436,Mohammad,
651,539,1422,588,1439,Syamil,
652,595,1422,616,1436,Bin,
653,624,1422,646,1436,Eliz,
654,74,1459,148,1473,Postedon,
655,180,1459,244,1474,1/6/2020,
656,251,1459,291,1473,13:18,
657,298,1459,314,1476,by,
658,372,1459,437,1473,tf006171,
659,444,1459,531,1473,Mohammad,
660,539,1459,557,1476,Sy,
661,658,1459,725,1476,Prepared,
662,733,1459,749,1476,by,
663,989,1459,1054,1473,Checked,
664,1062,1459,1078,1476,by,
665,1314,1459,1385,1476,Approved,
666,1392,1459,1408,1476,by,
667,1655,1459,1724,1476,Accepted,
668,1731,1459,1747,1476,by,
670,1999,49,2003,1393,100000,
