Unnamed: 0,xmin,ymin,xmax,ymax,Object,labels
147,1191,538,1296,569,LUNES,
148,1417,538,1450,569,ae,
149,1542,548,1584,559,20,quantity
150,1683,548,1762,559,2.21,product price
151,1855,548,1920,559,44.20),product net
152,309,578,417,608,122543,
153,469,587,504,599,FO,description
154,513,587,597,599,CLICK,description
155,607,587,731,598,BALLPEN,description
156,740,587,827,601,(BLUR),description
157,835,587,855,599,48,description
158,874,587,962,599,0.7MM,description
159,971,587,1054,599,142252,description
160,1193,578,1296,608,bone,
161,1421,578,1452,608,8,
162,1542,573,1592,606,20.0],quantity
163,1684,572,1762,605,2.21,product price
164,1855,587,1920,599,44.2,product net
165,470,627,504,638,[FC,description
166,513,627,598,638,CLICK,description
167,609,627,729,638,BALLPEN,description
168,740,627,813,641,(BLK),description
169,821,627,850,638,48,description
170,860,627,945,638,0.7MM,description
171,959,627,1039,638,142255,description
172,1417,617,1452,648,ae,
173,1542,627,1592,638,20.0],quantity
174,1683,627,1762,638,2.21,product price
175,1855,627,1920,638,44.20),product net
176,225,657,418,687,eee,
177,469,666,503,678,FO,description
178,513,666,597,678,CLICK,description
179,607,666,731,677,BATIPEN,description
180,740,666,825,681,(ASST),description
181,833,666,863,678,4S,description
182,872,666,960,678,0.7MM,description
183,969,666,1052,678,142254,description
184,1204,657,1280,687,UNTR,
185,1416,657,1452,687,Sel,
186,1534,658,1592,688,20.0),quantity
187,1684,658,1762,688,2.2100),product price
188,1855,658,1920,688,44.20),product net
189,287,696,358,726,ele,
190,469,706,503,717,[FC,description
191,513,706,575,717,GRIP,description
192,583,706,632,717,X10,description
193,640,705,717,717,B/PEN,description
194,730,706,814,717,1.0MM,description
195,821,706,893,717,BLUE,description
196,900,706,929,717,3S,description
197,938,706,1022,717,547605,description
198,1193,696,1296,726,ponte,
199,1287,692,1300,730,|,
200,1542,690,1592,724,20.0),quantity
201,1683,689,1762,724,2.6,product price
202,1857,706,1920,717,52,product net
203,354,735,418,766,3622,
204,469,745,503,756,IPC:,description
205,513,745,575,756,GRIP,description
206,583,745,632,756,X10,description
207,640,745,719,756,B/PEN,description
208,732,745,814,756,1.0MM,description
209,821,745,915,756,BLACK,description
210,925,745,954,756,3S,description
211,963,745,1049,756,547606,description
212,1193,755,1241,766,TUN,
213,1246,735,1296,766,reo,
214,1417,735,1452,766,oo,
215,1542,730,1592,762,20.0),quantity
216,1684,729,1762,761,2.6000),product price
217,1856,728,1920,760,52.00],product net
218,468,784,503,796,[EC,description
219,513,784,575,796,GRIP,description
220,583,785,632,796,X10,description
221,639,785,709,796,BPEN,description
222,723,784,807,796,1.0MM,description
223,813,784,970,796,BL/BK/RD3S,description
224,1417,775,1449,806,oo,
225,1532,770,1592,803,10.0],quantity
226,1683,784,1762,796,2.6,product price
227,1855,784,1920,796,26,product net
228,469,821,555,832,547608,description
229,468,859,503,870,[EC,description
230,512,859,555,870,NX.,description
231,561,858,638,870,L/PLIN,description
232,649,859,683,870,0.5,description
233,692,859,764,870,BLUL,description
234,770,859,800,870,48,description
235,809,858,892,870,642301,description
236,1417,849,1452,880,ao,
237,1542,843,1592,876,20.0],quantity
238,1683,859,1762,870,2.34,product price
239,1855,858,1920,870,46.8,product net
240,269,888,347,919,eee,
241,470,898,504,909,FC,description
242,512,898,554,909,NX,description
243,562,898,639,909,B/PEN,description
244,649,898,684,909,0.7,description
245,693,898,764,909,BLUE,description
246,770,898,800,909,4S,description
247,809,898,890,909,642401,description
248,1191,889,1296,919,UNTER,
249,1416,888,1451,919,oe,
250,1542,883,1592,915,20.0),quantity
251,1683,898,1762,909,2.34,product price
252,1855,881,1920,913,46:20),product net
253,274,924,304,962,oO,
254,469,937,503,949,FC,description
255,511,937,554,949,NX,description
256,561,937,640,949,B/PEN,description
257,649,937,683,949,0.7,description
258,692,937,785,949,BLACK,description
259,796,937,825,949,4S,description
260,834,937,920,949,642402,description
261,1193,928,1288,958,ponte,
262,1287,928,1296,958,|,
263,1417,928,1452,958,oo,
264,1533,923,1592,955,20.0],quantity
265,1684,937,1762,949,2.3400),product price
266,1855,937,1920,949,46.80),product net
267,469,977,503,988,[FC,description
268,512,977,555,988,NX,description
269,561,977,640,988,B/PEN,description
270,649,977,684,988,0.7,description
271,693,977,777,988,2BLU/I,description
272,783,977,916,988,BLK/IRED,description
273,922,977,952,988,48,description
274,1191,967,1296,998,TUN,
275,1417,967,1452,998,oo,
276,1542,962,1592,995,20.0],quantity
277,1684,977,1762,988,2.34,product price
278,1855,977,1920,988,46.8,product net
279,469,1013,554,1025,642403,description
280,469,1051,503,1062,IFO,description
281,511,1051,555,1062,NX,description
282,561,1051,640,1062,B/PEN,description
283,654,1051,684,1062,1,description
284,692,1051,786,1062,BLACK,description
285,795,1051,825,1062,4S,description
286,834,1051,920,1062,642502,description
287,1191,1041,1296,1072,LUNES,
288,1417,1041,1452,1072,ae,
289,1542,1036,1592,1069,20.0],quantity
290,1684,1051,1762,1062,2.34,product price
291,1855,1051,1920,1062,46.8,product net
292,225,1081,291,1111,a,
293,468,1090,503,1102,[EC,description
294,513,1090,566,1102,GEL,description
295,572,1091,624,1102,PEN,description
296,634,1091,705,1102,TRUE,description
297,712,1090,765,1102,GEL,description
298,772,1091,806,1102,0.5,description
299,815,1090,912,1102,BL/RED,description
300,919,1090,955,1102,BC,description
301,1416,1081,1452,1111,38,
302,1542,1076,1592,1109,20.0],quantity
303,1683,1090,1762,1102,2.39,product price
304,1855,1090,1920,1102,47.8,product net
305,469,1127,554,1138,243505,description
306,436,1151,456,1189,—,
307,468,1165,503,1176,|(EC,description
308,512,1165,584,1176,TRUE,description
309,591,1165,644,1176,GEL,description
310,652,1165,764,1176,WALLET,description
311,773,1165,858,1176,1.0MM,description
312,865,1165,894,1176,6S,description
313,903,1164,989,1176,242609,description
314,1290,1155,1296,1185,|,
315,1416,1155,1452,1185,sel,
316,1532,1150,1592,1183,12.0],quantity
317,1684,1149,1766,1182,7.5800),product price
318,1856,1165,1920,1176,90.96,product net
319,225,1190,348,1229,ees,
320,362,1214,418,1225,omar,
321,470,1204,504,1215,FC,description
322,513,1204,551,1215,RX,description
323,558,1204,611,1215,GEL,description
324,619,1204,670,1215,PEN,description
325,680,1204,714,1215,0.5,description
326,724,1204,795,1215,BLUE,description
327,801,1204,831,1215,2S,description
328,839,1204,921,1215,249901,description
329,1191,1194,1296,1225,LUNES,
330,1417,1194,1452,1225,ae,
331,1542,1189,1594,1221,20.0),quantity
332,1688,1204,1762,1215,1.92,product price
333,1856,1187,1920,1219,38.40],product net
339,770,1256,782,1263,*,
340,791,1256,836,1268,This,note
341,845,1256,860,1268,is,note
342,867,1258,971,1271,computer,note
343,978,1256,1091,1271,"generated,",note
344,1100,1260,1126,1268,no,note
345,1135,1256,1230,1271,signature,note
346,1239,1256,1253,1268,is,note
347,1262,1256,1372,1271,required.*,note
349,1922,416,1924,1230,100000,note
